Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
13-043351,2013-09,5/15/2013 17:05,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8636,RIVERVIEW BLVD,74, , ,8636,RIVERVIEW,894099.9,1049459
13-036208,2013-09,5/15/2013 18:31,Y, , ,1, ,262100,3,PORNAGRAPHY-PROMOTING,3915,OLEATHA AVE,15, , ,3915,OLEATHA,891046,1005192
13-043354,2013-09,5/16/2013 0:01,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLV,69, ,@CAROUSEL HOTEL,3930,KINGSHIGHWAY,891566.9,1035732
13-048172,2013-09,5/17/2012 0:01,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4400,LOUISIANA AVE,16, , ,4200,OSCEOLA,893311.8,999191
13-023543,2013-09,5/18/2013 1:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,E GRAND AVE / I 70,66, , , , ,904661.3,1034060
13-047596,2013-09,5/2/2013 5:26,Y, , ,1, , 41013,7,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5569,PALM ST,50, , ,5569,PALM,886879.8,1037280
13-045943,2013-09,5/20/2013 12:00,Y, , ,1, , 65701,8,LARCENY-MTR VEH PARTS UNDER $500,0,AUBERT AVE / FOUNT,53, , , , ,888368.6,1027628
13-048428,2013-09,5/20/2013 18:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3127,MINNESOTA AVE,25, , ,3127,MINNESOTA,896340.4,1007686
13-024290,2013-09,5/21/2013 21:00, , , ,-1, , 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3119,N SARAH ST,56, , ,3119,SARAH,897280,1030265
13-024285,2013-09,5/21/2013 23:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5216,ROBIN AVE,72, , ,5216,ROBIN,890886.3,1043677
11-027222,2013-09,5/22/2011 1:03, , , ,-1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,657,BITTNER,74, , ,657,BITTNER,0,0
13-044959,2013-09,5/5/2009 7:02,Y, , ,1, ,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,4106,ASHLAND AVE,56, , ,4106,ASHLAND,897709.5,1030454
13-046316,2013-09,6/1/1996 10:29,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3850,CALIFORNIA AVE,16, , ,3501,FRANKLIN,897002.1,1002342
13-046339,2013-09,6/1/2013 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4216,SHREVE AVE,69, ,GARAGE,4216,SHREVE,894064.7,1036352
13-048426,2013-09,6/12/2013 10:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,2,UNION 70 CENTER DR,70,FIRST STUDENT, ,2,UNION 70 CENTER,888553.4,1038316
13-046189,2013-09,6/12/2013 12:00,Y, , ,1, , 65701,9,LARCENY-MTR VEH PARTS UNDER $500,0,S VANDEVENTER AVE,28, , , , ,892331.3,1017682
13-028725,2013-09,6/12/2013 20:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3891,MERAMEC ST,16, , ,3891,MERAMEC,891438.2,1001792
13-048484,2013-09,6/15/2012 0:01,Y, , ,1, , 44025,7,ASLT-AGGRV-HND/FST/FT-2ND-CHILD-DOMESTIC,5374,VERNON AVE,49, , ,5374,VERNON,884398.2,1028766
13-043348,2013-09,6/16/2013 12:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4440,FARLIN AVE,69, , ,4440,FARLIN,895631.4,1034035
13-048714,2013-09,6/16/2013 9:34,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
13-048734,2013-09,6/18/2013 11:11,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
13-043347,2013-09,6/19/2013 21:00,Y, , ,1, ,266999,0,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4263,E KOSSUTH AVE,6, , ,4263,KOSSUTH,0,0
13-048574,2013-09,6/2/2012 13:16,Y, , ,1, ,175100,6,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,5500,PLOVER AVE,72, , ,5500,PLOVER,892316.7,1044061
13-043353,2013-09,6/2/2013 19:40,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLV,69, ,@CAROUSEL HOTEL,3930,KINGSHIGHWAY,891566.9,1035732
13-046807,2013-09,6/22/2012 0:01,Y, , ,1, , 44024,7,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,5119,WABADA AVE,52, , ,5139,WABADA,888370.7,1032438
13-046945,2013-09,6/22/2013 16:00,Y, , ,1, ,179210,3,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2600,NEBRASKA AVE,24, , ,2600,NEBRASKA,897488.4,1009505
13-030794,2013-09,6/24/2013 15:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5764,VIVIAN,73, , ,5764,VIVIAN,0,0
13-048408,2013-09,6/25/2013 0:10,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1410,HEBERT ST,63, ,ROOF TOP,1410,HEBERT,906410.9,1027042
13-049451,2013-09,6/25/2013 15:00,Y, , ,1, , 65701,9,LARCENY-MTR VEH PARTS UNDER $500,3742,ALDINE AVE,59, , ,3740,DR MARTIN LUTHER KING,897638.3,1025716
13-048149,2013-09,6/26/2013 12:00,Y, , ,1, , 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3733,LINDELL BLVD,77,PEAK CAMPUS @ LINDELL EAST, ,3733,LINDELL,895166.8,1021465
13-044404,2013-09,6/27/2013 8:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,6145,LAURA AVE,76, , ,6145,LAURA,888292.6,1044488
13-047998,2013-09,6/29/2012 0:01,Y, , ,1, , 43026,3,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,4827,POTOMAC ST,15, , ,4827,POTOMAC,886059.2,1006236
13-049007,2013-09,6/29/2013 10:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,400,S 14TH ST,36,SHERATON HOTEL, ,400,14TH,905362.3,1016200
13-049519,2013-09,6/3/2013 8:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3328,LOUISIANA AVE,30, , ,3328,LOUISIANA,894879.7,1005763
13-043350,2013-09,6/4/2013 17:05,Y, , ,1, ,266999,0,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7840,N BROADWAY,6, , ,7840,BROADWAY,0,0
13-046887,2013-09,6/5/2013 13:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4638,KOSSUTH AVE,69, , ,4638,KOSSUTH,894367.7,1035136
13-027113,2013-09,6/5/2013 3:15, , , ,-1, , 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5021,GRANBERRY WAY LN,52, , ,5021,GRANBERRY WAY,890270.3,1034050
13-047232,2013-09,6/8/2013 11:20,Y, , ,1, ,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,3427,WASHINGTON AVE,77, , ,4471,LINDELL,897671.6,1021455
13-043349,2013-09,6/8/2013 22:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6328,W FLORISSANT AVE,76, , ,6328,FLORISSANT,889919,1048658
13-045507,2013-09,6/8/2013 9:09,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7109,WHALEY PL,4, , ,7109,WHALEY,883900.9,994151.9
13-043352,2013-09,6/9/2013 10:52,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5950,SHERRY AVE,76, , ,5950,SHERRY,889004.8,1044276
13-049665,2013-09,7/1/2013 13:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2901,PARNELL ST,60, ,VACANT BUSINESS,2901,PARNELL,902777.3,1027207
13-033870,2013-09,7/10/2013 18:53, , , ,-1, ,265321,3,LEAVING SCENE OF ACCIDENT,1919,JEFFERSON,24, , , , ,0,0
13-034111,2013-09,7/11/2013 21:30, , , ,1, , 21000,6,RAPE -- FORCIBLE,1400,SWITZER,74, , ,1400,SWITZER,0,0
13-034111,2013-09,7/11/2013 21:30, , , ,-1, ,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,1400,SWITZER,74, , ,1400,SWITZER,0,0
13-048217,2013-09,7/11/2013 23:30,Y, , ,1, , 72113,8,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4845,FOUNTAIN AVE,53, , ,4845,FOUNTAIN,889182.9,1027713
13-049707,2013-09,7/15/2013 15:05,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7112,VERMONT AVE,1, , ,3157,SUBLETTE,889293.8,990578.8
13-048594,2013-09,7/15/2013 15:36,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1107,MISSISSIPPI AVE,32, , ,1107,MISSISSIPPI,902124.4,1014736
13-048182,2013-09,7/16/2012 0:01,Y, , ,1, ,179210,1,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,4200,ELLENWOOD AVE,5, , ,4200,ELLENWOOD,887719.9,1001972
13-046195,2013-09,7/16/2013 10:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,S 14TH ST,36,SHERATON HOTEL, , , ,905362.3,1016200
13-045719,2013-09,7/16/2013 21:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4026,SHREVE AVE,69, , ,4026,SHREVE,893475.3,1035313
13-045685,2013-09,7/17/2013 11:01,Y, , ,1, ,112010,3,FRAUD-CREDIT DEVICE/OVER $150,2300,S 3RD ST,20,STATEWIDE TIRE OF ST. LOUIS, ,2300,3RD,905495.5,1008348
13-035144,2013-09,7/17/2013 22:11,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,8100,S BROADWAY,2, , ,8100,BROADWAY,888330,986841.9
13-047796,2013-09,7/18/2013 9:40,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4442,MORGANFORD RD,5, , ,4442,MORGANFORD,887424.8,1002732
13-043678,2013-09,7/19/2013 17:30,Y, , ,1, , 92000,2,SIMPLE ASSAULT-HARRASSMENT,3157,SUBLETTE AVE,13,SOUTH PATROL DIVISION STATION,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
13-035512,2013-09,7/19/2013 9:00, , , ,-1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3315,HUMPHREY,25, , ,3315,HUMPHREY,0,0
13-035608,2013-09,7/20/2013 3:00, , , ,1, , 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,4201,MANCHESTER,39, , ,1187,KINGSHIGHWAY,0,0
13-035608,2013-09,7/20/2013 3:00, , , ,-1, , 31421,9,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4201,MANCHESTER,39, , ,1187,KINGSHIGHWAY,0,0
13-047005,2013-09,7/23/2013 15:00,Y, , ,1, , 65601,9,"LARCENY-MTR VEH PARTS $500 - $24,999",3936,CHOUTEAU AVE,28, , ,3936,CHOUTEAU,892592.3,1017496
13-044586,2013-09,7/24/2013 9:22,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3736,CALIFORNIA AVE,19, , ,3736,CALIFORNIA,897090.5,1002838
13-045722,2013-09,7/27/2013 20:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5728,W FLORISSANT AVE,72, , ,5728,FLORISSANT,892558.1,1044850
13-045721,2013-09,7/27/2013 3:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6042,GOODFELLOW BLVD,73, , ,6042,GOODFELLOW,890860.4,1049886
13-046220,2013-09,7/28/2013 10:00,Y, , ,1, , 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5563,HEBERT ST,50, , ,5563,HEBERT,886776.4,1036986
13-044294,2013-09,7/29/2013 9:00,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,6650,MANCHESTER AVE,10, ,@K MART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
13-047162,2013-09,7/3/2013 0:01,Y, , ,1, , 69602,9,"LARCENY-ALL OTHER $500 - $24,999",1311,S 39TH ST,29,CL SMITH COMPANY, ,1311,39TH,893529.4,1015954
13-044495,2013-09,7/3/2013 17:22,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4487,PENROSE ST,69, , ,4487,PENROSE,895794.2,1035330
13-048547,2013-09,7/30/2007 0:01,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,6000,FLOY AVE,73, , ,6000,FLOY,890831.6,1049085
13-048709,2013-09,7/30/2008 0:01,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,5000,THEKLA AVE,71, , ,5000,THEKLA,894209.3,1039521
13-044817,2013-09,7/5/2013 12:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,9999,UNKNOWN,0, , ,5034,QUEENS,0,0
13-044149,2013-09,7/5/2013 13:30,Y, , ,1, , 43016,2,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,6935,PERNOD AVE,9, , ,6935,PERNOD,874596.9,1006901
13-044791,2013-09,7/5/2013 8:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7520,MICHIGAN AVE,2, , ,7520,MICHIGAN,888745.3,988949.2
13-032921,2013-09,7/6/2013 0:49, , , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5635,PAMPLIN,76, , ,5635,PAMPLIN,0,0
13-032921,2013-09,7/6/2013 0:49, , , ,-1, , 51211,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,5635,PAMPLIN,76, , ,5635,PAMPLIN,0,0
13-044665,2013-09,7/6/2013 13:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3940,MICHIGAN AVE,16, ,SINGLE FAMILY,3940,MICHIGAN,895245.8,1001723
13-045720,2013-09,7/8/2013 14:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5590,W FLORISSANT AVE,72, , ,5590,FLORISSANT,893144.3,1044000
13-033398,2013-09,7/8/2013 14:00, , , ,-1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5590,FLORISSANT,72,THE NORTHWAY SUPERMARKET, ,5590,FLORISSANT,0,0
13-033398,2013-09,7/8/2013 14:00, , , ,-1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5590,FLORISSANT,72,THE NORTHWAY SUPERMARKET, ,5590,FLORISSANT,0,0
13-045031,2013-09,7/9/2013 9:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,400,S 14TH ST,36,BUDGET RENTAL CAR, ,400,14TH,905362.3,1016200
13-048910,2013-09,7/9/2013 9:53,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
13-044986,2013-09,8/1/2012 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,5037,DURANT AVE,71, , ,5037,DURANT,893012.4,1039786
13-047640,2013-09,8/1/2013 10:00,Y, , ,1, , 69702,7,LARCENY-ALL OTHER UNDER $500,18,WINDERMERE PL,49, , ,18,WINDERMERE,884489.4,1027878
13-044759,2013-09,8/1/2013 11:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5317,MICHIGAN AVE,1, ,NUISANCE PROPERTY,5317,MICHIGAN,893453.8,994915
13-046981,2013-09,8/1/2013 11:53,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1621,COCHRAN PL,61,OFALLON PLACE APTS, ,1621,COCHRAN,906256.9,1022439
13-046197,2013-09,8/1/2013 12:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5636,W FLORISSANT AVE,72,HUDSON AUTO SALES PARKING LOT, ,5636,FLORISSANT,892883.3,1044431
13-045374,2013-09,8/1/2013 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2737,WYOMING ST,30, ,REAR PARKING PAD,2737,WYOMING,897837.2,1006548
13-049498,2013-09,8/1/2013 18:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
13-045785,2013-09,8/1/2013 18:00,Y, , ,1, , 65701,9,LARCENY-MTR VEH PARTS UNDER $500,0,N MARKET ST / N JE,59, , ,1270,GIMBLIN,902218.5,1025435
13-038420,2013-09,8/1/2013 22:30, , , ,1, , 64601,7,"LARCENY-FROM MTR VEH $500 - $24,999",5321,SAVOY,49, , , , ,0,0
13-038420,2013-09,8/1/2013 22:30, , , ,-1, ,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5321,SAVOY,49, , , , ,0,0
13-043989,2013-09,8/1/2013 3:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
13-043651,2013-09,8/1/2013 8:04,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,857,NASSAU DR,74, , ,857,NASSAU,896930.4,1052308
13-047167,2013-09,8/10/2013 12:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2303,HICKORY ST,32, , ,2303,HICKORY,901065,1014766
13-048126,2013-09,8/10/2013 12:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1519,CASTLE LN,33,PEABODY APTS, ,1519,CASTLE,904028.8,1014559
13-044427,2013-09,8/10/2013 12:43,Y, , ,1, ,101000,2,FORGERY,1357,FAIRMOUNT CT,44, , ,1357,FAIRMOUNT,877368.6,1016901
13-044620,2013-09,8/10/2013 17:00,Y, , ,1, , 67701,7,LARCENY-FROM BUILDING UNDER $500,5612,DELMAR BLVD,47,CLARA APARTMENTS, ,2018,OLIVE,882276.3,1026865
