Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-033663,2015-08,5/26/2015 12:00,Y, , ,1, ,111200,4,FRAUD-BAD CHECK/NO ACCOUNT,721,LOCUST ST,35,US BANK,BANK,721,LOCUST,908357.9,1018280
15-041750,2015-08,5/26/2015 12:11,Y, , ,1, ,262100,2,PORNAGRAPHY-PROMOTING,4168,BOTANICAL AVE,27, ,MULTI FAMILY CONVERTED TO SINGLE FAM,4168,BOTANICAL,890454.9,1010943
15-026044,2015-08,5/28/2015 10:34,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4448,FARLIN AVE,69, , ,4448,FARLIN,895570.9,1034068
15-026583,2015-08,5/30/2015 23:50,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5100,MAFFITT AVE,52, , ,5100,MAFFITT,889010.8,1033086
15-026658,2015-08,5/31/2015 12:45, , , ,1, ,64701,6,LARCENY-FROM MTR VEH UNDER $500,1241,ORCHID,74, , ,1241,ORCHID,0,0
15-026658,2015-08,5/31/2015 12:45, , , ,-1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,1241,ORCHID,74, , ,1241,ORCHID,0,0
15-043373,2015-08,5/31/2015 13:08,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5881,KENNERLY AVE,50, ,RESIDENCE,5881,KENNERLY,883394.4,1035830
15-043155,2015-08,6/1/2015 7:49,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,5836,CLEMENS AVE,48, ,RESIDENCE/HOME,5836,CLEMENS,880800.3,1027895
15-043155,2015-08,6/1/2015 7:49, , , ,-1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,5836,CLEMENS AVE,48, ,RESIDENCE/HOME,5836,CLEMENS,880800.3,1027895
15-040609,2015-08,6/1/2015 15:00,Y, , ,1, ,69602,5,"LARCENY-ALL OTHER $500 - $24,999",1232,N KINGSHIGHWAY BLVD,53, , ,1232,KINGSHIGHWAY,888211.6,1028837
15-040614,2015-08,6/2/2015 0:01,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5659,TERRY AVE,50, , ,5659,TERRY,885100.1,1035636
15-040197,2015-08,6/2/2015 15:10,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,418,S TUCKER BLVD,35, , ,418,TUCKER,906090.9,1016042
15-027114,2015-08,6/2/2015 22:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / N KINGSHIGHWAY,71, , , , ,892933.4,1038924
15-040847,2015-08,6/3/2015 0:01,Y, , ,1, ,262100,1,PORNAGRAPHY-PROMOTING,4449,DELOR ST,5, , ,4449,DELOR,885521.2,1001149
15-027234,2015-08,6/3/2015 15:10,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,3604,N GRAND BLVD,59, , , , ,900894.4,1029349
15-042860,2015-08,6/3/2015 17:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
15-040208,2015-08,6/4/2015 13:22,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,7315,HAMPSHIRE DR,6, , ,7315,HAMPSHIRE,879040.7,995248.9
15-044283,2015-08,6/4/2015 15:58,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
15-033531,2015-08,6/6/2015 12:00, , , ,-1, ,175400,4,SEX OFFNS-SX MISCONDUCT/SECOND,2400,SPRING,59, , ,2400,SPRING,0,0
15-042867,2015-08,6/7/2015 10:10,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
15-041815,2015-08,6/9/2015 0:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1250,CHOUTEAU,0,0
15-030414,2015-08,6/9/2015 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5616,LOTUS AVE,50, , ,5616,LOTUS,884579.4,1033870
15-039332,2015-08,6/11/2015 10:00,Y, , ,1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1800,LAFAYETTE AVE,32,RESPONSE! TARGETED MARKETING, ,1800,LAFAYETTE,902474.2,1012346
15-043144,2015-08,6/12/2015 8:26,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5055,ARSENAL ST,13, ,@SCHNUCKS - ARSENAL,5055,ARSENAL,884765.6,1009623
15-039524,2015-08,6/12/2015 12:07,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,811,SPRUCE ST,35,AVIS,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
15-028956,2015-08,6/13/2015 0:01,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5901,DR MARTIN LUTHER KING DR,50,PARKING,ALIAS 5900 DR MARTIN L KING,5900,DR MARTIN LUTHER KING,882281,1034374
15-038527,2015-08,6/15/2015 7:00,Y, , ,1, ,121000,3,EMBEZZLEMENT-VALUE OVER $150,3452,MISSOURI AVE,18, , ,3452,MISSOURI,899323.9,1004312
15-038651,2015-08,6/15/2015 10:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4933,ROBERT AVE,6, , ,4933,ROBERT,880465.2,995939.3
15-029861,2015-08,6/16/2015 15:30, , , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,8608,TRAFFORD,73, , ,8608,TRAFFORD,0,0
15-029962,2015-08,6/17/2015 21:00, , , ,-1, ,72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7888,RIO SILVA,1, , ,7888,RIO SILVA,0,0
15-030166,2015-08,6/18/2015 9:10,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5047,FAIRVIEW AVE,14, , ,5047,FAIRVIEW,883920.4,1006968
15-039138,2015-08,6/18/2015 18:36,Y, , ,1, ,73413,5,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,6031,WATERMAN BLVD,46, , ,6031,WATERMAN,878629.1,1025842
15-030212,2015-08,6/19/2015 13:08, , , ,1, ,92000,2,SIMPLE ASSAULT-HARRASSMENT,5234,PARKER,14, ,SINGLE FAMILY,5234,PARKER,0,0
15-030212,2015-08,6/19/2015 13:08, , , ,-1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5234,PARKER,14, ,SINGLE FAMILY,5234,PARKER,0,0
15-040247,2015-08,6/19/2015 15:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,2223,WASHINGTON AVE,36, , ,2223,WASHINGTON,902599.4,1020249
15-030359,2015-08,6/19/2015 17:00, , , ,1, ,71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,3802,MCREE,29, , ,3802,MCREE,0,0
15-030359,2015-08,6/19/2015 17:00, , , ,-1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,3802,MCREE,29, , ,3802,MCREE,0,0
15-041201,2015-08,6/19/2015 19:40,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5323,ST LOUIS AVE,50, ,NUISANCE ABATEMENT PROPERTY,5323,ST LOUIS,888028.1,1034682
15-030295,2015-08,6/19/2015 22:12, , , ,1, ,10000,5,HOMICIDE,5607,MARTIN LUTHER KING,50, ,: ALIAS 5687 MLK,5607,DR MARTIN LUTHER KING,0,0
15-030295,2015-08,6/19/2015 22:12, , , ,-1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5607,MARTIN LUTHER KING,50, ,: ALIAS 5687 MLK,5607,DR MARTIN LUTHER KING,0,0
15-034455,2015-08,6/20/2015 0:01, , , ,-1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,3907,IOWA,16, , ,2907,CRITTENDEN,0,0
15-042879,2015-08,6/20/2015 6:23,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
15-042134,2015-08,6/20/2015 15:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3232,N DAKOTA ST,16, , ,3232,DAKOTA,893969,998650.8
15-044222,2015-08,6/20/2015 18:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
15-030798,2015-08,6/22/2015 7:00,Y, , ,1, ,51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3248,HENRIETTA ST,31, , ,3248,HENRIETTA,896199.2,1013640
15-030851,2015-08,6/22/2015 22:29, , , ,-1, ,69703,6,LARCENY-ALL OTH/FRM PRSN/UNDER $500,5590,FLORISSANT,72, , ,5590,FLORISSANT,0,0
15-035401,2015-08,6/24/2015 8:00,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
15-035401,2015-08,6/24/2015 8:00,Y, , ,1, ,41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
15-035401,2015-08,6/24/2015 8:00,Y, , ,1, ,163000,4,PROSTITUTION-PROMOTING,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
15-031195,2015-08,6/24/2015 15:10, , , ,-1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3451,ILLINOIS,18, , ,3451,ILLINOIS,0,0
15-040550,2015-08,6/24/2015 18:21,Y, , ,1, ,262100,1,PORNAGRAPHY-PROMOTING,3621,DUNNICA AVE,16, , ,3621,DUNNICA,892958.5,1002951
15-039643,2015-08,6/25/2015 11:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4553,ADELAIDE AVE,68, , ,4553,ADELAIDE,899828.4,1034630
15-039460,2015-08,6/25/2015 11:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
15-031433,2015-08,6/25/2015 18:15,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S BROADWAY / POPLAR ST,35,PARKING LOT,VEHICLE, , ,908314.4,1015112
15-031597,2015-08,6/26/2015 12:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1400,DELMAR BLVD,36, ,PARKING LOT, , ,906380.6,1019734
15-031538,2015-08,6/26/2015 12:12, , , ,-1, ,69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3750,COMPTON,19, ,@CLARK - S COMPTON, , ,0,0
15-031709,2015-08,6/26/2015 13:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S BROADWAY / WALNUT ST,35,PARKING GARAGE, , , ,908646.5,1016474
15-043196,2015-08,6/26/2015 16:13,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,2233,WASHINGTON AVE,36,ENTERPRISE LEASING, ,2233,WASHINGTON,902599.4,1020249
15-031606,2015-08,6/26/2015 18:32,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,720,N LEFFINGWELL AVE,37, , , , ,900917.5,1020849
15-031631,2015-08,6/26/2015 22:25,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4120,PECK ST,67, , ,4300,19TH,902303.8,1031054
15-031667,2015-08,6/27/2015 2:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / LEONORA AVE,76, , , , ,889595.8,1047630
15-039620,2015-08,6/27/2015 14:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4610,RAY AVE,5, , ,4610,RAY,888756.8,1000681
15-043920,2015-08,6/27/2015 14:00,Y, , ,1, ,67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3951,OLIVE ST,38, , ,3951,OLIVE,894263.8,1022804
15-031801,2015-08,6/27/2015 22:15,Y, , ,1, ,31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1901,LUCAS AVE,36, ,PARKING LOT, , ,904031.2,1020069
15-034074,2015-08,6/28/2015 8:15,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4946,NORTHLAND,892104.8,1022153
15-032127,2015-08,6/28/2015 17:42,Y, , ,1, ,263141,5,OBSTRUCT GOVRN OP-IMPERSONATION/FALSE,713,HODIAMONT AVE,48,DELMAR METRO PLATFORM, ,713,HODIAMONT,879081.8,1027448
15-033631,2015-08,6/28/2015 21:00, , , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,3153,MORGANFORD,15,THREE MONKEYS, ,3157,SUBLETTE,0,0
15-033631,2015-08,6/28/2015 21:00, , , ,-1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3153,MORGANFORD,15,THREE MONKEYS, ,3157,SUBLETTE,0,0
15-039829,2015-08,6/30/2015 14:38,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4546,N KINGSHIGHWAY BLVD,71,PENROSE APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,4546,KINGSHIGHWAY,893139.7,1038926
15-044019,2015-08,6/30/2015 16:04,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6650,MANCHESTER AVE,10, ,@K MART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
15-032491,2015-08,6/30/2015 23:00, , , ,-1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,110,17TH,36,CITY VIEW APARTMENTS, ,110,17TH,0,0
15-032491,2015-08,6/30/2015 23:00, , , ,1, ,151130,4,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,110,17TH,36,CITY VIEW APARTMENTS, ,110,17TH,0,0
15-032491,2015-08,6/30/2015 23:00, , , ,-1, ,159999,4,WEAPONS-OTHR UNSPEC WEAPONS VIOLATION,110,17TH,36,CITY VIEW APARTMENTS, ,110,17TH,0,0
15-043502,2015-08,7/1/2015 0:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7057,CHIPPEWA ST,9, ,@SHOP N SAVE,7057,CHIPPEWA,872714.9,1002363
15-040600,2015-08,7/1/2015 2:04,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
15-032458,2015-08,7/1/2015 8:15,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4952,COTE BRILLIANTE AVE,55, ,FOUR FAMILY APARTMENT BUILDING,4950,COTE BRILLIANTE,889084.7,1031012
15-039657,2015-08,7/1/2015 9:00,Y, , ,1, ,51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5646,HILLER PL,76, ,VACANT,5646,HILLER,890883.1,1046884
15-032497,2015-08,7/1/2015 11:50,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",919,N JEFFERSON AVE,59, , ,919,JEFFERSON,902219.7,1021301
15-038492,2015-08,7/1/2015 11:59,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,419,N 9TH ST,35,9TH & ST CHARLES PARKING GARAGE,7TH FL,419,9TH,907873.4,1018335
15-044073,2015-08,7/1/2015 12:00,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6237,FAMOUS AVE,10, , ,6237,FAMOUS,879710.4,1014550
15-038526,2015-08,7/1/2015 15:00,Y, , ,1, ,52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,8759,ANNETTA ST,74,CIRCLE OF LIGHT CHURCH, ,8759,ANNETTA,894963.3,1050284
15-039743,2015-08,7/1/2015 18:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,5925,DALE AVE,41, , ,5925,DALE,881241.8,1016457
15-032616,2015-08,7/2/2015 3:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY CIR / RIVERVIEW BL,74, , , , ,894483.7,1052056
