Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-058971,2015-11,02/12/2015 00:01,Y, , ,1, , 21000,0,RAPE -- FORCIBLE,0,UNKNOWN,0, , ,3900,LEXINGTON,0,0
15-057717,2015-11,03/01/2012 12:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4438,GARFIELD AVE,57, , ,4438,GARFIELD,892893.7,1029079
15-056368,2015-11,03/16/2015 08:00,Y, , ,1, ,111200,2,FRAUD-BAD CHECK/NO ACCOUNT,1943,S VANDEVENTER AVE,13,HOLT ELECTRIC SUPPLY, ,1943,VANDEVENTER,888222.4,1013504
15-057735,2015-11,04/06/2015 14:10,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5429,GILMORE AVE,72, , ,5429,GILMORE,891362.9,1044688
15-057428,2015-11,04/08/2015 12:00,Y, , ,1, ,179210,3,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3100,MIAMI ST,19, , ,3100,MIAMI,0,0
15-056405,2015-11,05/01/2015 00:01,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,1447,SHAWMUT PL,78, , ,1447,SHAWMUT,883074.3,1032986
15-055352,2015-11,05/01/2015 11:54,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4344,PRAIRIE AVE,67, , ,4344,PRAIRIE,901720.9,1033259
15-060183,2015-11,05/20/2015 14:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4171,CASTLEMAN AVE,27, , ,4171,CASTLEMAN,890697.3,1013145
15-060998,2015-11,05/21/2015 14:42,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5500,ETZEL AVE,48, , ,5500,ETZEL,884087.5,1030426
15-056121,2015-11,06/01/2015 12:39,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4218,LINDELL BLVD,38, , ,4300,LINDELL,891808.7,1022061
15-059834,2015-11,06/04/2015 07:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
15-058249,2015-11,06/11/2015 18:15,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",701,CONVENTION PZ,35, ,@EDWARD JONES DOME,701,CONVENTION,908773.3,1019107
15-056715,2015-11,06/13/2015 20:15,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7009,WEIL AVE,9, , ,7009,WEIL,872496.1,1002994
15-056863,2015-11,06/15/2015 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,903,LASALLE PARK CT,34, , ,903,LASALLE PARK,906241.3,1013517
15-057544,2015-11,06/15/2015 22:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2817,GAMBLE ST,59, , ,2817,GAMBLE,901168.1,1022547
15-059400,2015-11,06/16/2013 23:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,2900,LAFAYETTE AVE,36, , ,1900,OLIVE,0,0
15-058563,2015-11,06/17/2015 12:00,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,7341,VIRGINIA AVE,2, , ,7341,VIRGINIA,888779.3,989825.3
15-030496,2015-11,06/21/2015 01:09, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2636,CHEROKEE,19, ,REAR ALLEY, , ,0,0
15-056611,2015-11,07/01/2011 20:03,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,2500,CALIFORNIA AVE,24, , ,2500,CALIFORNIA,0,0
15-058578,2015-11,07/01/2015 09:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6931,SUTHERLAND AVE,9, , ,6931,SUTHERLAND,874306.6,1004680
15-059610,2015-11,07/04/2015 15:58,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1308,SIDNEY ST,21, , ,1803,SIDNEY,901902.9,1008324
15-059569,2015-11,07/11/2015 06:09,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4427,GARFIELD AVE,57, , ,4427,GARFIELD,893101.1,1029174
15-054519,2015-11,07/12/2015 12:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6301,ALASKA AVE,1, , ,6301,ALASKA,889940.8,993614.8
15-057136,2015-11,07/13/2015 10:37,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3322,HEREFORD ST,14, , ,3322,HEREFORD,884519.4,1007221
15-060645,2015-11,07/14/2015 12:00,Y, , ,1, ,101000,6,FORGERY,6106,NORTH POINTE BLVD,73, , ,6106,NORTH POINTE,890874.1,1048322
15-035491,2015-11,07/16/2015 22:00,Y, , ,1, , 81000,6,ARSON-1ST DEGREE/SUCCESS,732,THRUSH AVE,74, , , , ,897544.8,1047342
15-060149,2015-11,07/17/2015 08:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,7082,LINDENWOOD PL,9, , ,7082,LINDENWOOD,872996.8,1005868
15-059835,2015-11,07/18/2015 22:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3132,MINNESOTA AVE,30, , ,3132,MINNESOTA,896486.7,1007408
15-047648,2015-11,07/28/2015 18:30, , , ,-1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5439,GENEVIEVE,72, , ,5439,GENEVIEVE,0,0
15-059567,2015-11,07/30/2015 16:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N COMPTON AVE / DELMAR BLVD,37, , ,3114,DELMAR,899064.6,1021697
14-034699,2015-11,08/01/2014 18:46, , , ,-1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5453,DELMAR,49, ,:APT 221,5453,DELMAR,0,0
15-056192,2015-11,08/01/2015 15:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4451,WASHINGTON AVE,38, , ,4451,WASHINGTON,890852.1,1025255
15-056730,2015-11,08/03/2015 13:37,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4399,FOREST PARK AVE,38, , ,4399,FOREST PARK,890245.9,1021299
15-039017,2015-11,08/04/2015 07:25, , , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4210,GANO,67, , ,4210,GANO,0,0
15-039017,2015-11,08/04/2015 07:25, , , ,-1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4210,GANO,67, , ,4210,GANO,0,0
15-060652,2015-11,08/08/2010 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4518,FAIR AVE,68, , ,4518,FAIR,899446.5,1034564
15-041979,2015-11,08/19/2015 11:43,Y, , ,1, , 41203,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1241,WALTON,53, , ,1233,WALTON,0,0
15-041979,2015-11,08/19/2015 11:43,Y, , ,1, , 41203,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,1241,WALTON,53, , ,1233,WALTON,0,0
15-041979,2015-11,08/19/2015 11:43, , , ,-1, , 10000,5,HOMICIDE,1241,WALTON,53, , ,1233,WALTON,0,0
15-041979,2015-11,08/19/2015 11:43, , , ,1, , 10000,5,HOMICIDE,1241,WALTON,53, , ,1233,WALTON,0,0
15-058322,2015-11,08/20/2015 10:11,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,801,S SKINKER BLVD,45, , ,801,SKINKER,876149.1,1020489
15-043338,2015-11,08/25/2015 07:47,Y, , ,1, ,263120,3,OBSTRUCT GOVRN OP-FALSE REPORT,2316,MENARD,21, , ,919,JEFFERSON,0,0
15-058954,2015-11,08/26/2015 08:30,Y, , ,1, ,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,2635,RUTGER ST,31, , ,635,RUTGER,899971.1,1014834
15-058386,2015-11,08/29/2015 15:13,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,118,MORGAN ST,35, ,@BIG DADDYS,118,MORGAN,910499.1,1018622
15-044998,2015-11,08/29/2015 23:00,Y, , ,1, , 41012,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,3310,TEXAS AVE,30, , ,3310,TEXAS,898508.4,1005540
15-056135,2015-11,08/30/2015 18:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3711,IOWA AVE,19, , ,3711,IOWA,897268.2,1003035
15-057521,2015-11,08/31/2015 21:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4624,NEWPORT AVE,5, , ,4624,NEWPORT,888433.2,1000729
15-058235,2015-11,09/01/2015 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5401,CHIPPEWA ST,14, , ,2621,OREGON,882063.4,1004686
15-044355,2015-11,09/01/2015 17:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2852,SHENANDOAH,24, , ,2856,SHENANDOAH,0,0
15-059272,2015-11,09/02/2015 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4936,WREN AVE,72, , ,4936,WREN,889827.5,1042507
15-056158,2015-11,09/02/2015 15:03,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2855,UTAH ST,30, , ,919,JEFFERSON,896938.7,1006008
15-059575,2015-11,09/02/2015 22:28,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4427,GARFIELD AVE,57, , ,4427,GARFIELD,893101.1,1029174
15-060983,2015-11,09/03/2015 14:12,Y, , ,1, ,121000,3,EMBEZZLEMENT-VALUE OVER $150,2612,WYOMING ST,30, , ,2612,WYOMING,898679.4,1006177
15-056023,2015-11,09/04/2015 01:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,322,N BOYLE AVE,38, , ,322,BOYLE,891614.8,1022595
15-057366,2015-11,09/05/2015 00:15,Y, , ,1, ,223000,4,LIQUOR LAWS-LIQUOR LIC VIOLATION,3111,N GRAND BLVD,59,NIGHT LIFE BAR & GRILL, ,3111,GRAND,900455.4,1028824
15-045052,2015-11,09/05/2015 05:45, , , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3001,FLORISSANT,60, , ,4300,FLORISSANT,0,0
15-045052,2015-11,09/05/2015 05:45, , , ,-1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3001,FLORISSANT,60, , ,4300,FLORISSANT,0,0
15-045179,2015-11,09/05/2015 19:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1800,S 10TH ST,21, , ,1800,10TH,904741.9,1011155
15-045242,2015-11,09/06/2015 04:55, , , ,-1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,4TH,35,POINTE 400, ,400,4TH,0,0
15-056679,2015-11,09/06/2015 12:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,NATURAL BRIDGE AVE / UNION BLV,52, , , , ,889230.8,1036273
15-045599,2015-11,09/08/2015 02:15, , , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4163,MCPHERSON,38, , ,4163,MCPHERSON,0,0
15-045599,2015-11,09/08/2015 02:15, , , ,-1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4163,MCPHERSON,38, , ,4163,MCPHERSON,0,0
15-057202,2015-11,09/09/2015 16:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3432,POTOMAC ST,19, , ,3432,POTOMAC,894263.8,1004905
15-046197,2015-11,09/10/2015 10:12, , , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,2500,JEFFERSON,23, ,: @FAMILY DOLLAR,2500,JEFFERSON,0,0
15-046197,2015-11,09/10/2015 10:12, , , ,-1, ,265321,3,LEAVING SCENE OF ACCIDENT,2500,JEFFERSON,23, ,: @FAMILY DOLLAR,2500,JEFFERSON,0,0
15-054993,2015-11,09/10/2015 11:01, , , ,-1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,3260,KINGSHIGHWAY,15,ENTERPRISE, ,3260,KINGSHIGHWAY,0,0
15-046218,2015-11,09/10/2015 21:44, , , ,-1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET", , ,66, , , , ,0,0
15-046383,2015-11,09/11/2015 17:33,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5100,CLAYTON AVE,82, ,@PLANETARIUM,5100,CLAYTON,886165.9,1019150
15-060369,2015-11,09/12/2015 15:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",410,N NEWSTEAD AVE,38, , ,410,NEWSTEAD,890854.2,1023915
15-059324,2015-11,09/12/2015 20:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",6113,PERSHING AVE,46, , ,6113,PERSHING,878034.9,1025558
15-060194,2015-11,09/13/2015 08:32,Y, , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,3420,MIAMI ST,19, , ,3420,MIAMI,894318.2,1004235
15-056371,2015-11,09/13/2015 09:00,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,3620,CASS AVE,59,LIBERTY AUTO PARTS,AUTO PARTS STORE,3620,CASS,898343.5,1025029
15-047014,2015-11,09/15/2015 08:58,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4640,ANDERSON AVE,69,4640 ANDERSON 1ST FL, ,4640,ANDERSON,894890.8,1036311
15-060493,2015-11,09/16/2015 08:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,117,BOWEN ST,1, , ,117,BOWEN,892597,992172.9
15-058558,2015-11,09/17/2015 11:47,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,415,BATES ST,1, ,VACANT RESIDENCE,415,BATES,893024.6,994329.1
15-055042,2015-11,09/17/2015 22:10,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4409,ROSA AVE,5, , ,4409,ROSA,884398.8,998074.1
15-059510,2015-11,09/19/2015 12:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
15-057524,2015-11,09/19/2015 13:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2925,SAMUEL SHEPARD DR,37, , ,2625,SAMUEL SHEPARD,900393.5,1020980
15-056447,2015-11,09/21/2015 09:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,5212,S COMPTON AVE,17, , ,5212,COMPTON,893523.6,995353.3
15-059570,2015-11,09/22/2015 13:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",720,DOVER PL,1, ,@ REAR,720,DOVER,891368.2,994263.7
15-058908,2015-11,09/22/2015 16:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1420,MORRISON LN,33, , ,1420,MORRISON,904161,1013608
15-048488,2015-11,09/23/2015 02:35, , , ,-1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,700,20TH,36, , ,1934,LUCAS,0,0
15-048696,2015-11,09/23/2015 22:50,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4789,GOODFELLOW BLVD,70, , , , ,887176.9,1043392
15-059581,2015-11,09/24/2015 00:08,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4427,GARFIELD AVE,57, , ,4427,GARFIELD,893101.1,1029174
15-058551,2015-11,09/24/2015 08:55,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3539,BINGHAM AVE,16, , ,2511,HAMPTON,893358.1,999917.8
15-057529,2015-11,09/24/2015 19:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2902,JAMES COOL PAPA BELL AVE,59, , ,2902,JAMES COOL PAPA BELL,900803.8,1022987
15-049353,2015-11,09/25/2015 19:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,34, , , , ,0,0
15-049098,2015-11,09/25/2015 23:25,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1427,CLARA AVE,78, , ,1427,CLARA,883734.6,1032318
15-057317,2015-11,09/26/2015 02:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3454,MONTANA ST,16, , ,3454,MONTANA,893503,1001358
15-057679,2015-11,09/26/2015 03:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,HICKORY LN,33, , ,1500,HICKORY,903943.9,1013999
15-049323,2015-11,09/26/2015 21:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1930,WINNEBAGO,18, , ,1930,WINNEBAGO,0,0
15-057941,2015-11,09/27/2007 00:01,Y, , ,1, , 43015,6,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4320,W FLORISSANT AVE,68, , ,1915,OLIVE,898746.8,1036722
15-058917,2015-11,09/27/2015 14:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1449,RUTGER LN,33, , ,1449,RUTGER,904108.4,1013424
15-056739,2015-11,09/28/2015 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5950,BARTMER AVE,48, , ,5950,BARTMER,879865.8,1030403
15-058913,2015-11,09/28/2015 14:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2021,E OBEAR AVE,66, , ,2021,OBEAR,903209.7,1033402
15-056446,2015-11,09/29/2015 09:28,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,917,LAMI ST,21, , ,917,LAMI,904088.9,1008884
15-058395,2015-11,09/30/2015 00:01,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",530,UNION BLVD,38, , ,530,UNION,885060.6,1026008
15-058921,2015-11,09/30/2015 09:48,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1111,S 14TH ST,33, , ,1111,14TH,904509.8,1013818
15-056525,2015-11,09/30/2015 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4615,LEXINGTON AVE,56, , ,4615,LEXINGTON,893742.1,1033381
15-056435,2015-11,09/30/2015 14:30,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3817,S COMPTON AVE,16,MULTI-FAMILY BUILDING, ,3817,COMPTON,894878.3,1002702
15-055723,2015-11,09/30/2015 16:55,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,WALTON AVE,53, , ,1411,WALTON,889761.2,1029370
15-050064,2015-11,09/30/2015 23:15,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5700,SAINT LOUIS AVE,50, , , , ,884678.3,1036452
15-057672,2015-11,10/01/2013 12:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,4300,OLEATHA AVE,15, , ,1900,OLIVE,0,0
15-056641,2015-11,10/01/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-057769,2015-11,10/01/2015 08:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,MCPHERSON AVE / N NEWSTEAD AVE,38, , , , ,890712.9,1023795
15-059535,2015-11,10/01/2015 10:49,Y, , ,1, ,121000,1,EMBEZZLEMENT-VALUE OVER $150,5543,S GRAND BLVD,3,METRO PCS,METRO PCS,5543,GRAND,890373.4,996074.1
15-058926,2015-11,10/01/2015 11:05,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1440,PEABODY CT,33, , ,1440,PEABODY,904206.2,1013767
15-056165,2015-11,10/01/2015 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4898,SAN FRANCISCO AVE,69, , ,4898,SAN FRANCISCO,892159.3,1035248
15-058904,2015-11,10/01/2015 16:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2014,E OBEAR AVE,66, , ,2014,OBEAR,903209.7,1033402
15-057534,2015-11,10/01/2015 18:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2902,JAMES COOL PAPA BELL AVE,59, , ,2902,JAMES COOL PAPA BELL,900803.8,1022987
15-055966,2015-11,10/02/2007 16:13,Y, , ,1, , 67501,1,"LARCENY-FROM BUILDING OVER $25,000",4605,DELOR ST,5, , ,4605,DELOR,885140.8,1001259
15-059590,2015-11,10/02/2015 00:01,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
15-056506,2015-11,10/02/2015 01:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4860,HAMMETT PL,55, , ,4860,HAMMETT,890026.4,1031197
15-057377,2015-11,10/02/2015 14:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3141,CALIFORNIA AVE,30, , ,3141,CALIFORNIA,897567.4,1006990
15-056678,2015-11,10/02/2015 14:15,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1610,N KINGSHIGHWAY BLVD,55, ,@WARWOOD APTS,1610,KINGSHIGHWAY,888692.6,1030783
15-057699,2015-11,10/02/2015 16:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4310,ST FERDINAND AVE,57, ,@JAMES HOUSE,4310,ST FERDINAND,894071.9,1029178
15-056261,2015-11,10/03/2015 11:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1297,OAK CT,48, , ,1297,OAK,880862.6,1032504
15-060415,2015-11,10/03/2015 12:33,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3719,WISCONSIN AVE,18, , ,3719,WISCONSIN,899537.6,1002612
15-054269,2015-11,10/03/2015 14:56, , , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,3874,KINGSLAND,16, , ,3874,KINGSLAND,0,0
15-054269,2015-11,10/03/2015 14:56, , , ,-1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3874,KINGSLAND,16, , ,3874,KINGSLAND,0,0
15-057711,2015-11,10/03/2015 21:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4310,ST FERDINAND AVE,57, ,@JAMES HOUSE,4310,ST FERDINAND,894071.9,1029178
15-058427,2015-11,10/04/2015 01:00,Y, , ,1, , 67701,0,LARCENY-FROM BUILDING UNDER $500,0,UNKNOWN,0, , ,1200,CLARK,0,0
