Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-000012,2015-01,1/1/2015 0:23,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4056,OLIVE ST,38, ,REAR PARKING LOT,4056,OLIVE,893502.2,1022984
15-000025,2015-01,1/1/2015 0:25,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3234,MICHIGAN AVE,30, , ,3240,MICHIGAN,895980.2,1006357
15-000025,2015-01,1/1/2015 0:25,Y, , ,1, ,41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3234,MICHIGAN AVE,30, , ,3240,MICHIGAN,895980.2,1006357
15-000051,2015-01,1/1/2015 0:30,Y, , ,1, ,43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,1,CHILDRENS PL,38,CHILDREN S HOSPITAL,ROOM 805 BED B,1,CHILDRENS,887975.4,1020896
15-000016,2015-01,1/1/2015 0:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3875,MCDONALD AVE,15, ,UPSTAIRS,3875,MCDONALD,891728.8,1006305
15-000015,2015-01,1/1/2015 0:30,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4252,OREGON AVE,17, ,1ST FLOOR,4252,OREGON,896216.8,999453.6
15-000028,2015-01,1/1/2015 1:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1191,N SKINKER BLVD,48, , , , ,878645.6,1029904
15-000152,2015-01,1/1/2015 1:00,Y, , ,1, ,21000,4,RAPE -- FORCIBLE,1800,MARKET ST,36, ,@HOTEL- HILTON DOUBLTREE UNION STATI, , ,0,0
15-000390,2015-01,1/1/2015 1:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1022,SPRUCE ST,35, , ,1023,SPRUCE,906905.9,1016099
15-000528,2015-01,1/1/2015 1:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4864,LEE AVE,69, , ,4864,LEE,893100.3,1036196
15-000253,2015-01,1/1/2015 1:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3931,THOLOZAN AVE,15, , ,3931,THOLOZAN,890857.7,1004582
15-000226,2015-01,1/1/2015 1:00,Y, , ,1, ,31411,3,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,1915,ANN AVE,23, , ,1915,ANN,901712.1,1010489
15-000018,2015-01,1/1/2015 1:01,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,1301,S VANDEVENTER AVE,39, , ,1129,KENTUCKY,891190.3,1016953
15-000022,2015-01,1/1/2015 1:03,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4330,COTTAGE AVE,57, , ,4430,COTTAGE,894450.8,1029449
15-000022,2015-01,1/1/2015 1:03,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4330,COTTAGE AVE,57, , ,4430,COTTAGE,894450.8,1029449
15-000024,2015-01,1/1/2015 1:08,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6753,WEST PARK AVE,44, ,ALIAS 6753 WEST PARK,6753,WEST PARK,876581.8,1017731
15-000030,2015-01,1/1/2015 1:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / WB 270,75, , , , ,910845.4,1068605
15-000026,2015-01,1/1/2015 1:23,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3100,HAMPTON AVE,13, , ,5971,CUBA,880599.9,1009833
15-000049,2015-01,1/1/2015 1:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,1023,SPRUCE ST,35,LOFT APARTMENTS PARKING LOT, ,1023,SPRUCE,906589.4,1016244
15-000048,2015-01,1/1/2015 1:30,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,216,E MARCEAU ST,2, , , , ,887967.1,985752.6
15-000063,2015-01,1/1/2015 2:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5011,AUBERT AVE,71, , ,5011,AUBERT,893368.1,1038924
15-000147,2015-01,1/1/2015 2:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2606,LOUISIANA AVE,25, , ,4932,DEVONSHIRE,895528.9,1010054
15-000034,2015-01,1/1/2015 2:00,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2144,MARKET ST,36, ,@BAR- HARRYS,396,JEFFERSON,902415,1018162
15-000240,2015-01,1/1/2015 2:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,BRANCH ST / I 70 WESTBOUND,65, , , , ,907285.1,1027683
15-000188,2015-01,1/1/2015 2:20,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",710,RUSSELL AVE,21,PHILLIPS 66, ,2500,18TH,904809.5,1009602
15-000036,2015-01,1/1/2015 2:30,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,510,N 15TH ST,36,CLUB EUROPE, , , ,905580.8,1019185
15-000040,2015-01,1/1/2015 2:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3463,TENNESSEE AVE,19,SINGLE FAMILY RESIDENCE, ,3463,TENNESSEE,894244.7,1005045
15-000825,2015-01,1/1/2015 2:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7411,HALL ST,79, , ,7411,HALL,899241.4,1044277
15-000036,2015-01,1/1/2015 2:30,Y, , ,1, ,44012,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",510,N 15TH ST,36,CLUB EUROPE, , , ,905580.8,1019185
15-000041,2015-01,1/1/2015 2:39,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,700,N COMPTON AVE,37, , , , ,898850.9,1021406
15-000038,2015-01,1/1/2015 2:40,Y, , ,1, ,41021,2,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7088,WELLINGTON AVE,10, , ,7118,ELLENDALE,873145.9,1007845
15-000032,2015-01,1/1/2015 2:49,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,300,N TUCKER BLVD,35, , , , ,906638.1,1018315
15-000039,2015-01,1/1/2015 3:05,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1006,CARR ST,62, ,APT D,1006,CARR,908103.1,1020476
15-000042,2015-01,1/1/2015 3:15,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1410,OHIO AVE,31, , ,1410,OHIO,899701.4,1014582
15-000047,2015-01,1/1/2015 3:25,Y, , ,1, ,91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4158,MCREE AVE,28, ,APT 1,4158,MCREE,890972.8,1014334
15-000056,2015-01,1/1/2015 3:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5640,WABADA AVE,50, , ,5640,WABADA,884571.8,1034339
15-000064,2015-01,1/1/2015 3:30,Y, , ,1, ,71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6160,LUCILLE AVE,76, , ,6160,LUCILLE,888927.8,1045982
15-000053,2015-01,1/1/2015 3:44,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 44 WESTBOUND,20, ,@ 7TH STREET,1465,GRAND,0,0
15-000053,2015-01,1/1/2015 3:44,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 44 WESTBOUND,20, ,@ 7TH STREET,1465,GRAND,0,0
15-000053,2015-01,1/1/2015 3:44,Y, , ,1, ,41021,3,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,I 44 WESTBOUND,20, ,@ 7TH STREET,1465,GRAND,0,0
15-000053,2015-01,1/1/2015 3:44,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 44 WESTBOUND,20, ,@ 7TH STREET,1465,GRAND,0,0
15-000053,2015-01,1/1/2015 3:44,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,I 44 WESTBOUND,20, ,@ 7TH STREET,1465,GRAND,0,0
15-000052,2015-01,1/1/2015 4:05,Y, , ,1, ,31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,BADEN AVE / CHURCH RD,74, , , , ,896602.3,1047885
15-000050,2015-01,1/1/2015 4:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3900,MICHIGAN AVE,16, , , , ,895287.9,1002274
15-000095,2015-01,1/1/2015 4:30,Y, , ,1, ,51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4911,CLAXTON AVE,71, , ,4911,CLAXTON,891451.3,1040255
15-000055,2015-01,1/1/2015 4:45,Y, , ,1, ,43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4659,PALM ST,56, , ,4659,PALM,893413.3,1033700
15-000059,2015-01,1/1/2015 5:55,Y, , ,1, ,51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,301,DOVER ST,1, ,TWO FAMILY,301,DOVER,893099.7,993423.9
15-000159,2015-01,1/1/2015 7:00,Y, , ,1, ,51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4922,PALM ST,55, , ,4922,PALM,891335.9,1034591
15-004470,2015-01,1/1/2015 8:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35,HERTZ CAR RENTAL, ,800,WASHINGTON,908187.4,1018534
15-000762,2015-01,1/1/2015 8:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4909,LINDENWOOD AVE,14, , ,4909,LINDENWOOD,884939.5,1004326
15-000069,2015-01,1/1/2015 9:50,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",8755,GOODFELLOW BLVD,73, , ,8765,GOODFELLOW,891640.3,1050928
15-004208,2015-01,1/1/2015 10:30,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,3530,MIAMI ST,19, , ,3530,MIAMI,893585.5,1004337
15-000389,2015-01,1/1/2015 10:30,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3215,POTOMAC ST,19, , ,3245,POTOMAC,895145.5,1004961
15-000072,2015-01,1/1/2015 10:54,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,603,LOUGHBOROUGH AVE,1,CARONDELET,FRONT OF RESIDENCE,603,LOUGHBOROUGH,889723,991284
15-000380,2015-01,1/1/2015 11:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1911,SIDNEY ST,22, , ,1911,SIDNEY,901464.3,1008680
15-002415,2015-01,1/1/2015 12:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,5635,PARK LN,76, , ,5635,PARK,890910.7,1046680
15-000084,2015-01,1/1/2015 12:02,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4236,VIRGINIA AVE,16, ,ON STREET,4236,VIRGINIA,894270.3,999906.8
15-005052,2015-01,1/1/2015 12:26,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7522,VIRGINIA AVE,2, , ,7522,VIRGINIA,888463.7,989174.3
15-001717,2015-01,1/1/2015 12:30,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",3138,CHEROKEE ST,19, , ,3138,CHEROKEE,895616.1,1005369
15-000119,2015-01,1/1/2015 13:00,Y, , ,1, ,71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,6141,IDAHO AVE,1, , ,6141,IDAHO,890674.2,993529.9
15-001780,2015-01,1/1/2015 13:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,PARK AVE / VAIL PL,32, , ,1445,18TH,902517.4,1013758
15-000090,2015-01,1/1/2015 13:20,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,4206,N GRAND BLVD,67, ,@HOTEL- ECONOMY INN, , ,902337.5,1031732
15-000089,2015-01,1/1/2015 13:24,Y, , ,1, ,91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4977,PLOVER AVE,72, , , , ,890290.1,1042641
15-000089,2015-01,1/1/2015 13:24,Y, , ,1, ,91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4977,PLOVER AVE,72, , , , ,890290.1,1042641
15-000089,2015-01,1/1/2015 13:24,Y, , ,1, ,91303,6,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4977,PLOVER AVE,72, , , , ,890290.1,1042641
15-000697,2015-01,1/1/2015 13:55,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,4002,RUSSELL AVE,27, , ,4002,RUSSELL,892060.1,1012504
15-000093,2015-01,1/1/2015 14:15,Y, , ,1, ,31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,3018,DR MARTIN LUTHER KING DR,59, , ,3018,DR MARTIN LUTHER KING,899969.6,1022428
15-000097,2015-01,1/1/2015 14:20,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,6411,GRAVOIS AVE,6, ,@WALGREENS - GRAVOIS AND HOLLY HILLS,6411,GRAVOIS,882783.4,997934.3
15-001897,2015-01,1/1/2015 14:26,Y, , ,1, ,51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6209,RADOM AVE,5, ,GARAGE,6209,RADOM,884728.3,996860.8
15-000110,2015-01,1/1/2015 14:30,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",701,N 14TH ST,36,CITY MUSEUM PARKING LOT, ,701,15TH,906073.7,1019412
15-000701,2015-01,1/1/2015 14:30,Y, , ,1, ,69602,2,"LARCENY-ALL OTHER $500 - $24,999",4235,FLORA PL,27, , ,4235,FLORA,890145.5,1012567
15-000096,2015-01,1/1/2015 14:45,Y, , ,1, ,91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4525,SAN FRANCISCO AVE,69, , ,4525,SAN FRANCISCO,894652.6,1033946
15-000096,2015-01,1/1/2015 14:45,Y, , ,1, ,44016,6,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,4525,SAN FRANCISCO AVE,69, , ,4525,SAN FRANCISCO,894652.6,1033946
15-001288,2015-01,1/1/2015 14:49,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5701,GRAVOIS AVE,5, , ,5701,GRAVOIS,884900.4,999289.3
15-000104,2015-01,1/1/2015 15:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",700,CLARK AVE,35,CARDINALS AUTHENTICS, ,700,CLARK,907901.1,1016212
15-004976,2015-01,1/1/2015 15:00,Y, , ,1, ,67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3904,DUNNICA AVE,16, , ,3904,DUNNICA,890984.9,1002989
15-001702,2015-01,1/1/2015 15:00,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,930,HOLLY HILLS AVE,80,YMCA, , , ,889831.3,993186.7
15-000121,2015-01,1/1/2015 15:09,Y, , ,1, ,34422,1,ROBBERY-CONVEN STOR/STRNGARM/NO INJ/ATTEMPT,3905,S GRAND BLVD,16,INTERNATIONAL FOODS, ,3905,GRAND,893026.9,1002340
15-000644,2015-01,1/1/2015 15:30,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,245,UNION BLVD,47, , , , ,884322.6,1024279
15-000106,2015-01,1/1/2015 15:30,Y, , ,1, ,178200,5,SEX OFFNS-EXPOSURE/EXPOSING PERSON,0,DELMAR BLVD / N TAYLOR AVE,38, , , , ,0,0
15-000126,2015-01,1/1/2015 15:30,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S 18TH ST / SIDNEY ST,21, , , , ,902086.2,1008451
15-000128,2015-01,1/1/2015 16:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,0,S SARAH ST / S VANDEVENTER AVE,28, , , , ,891689.5,1017230
15-000117,2015-01,1/1/2015 16:14,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,S BROADWAY 4500 / I 55 SOUTHBO,17, , , , ,896925.8,998634.1
15-000136,2015-01,1/1/2015 16:30,Y, , ,1, ,41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5356,N KINGSHIGHWAY BLVD,71, , ,5356,KINGSHIGHWAY,894553.3,1039930
15-000130,2015-01,1/1/2015 16:37,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,1156,N KINGSHIGHWAY BLVD,53, , ,4422,MAFFITT,888043,1028216
15-000134,2015-01,1/1/2015 17:15,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,1118,N KINGSHIGHWAY BLVD,53,DRAGON CHOP SUEY, ,1118,KINGSHIGHWAY,888061.9,1027871
15-000125,2015-01,1/1/2015 17:30,Y, , ,1, ,51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4206,E SAN FRANCISCO AVE,68, , ,4206,SAN FRANCISCO,897425.7,1032437
15-000187,2015-01,1/1/2015 18:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",333,WASHINGTON AVE,35, ,@HOTEL- HAMPTON INN,333,WASHINGTON,909766.3,1018424
15-000176,2015-01,1/1/2015 18:00,Y, , ,1, ,69602,2,"LARCENY-ALL OTHER $500 - $24,999",6238,ITASKA ST,8, , ,6238,ITASKA,878152.8,1002038
15-000189,2015-01,1/1/2015 18:30,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,CHILDRENS PL,38, , ,400,KINGSHIGHWAY,887975.4,1020896
15-000140,2015-01,1/1/2015 18:55,Y, , ,1, ,52222,1,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,3430,ITASKA ST,16,D&F GROCERY, , , ,892778.4,997455.8
15-000219,2015-01,1/1/2015 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1209,WASHINGTON AVE,36, , ,1209,WASHINGTON,906690.6,1019171
15-000978,2015-01,1/1/2015 19:00,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,2352,S 11TH ST,21, , ,2352,11TH,903105.9,1008842
15-000135,2015-01,1/1/2015 19:10,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4527,HARRIS AVE,68, , ,4521,HARRIS,899181.3,1035065
15-000139,2015-01,1/1/2015 19:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3944,OLIVE ST,38, , ,3940,OLIVE,894219.3,1022588
15-000150,2015-01,1/1/2015 19:30,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 10TH ST / SOULARD ST,21, , , , ,904893.4,1011259
15-000144,2015-01,1/1/2015 19:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4282,SAINT LOUIS AVE,57, ,APT B,4282,SAINT LOUIS,895641.2,1030064
15-000204,2015-01,1/1/2015 19:30,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3340,INDIANA AVE,22, , ,3340,INDIANA,899135.3,1005107
15-000190,2015-01,1/1/2015 19:30,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",330,N 4TH ST,35,MANSION HOUSE GARAGE,@MANSION HOUSE,300,4TH,909633.8,1017651
15-000150,2015-01,1/1/2015 19:30, , , ,-1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 10TH ST / SOULARD ST,21, , , , ,904893.4,1011259
15-000138,2015-01,1/1/2015 19:31,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,IDAHO AVE / LOUGHBOROUGH AVE,1, , , , ,889259.4,991516.9
15-000217,2015-01,1/1/2015 19:50,Y, , ,1, ,69702,4,LARCENY-ALL OTHER UNDER $500,801,SPRUCE ST,35, ,METRO LINK,600,6TH,907343.1,1016083
15-000141,2015-01,1/1/2015 19:58,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2112,S 12TH ST,21, , , , ,903274.8,1010332
15-000196,2015-01,1/1/2015 20:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,4344,COTTAGE AVE,57, , ,4344,COTTAGE,894450.8,1029449
15-000158,2015-01,1/1/2015 20:00,Y, , ,1, ,71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,850,RIVER RUN CT,75, , ,850,RIVER RUN,899316.4,1054473
15-000891,2015-01,1/1/2015 20:00,Y, , ,1, ,69703,5,LARCENY-ALL OTH/FRM PRSN/UNDER $500,410,S EUCLID AVE,38,CENTRAL WESTEND METRO LINK STATION,METRO LINK AGENCY,410,EUCLID,887946.9,1020729
15-000145,2015-01,1/1/2015 20:05,Y, , ,1, ,42011,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3530,ARKANSAS AVE,19, ,ON SIDEWALK ACROSS FROM RESIDENCE,3530,ARKANSAS,894040.6,1004677
15-000379,2015-01,1/1/2015 20:15,Y, , ,1, ,71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,7000,MICHIGAN AVE,1, , ,7000,MICHIGAN,890063.8,990436.9
15-000146,2015-01,1/1/2015 20:25,Y, , ,1, ,31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5721,HIGHLAND AVE,50, , ,5721,HIGHLAND,884442.2,1034979
15-000262,2015-01,1/1/2015 20:30,Y, , ,1, ,65701,0,LARCENY-MTR VEH PARTS UNDER $500,0,UNKNOWN,0, , ,3230,IOWA,0,0
