Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
13-049679,2013-10,10/1/2013 11:00,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5952,LUCILLE AVE,76, , ,5952,LUCILLE,890355.1,1045377
13-049678,2013-10,10/1/2013 11:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1300,GRAVOIS AVE,21, , , , ,903534.3,1011186
13-049702,2013-10,10/1/2013 11:00,Y, , ,1, , 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1109,N COMPTON AVE,77, , ,1109,COMPTON,898628.4,1023257
13-049682,2013-10,10/1/2013 11:15,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,1910,S JEFFERSON AVE,23, , ,1910,JEFFERSON,900076.9,1011929
13-049827,2013-10,10/1/2013 12:00,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,3950,DUNNICA AVE,16, , ,3950,DUNNICA,890538.3,1003048
13-051487,2013-10,10/1/2013 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3421,ILLINOIS AVE,18, , ,3421,ILLINOIS,899522.3,1004611
13-049687,2013-10,10/1/2013 12:00,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4979,NATURAL BRIDGE AVE,69, ,@MCDONALDS - 4979 NATURAL BRIDGE,4979,NATURAL BRIDGE,891403.6,1035206
13-049691,2013-10,10/1/2013 12:15,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4001,W FLORISSANT AVE,68, , ,4001,WEST FLORISSANT,900681.4,1034241
13-052496,2013-10,10/1/2013 12:38,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6321,S GRAND BLVD,3, , ,6321,GRAND,888926.1,994030.7
13-049801,2013-10,10/1/2013 12:45,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,3607,N BROADWAY,64, , ,3607,BROADWAY,907177.1,1029975
13-049692,2013-10,10/1/2013 12:45,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4432,STRODTMAN PL,66, , ,4432,STRODTMAN,903455.6,1032652
13-049689,2013-10,10/1/2013 12:45,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3801,W FLORISSANT AVE,66, , ,3801,FLORISSANT,901782.4,1033514
13-049686,2013-10,10/1/2013 12:51,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3215,BLAIR AVE,65, ,NUISANCE ABATEMENT PROPERTY,3215,BLAIR,906311.6,1027735
13-049699,2013-10,10/1/2013 13:00,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,3843,LABADIE AVE,59, ,STREET,3843,LABADIE,898763.9,1028892
13-049688,2013-10,10/1/2013 13:00,Y, , ,1, ,182260,3,DRUGS-POSSESSION/METHAMPHETAMINE,3127,MINNESOTA AVE,25, , ,3127,MINNESOTA,896340.4,1007686
13-049696,2013-10,10/1/2013 13:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1717,BIDDLE ST,61,GRACEHILL HEALTH CENTER, ,1717,BIDDLE,905470.1,1021695
13-049703,2013-10,10/1/2013 13:50,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2708,N FLORISSANT AVE,63,BOB S QUALITY MARKET, ,2708,FLORISSANT,906058.9,1025726
13-049711,2013-10,10/1/2013 13:50,Y, , ,1, ,263299,7,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5564,TERRY AVE,50, , , , ,885766.4,1035320
13-050265,2013-10,10/1/2013 14:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3526,PESTALOZZI ST,25, , ,3526,PESTALOZZI,894313.9,1008897
13-049722,2013-10,10/1/2013 14:00,Y, , ,1, ,151130,7,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5957,PAGE BLVD,78, , ,5957,PAGE,880844.6,1032732
13-054786,2013-10,10/1/2013 14:05,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,875,GUSTAV AVE,74,VACANT HOME, ,875,GUSTAV,896780.3,1052609
13-049698,2013-10,10/1/2013 14:12,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2048,E DE SOTO AVE,66, ,NUISANCE ABATEMENT PROPERTY,2048,DE SOTO,902272,1034265
13-049705,2013-10,10/1/2013 14:15,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4011,N EUCLID AVE,69, , ,4011,EUCLID,892340.9,1035839
13-049708,2013-10,10/1/2013 14:18,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4100,MERAMEC ST,16,CAR WASH LOT,CAR WASH LOT, , ,889333.4,1003168
13-049719,2013-10,10/1/2013 14:40,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,7600,HALL ST,79,MEDIUM SECURITY INSTITUTE, ,7600,HALL,899461.2,1045874
13-049719,2013-10,10/1/2013 14:40,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,7600,HALL ST,79,MEDIUM SECURITY INSTITUTE, ,7600,HALL,899461.2,1045874
13-049721,2013-10,10/1/2013 15:00,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3710,BAMBERGER AVE,15, , ,3710,BAMBERGER,891884.6,1003882
13-049733,2013-10,10/1/2013 15:00,Y, , ,1, , 51122,9,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2810,JAMES COOL PAPA BE,59, ,1ST FL,2810,JAMES COOL PAPA BELL,901207.6,1022995
13-051881,2013-10,10/1/2013 15:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,1472,GRAHAM ST,42, , ,1472,GRAHAM,879867,1015919
13-049706,2013-10,10/1/2013 15:02,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3464,GUSTINE AVE,15, , ,3464,GUSTINE,891500.6,1005553
13-049906,2013-10,10/1/2013 15:25,Y, , ,1, , 67701,8,LARCENY-FROM BUILDING UNDER $500,1610,N KINGSHIGHWAY BLV,55, , ,1610,KINGSHIGHWAY,888692.6,1030783
13-049736,2013-10,10/1/2013 15:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2009,HEBERT ST,63,WHITE CASTLE, ,2026,MALLINCKRODT,905261.1,1027578
13-049720,2013-10,10/1/2013 15:35,Y, , ,1, ,265321,8,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE,56, , , , ,895482.4,1032844
13-049714,2013-10,10/1/2013 15:50,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1414,HOGAN ST,61, , ,1440,HOGAN,905305.6,1022738
13-049724,2013-10,10/1/2013 15:56,Y, , ,1, ,182250,7,DRUGS-POSSESSION/COCAINE,2850,CLARA AVE,50, , , , ,885801.6,1035656
13-049731,2013-10,10/1/2013 16:08,Y, , ,1, , 31421,9,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,N LEFFINGWELL AVE,37, , , , ,900917.5,1020849
13-050208,2013-10,10/1/2013 16:13,Y, , ,1, ,264100,7,HEALTH-SANITATION VIOL,5115,LABADIE AVE,52, , ,5115,LABADIE,889527.8,1034235
13-049728,2013-10,10/1/2013 16:18,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2730,MCNAIR AVE,22, ,REAR,2730,MCNAIR,900345.5,1008223
13-049725,2013-10,10/1/2013 16:20,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",807,BATES ST,1, , ,807,BATES,891614.9,995275.9
13-049730,2013-10,10/1/2013 16:30,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,200,S TUCKER BLVD,35,ST LOUIS CITY JUSTICE CENTER, ,200,TUCKER,906343.9,1016785
13-049732,2013-10,10/1/2013 16:45,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4930,S KINGSHIGHWAY BLV,6, ,@ BIG LOTS, , ,884055.6,1001854
13-049760,2013-10,10/1/2013 16:50,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,W FLORISSANT AVE /,71, , , , ,894468.8,1042253
13-049753,2013-10,10/1/2013 16:56,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,6029,DEWEY AVE,3, , ,6029,DEWEY,888866.6,995224.1
13-049855,2013-10,10/1/2013 17:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2916,VIRGINIA AVE,25, , ,2916,VIRGINIA,895664.3,1008609
13-049808,2013-10,10/1/2013 17:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3600,S 1ST ST,18, ,AMERICAN RIVER TRANSPORTATION,3600,1ST,901791.4,1002031
13-049734,2013-10,10/1/2013 17:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S,32, ,ALIAS EB 44/JEFFERSON, , ,899889.1,1012426
13-049743,2013-10,10/1/2013 17:10,Y, , ,1, ,178100,3,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,3600,WYOMING ST,15, , ,3600,WYOMING,893773.1,1007149
13-049751,2013-10,10/1/2013 17:20,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3004,CALIFORNIA AVE,30, , ,3004,CALIFORNIA,897880.4,1007780
13-049735,2013-10,10/1/2013 17:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / S,36, , , , ,900777.1,1017276
13-050091,2013-10,10/1/2013 17:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,CHEROKEE ST / GRAV,30, , , , ,894460.8,1005750
13-049768,2013-10,10/1/2013 17:30,Y, , ,1, , 43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5300,BEACON AVE,72, , , , ,892417,1042792
13-049750,2013-10,10/1/2013 17:40,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2200,HAMPTON AVE,12, ,STREET, , ,880968.1,1012909
13-049746,2013-10,10/1/2013 17:54,Y, , ,1, , 43016,4,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1015,DILLON CT,33,CLINTON PEABODY HOUSING COMPLEX,CLINTON PEABODY HOUSING COMPLEX,1015,DILLON,904142.1,1014700
13-049745,2013-10,10/1/2013 17:55,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,600,CHESTNUT ST,35, , , , ,908438.1,1017047
13-049807,2013-10,10/1/2013 18:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3963,CHIPPEWA ST,15,SOUTHSIDE AUTO CREDIT LLC, ,3963,CHIPPEWA,890380.1,1003639
13-049951,2013-10,10/1/2013 18:00,Y, , ,1, , 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1465,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1465,GRAND,894852.6,1015265
13-049785,2013-10,10/1/2013 18:00,Y, , ,1, , 21000,5,RAPE -- FORCIBLE,2300,N MARKET ST,63, , ,1200,WARREN,903467.3,1025134
13-049752,2013-10,10/1/2013 18:05,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4948,CHRISTY BLVD,5, , , , ,884160.5,1001653
13-049939,2013-10,10/1/2013 18:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3129,MAURY AVE,15, , ,3129,MAURY,886708.9,1008945
13-049783,2013-10,10/1/2013 18:16,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2103,WITHNELL AVE,22, , ,2103,WITHNELL,899758.8,1005904
13-049744,2013-10,10/1/2013 18:18,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,600,MARKET ST,35, , , , ,908467.3,1016825
13-049901,2013-10,10/1/2013 18:30,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3963,CHIPPEWA ST,15, , ,3963,CHIPPEWA,890380.1,1003639
13-049898,2013-10,10/1/2013 18:30,Y, , ,1, , 67701,9,LARCENY-FROM BUILDING UNDER $500,1465,S GRAND BLVD,29,CARDINAL GLENNON HOSPITAL, ,1465,GRAND,894852.6,1015265
13-050011,2013-10,10/1/2013 18:30,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1230,N 1ST ST,64,CONSOLIDATED WHAREHOUSING, ,1230,1ST,910787.1,1021307
13-049759,2013-10,10/1/2013 18:33,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1000,N BROADWAY,62, , , , ,909758.9,1019796
13-049766,2013-10,10/1/2013 19:00,Y, , ,1, , 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4147,BLAINE AVE,28, , ,4257,MIAMI,891135.9,1014840
13-049829,2013-10,10/1/2013 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5430,SUTHERLAND AVE,7, , ,5430,SUTHERLAND,881618.9,1003543
13-051665,2013-10,10/1/2013 19:00,Y, , ,1, , 51330,3,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,3726,IOWA AVE,19, , ,3726,IOWA,897435.2,1002890
13-049763,2013-10,10/1/2013 19:04,Y, , ,1, ,182130,8,DRUGS-POSSESSION/HEROIN,4532,NEWBERRY TER,54, ,YARD,3400,PAGE,891495.9,1027279
13-049757,2013-10,10/1/2013 19:05,Y, , ,1, , 64701,8,LARCENY-FROM MTR VEH UNDER $500,3524,N KINGSHIGHWAY BLV,55, ,WHITE CASTLE, , ,891147.3,1035041
13-049774,2013-10,10/1/2013 19:25,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4052,SHREVE AVE,69, ,BACK DOOR,4052,SHREVE,893625.3,1035582
13-049777,2013-10,10/1/2013 19:30,Y, , ,1, , 51212,9,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3407,LAFAYETTE AVE,31,ST. DOMINIC PRIORY FRIAR HOUSE, ,3407,LAFAYETTE,895866.3,1013555
13-049764,2013-10,10/1/2013 19:49,Y, , ,1, , 31421,5,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,NATURAL BRIDGE AVE,59, , , , ,899378.6,1030654
13-049621,2013-10,10/1/2013 2:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2912,CRITTENDEN ST,25, , ,2912,CRITTENDEN,897033.9,1008116
13-049772,2013-10,10/1/2013 20:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,900,PINE ST,35, , , , ,907473,1017599
13-049793,2013-10,10/1/2013 20:00,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3150,ARSENAL ST,25, , ,3350,ARSENAL,895885.6,1007986
13-049929,2013-10,10/1/2013 20:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3705,ILLINOIS AVE,18, ,SINGLE FAMILY RESIDENCE,3705,ILLINOIS,899221.3,1002776
13-050149,2013-10,10/1/2013 20:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5711,MURDOCH AVE,7, ,GARAGE,5711,MURDOCH,880034.1,1002957
13-049771,2013-10,10/1/2013 20:20,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3221,S GRAND BLVD,15,CAFE MOCHE, ,3221,GRAND,893758,1006993
13-049826,2013-10,10/1/2013 20:30,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1531,OFALLON ST,61, , ,1531,OFALLON,906326.9,1021812
13-049852,2013-10,10/1/2013 20:30,Y, , ,1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4509,GRAVOIS AVE,5, , ,4509,GRAVOIS,888165.8,1001977
13-049770,2013-10,10/1/2013 20:34,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,900,S LEONOR K SULLIVA,35, , ,1000,LEONOR K SULLIVAN,909694,1013352
13-049775,2013-10,10/1/2013 20:45,Y, , ,1, , 51221,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,4640,GRAVOIS AVE,5, ,REAR,3640,GRAVOIS,887514.8,1001191
13-049802,2013-10,10/1/2013 21:00,Y, , ,1, , 71040,8,AUTO THEFT-PERM RETNT/ATTEMPT,2832,N EUCLID AVE,55, , ,2832,EUCLID,890742.7,1032633
13-049834,2013-10,10/1/2013 21:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8426,HALLS FERRY RD,74, , ,8426,HALLS FERRY,896565.3,1049164
13-049776,2013-10,10/1/2013 21:50,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7057,CHIPPEWA ST,9, , ,7057,CHIPPEWA,872714.9,1002363
13-049821,2013-10,10/1/2013 22:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,COLLINS ST / CASS,64, , , , ,910226.3,1021896
13-049838,2013-10,10/1/2013 22:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",2613,PRAIRIE AVE,59,HOOPER CONTRACTING, ,2613,PRAIRIE,898304,1027325
13-049778,2013-10,10/1/2013 22:10,Y, , ,1, ,182400,7,DRUGS-POSSESSION/MARIJUANA,1342,MONTCLAIR AVE,78, , , , ,883723.4,1031194
13-050328,2013-10,10/1/2013 22:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2020,WASHINGTON AVE,36, , ,2020,WASHINGTON,903489.9,1019783
13-049784,2013-10,10/1/2013 22:33,Y, , ,1, ,261100,4,POSSESSION OF BURGLAR TOOLS,1922,CHOUTEAU AVE,32, , , , ,902512.3,1014919
13-049788,2013-10,10/1/2013 22:44,Y, , ,1, , 31111,7,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5930,DELMAR BLVD,46, , , , ,879638,1027178
13-049781,2013-10,10/1/2013 22:54,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3866,SULLIVAN AVE,59, , ,3866,SULLIVAN,898792,1029459
13-049811,2013-10,10/1/2013 23:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3915,MIAMI ST,15, , ,3915,MIAMI,891006.3,1004880
13-049779,2013-10,10/1/2013 23:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4896,KOSSUTH AVE,69, , ,4896,KOSSUTH,892657.6,1036071
13-049786,2013-10,10/1/2013 23:11,Y, , ,1, , 64601,9,"LARCENY-FROM MTR VEH $500 - $24,999",4218,MANCHESTER AVE,39, , ,4200,MANCHESTER,890220.6,1017231
13-049862,2013-10,10/1/2013 23:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,1625,MCLARAN AVE,73, , ,1625,MCLARAN,893132.9,1050084
13-049789,2013-10,10/1/2013 23:58,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2518,N GRAND BLVD,59, , , , ,899405.3,1026697
13-049789,2013-10,10/1/2013 23:58,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2518,N GRAND BLVD,59, , , , ,899405.3,1026697
13-049637,2013-10,10/1/2013 3:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2135,KNOX AVE,11, , ,2135,KNOX,880057.3,1013553
13-049627,2013-10,10/1/2013 3:06,Y, , ,1, ,265321,8,LEAVING SCENE OF ACCIDENT,4633,NEWBERRY TER,54, ,BLOCK,4600,NEWBERRY,890675.2,1027782
13-049631,2013-10,10/1/2013 4:16,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,5900,BERTHOLD AVE,41, , , , ,881405.5,1017902
13-049673,2013-10,10/1/2013 4:30,Y, , ,1, , 21000,8,RAPE -- FORCIBLE,4200,MAFFITT AVE,57, , , , ,895767.5,1029679
13-049870,2013-10,10/1/2013 5:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6436,WESTWAY RD,8, , ,6436,WESTWAY,876383.4,999820.7
13-049870,2013-10,10/1/2013 5:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6436,WESTWAY RD,8, , ,6436,WESTWAY,876383.4,999820.7
13-049739,2013-10,10/1/2013 6:00,Y, , ,1, ,265321,9,LEAVING SCENE OF ACCIDENT,4485,CLAYTON AVE,38, ,PARKING GARAGE,4485,CLAYTON,888836.7,1019425
