Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-000032,2014-01,01/01/2014 02:35,Y, , ,1, ,41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,04344,MCREE AVE,28, , ,4344,MCREE,889451.3,1014521
14-000029,2014-01,01/01/2014 02:40,Y, , ,1, ,44012,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",05625,ENRIGHT AVE,48, ,APT 305,5625,ENRIGHT,882262.8,1027291
14-000227,2014-01,01/01/2014 03:00,Y, , ,1, ,67601,1,"LARCENY-FROM BUILDING $500 - $24,999",05431,GERTRUDE AVE,5, , ,5431,GERTRUDE,885498.1,999633.6
14-000028,2014-01,01/01/2014 03:15,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,01400,WASHINGTON AVE,36, ,ON STREET, , ,905919.7,1019148
14-000031,2014-01,01/01/2014 03:20,Y, , ,1, ,250000,4,LOITERING-BEGGING,01325,WASHINGTON AVE,36, ,ON SIDEWALK, , ,906158.1,1019310
14-001043,2014-01,01/01/2014 03:44,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,07903,CHURCH RD,74, , ,7903,CHURCH,896972.6,1046453
14-000047,2014-01,01/01/2014 03:45,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,04213,NORFOLK AVE,39,FPSE, ,4213,NORFOLK,890350.1,1016786
14-000039,2014-01,01/01/2014 03:55,Y, , ,1, ,42011,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,01826,CASS AVE,61, , ,1826,CASS,905377.5,1023024
14-000929,2014-01,01/01/2014 03:55,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,01826,CASS AVE,61,OFALLON PLACE APTS, ,1826,CASS,905377.5,1023024
14-000036,2014-01,01/01/2014 04:16,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,03539,UTAH ST,25, , , , ,893827.6,1006508
14-000037,2014-01,01/01/2014 04:30,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,00721,N TUCKER BLVD,36, ,SHELL GAS STATION, , ,906857.6,1019492
14-000038,2014-01,01/01/2014 04:35,Y, , ,1, ,91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,03427,S KINGSHIGHWAY BLVD,14,UNCLE BILLS, ,3427,KINGSHIGHWAY,885597.1,1006290
14-000038,2014-01,01/01/2014 04:35,Y, , ,1, ,91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,03427,S KINGSHIGHWAY BLVD,14,UNCLE BILLS, ,3427,KINGSHIGHWAY,885597.1,1006290
14-000040,2014-01,01/01/2014 04:40,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",04045,NEBRASKA AVE,16, , ,4045,NEBRASKA,895930.1,1000918
14-000040,2014-01,01/01/2014 04:40,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",04045,NEBRASKA AVE,16, , ,4045,NEBRASKA,895930.1,1000918
14-000043,2014-01,01/01/2014 05:00,Y, , ,1, ,52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,03404,CHIPPEWA ST,16,DISCOUNT GROCERY,#1119590,3404,CHIPPEWA,894272.8,1002905
14-000046,2014-01,01/01/2014 05:50,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,00200,N 4TH ST,35,CROWNE PLAZA DOWNTOWN, ,200,4TH,909518.1,1017323
14-000044,2014-01,01/01/2014 06:00,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,03933,S BROADWAY,16,ST ALEXIUS HOSPITAL, ,3933,BROADWAY,897890.5,1001421
14-000294,2014-01,01/01/2014 06:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",00999,N 2ND ST,35,FOUR SEASONS HOTEL,@HOTEL- FOUR SEASONS,999,2ND,910439.8,1019433
14-000063,2014-01,01/01/2014 06:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,02615,WASHINGTON AVE,37, , ,2615,WASHINGTON,901832.9,1020376
14-000049,2014-01,01/01/2014 07:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,01400,N GRAND BLVD,59, , , , ,898337.4,1024456
14-000056,2014-01,01/01/2014 08:50,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,02001,LOCUST ST,36,LOTUS, , , ,903573.1,1019563
14-000056,2014-01,01/01/2014 08:50,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,02001,LOCUST ST,36,LOTUS, , , ,903573.1,1019563
14-000056,2014-01,01/01/2014 08:50,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,02001,LOCUST ST,36,LOTUS, , , ,903573.1,1019563
14-000541,2014-01,01/01/2014 09:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,00785,N EUCLID AVE,53, , ,785,EUCLID,888592.4,1027078
14-000057,2014-01,01/01/2014 09:30,Y, , ,1, ,31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,00000,N LEFFINGWELL AVE / WASHINGTON,37, ,NORTH WEST CORNER, , ,900837.7,1020516
14-000358,2014-01,01/01/2014 10:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,05955,HARNEY AVE,76, , ,5955,HARNEY,890828.4,1046069
14-000066,2014-01,01/01/2014 10:22,Y, , ,1, ,67601,6,"LARCENY-FROM BUILDING $500 - $24,999",00847,WALL ST,74, , ,847,WALL,896993.3,1051010
14-000070,2014-01,01/01/2014 10:25,Y, , ,1, ,31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,02712,CHEROKEE ST,19,MELT S,STREET, , ,897890.3,1005012
14-000151,2014-01,01/01/2014 10:30,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,02707,CHIPPEWA,19, , ,2707,CHIPPEWA,897644.8,1002616
14-000071,2014-01,01/01/2014 11:10,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,04608,DR MARTIN LUTHER KING DR,54,MOBILE GAS STATION, ,4608,DR MARTIN LUTHER KING,891129.1,1028936
14-001822,2014-01,01/01/2014 11:30,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,07410,HALL ST,79, , ,711,EUCLID,899571.8,1044964
14-000145,2014-01,01/01/2014 11:30,Y, , ,1, ,51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,03865,BOWEN ST,3, ,SINGLE FAMILY RESIDENCE,3865,BOWEN,887914.4,995537.9
14-000100,2014-01,01/01/2014 12:00,Y, , ,1, ,71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,04201,BEETHOVEN AVE,5, , ,4201,BEETHOVEN,887948.4,1002640
14-001023,2014-01,01/01/2014 12:00,Y, , ,1, ,69702,3,LARCENY-ALL OTHER UNDER $500,02841,MCNAIR AVE,22, , ,2841,MCNAIR,900038.4,1007806
14-003469,2014-01,01/01/2014 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,02101,S KINGSHIGHWAY BLVD,12,U-HAUL, ,2101,KINGSHIGHWAY,886486.8,1012735
14-004067,2014-01,01/01/2014 12:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",01115,MONTGOMERY ST,63, , ,1113,MONTGOMERY,907473.2,1026262
14-000199,2014-01,01/01/2014 12:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,03829,N 25TH ST,65, , ,3829,25TH,903286.5,1029519
14-000275,2014-01,01/01/2014 12:00,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,01917,WASHINGTON AVE,36,THE CITY ULTRA LOUNGE, , , ,903934.5,1019898
14-003052,2014-01,01/01/2014 12:00,Y, , ,1, ,51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,04543,S COMPTON AVE,16, ,VACANT RESIDENCE,4543,COMPTON,894117.2,997868.2
14-000079,2014-01,01/01/2014 12:08,Y, , ,1, ,204200,2,FAMILY & CHILD CRIME-CNTRIB DELINQ MINOR,04218,HARTFORD ST,15, , ,4218,HARTFORD,889148.9,1008521
14-000073,2014-01,01/01/2014 12:15,Y, , ,1, ,250000,4,LOITERING-BEGGING,00315,N 9TH ST,35,CULINARIA, ,315,9TH,907779.2,1018012
14-000080,2014-01,01/01/2014 12:21,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,06200,W. FLORISSANT,0, , , , ,0,0
14-000086,2014-01,01/01/2014 13:21,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,01228,N 16TH ST,61,PARKING LOT, ,1229,15TH,906032.2,1021634
14-000095,2014-01,01/01/2014 13:39,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,03242,IOWA AVE,30, , ,3242,IOWA,897933.4,1005985
14-000279,2014-01,01/01/2014 14:00,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,00000,LINDELL BLVD / N TAYLOR AVE,38, , , , ,889348,1022906
14-000219,2014-01,01/01/2014 14:00,Y, , ,1, ,52322,6,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,04006,SHREVE AVE,69, , ,4006,SHREVE,893397.7,1035174
14-000087,2014-01,01/01/2014 14:28,Y, , ,1, ,250000,1,LOITERING-BEGGING,04500,S BROADWAY,17, ,EXIT RAMP OF INTERSTATE 55 (NORTHBOU, , ,896260.8,997735.4
14-000098,2014-01,01/01/2014 14:45,Y, , ,1, ,63701,4,LARCENY-SHOPLIFT UNDER $500,04038,N GRAND BLVD,67, ,@DOLLAR GENERAL,4038,GRAND,901867.4,1030898
14-000197,2014-01,01/01/2014 15:00,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,00711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
14-000207,2014-01,01/01/2014 15:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,03426,UTAH ST,25, , ,3426,UTAH,894536.5,1006206
14-000091,2014-01,01/01/2014 15:00,Y, , ,1, ,263199,6,OBSTRUCT GOVRN OP-OTHR UNSPEC OBSTR JUST,03914,LEE AVE,67, , ,3914,LEE,900123.6,1032424
14-000097,2014-01,01/01/2014 15:02,Y, , ,1, ,42016,6,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,04500,ADELAIDE AVE,68, , , , ,899497.1,1034163
14-000094,2014-01,01/01/2014 15:20,Y, , ,1, ,250000,3,LOITERING-BEGGING,00000,S GRAND BLVD / SHAW BLVD,26, , , , ,894640.4,1012980
14-000093,2014-01,01/01/2014 15:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,00000,I 70 WESTBOUND / CASS AVE,62, , , , ,909684.5,1021889
14-000101,2014-01,01/01/2014 15:25,Y, , ,1, ,43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,01422,SULLIVAN AVE,63,OLD NORTH ST LOUIS, ,1402,HEBERT,906204.5,1026721
14-000099,2014-01,01/01/2014 15:41,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,01020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
14-000099,2014-01,01/01/2014 15:41,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,01020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
14-000104,2014-01,01/01/2014 15:42,Y, , ,1, ,73430,2,AUTO THEFT-OTHR VEH/PERM RETNT/JOY RIDE,03139,ALFRED AVE,15, , ,4412,ARSENAL,887734,1008711
14-000104,2014-01,01/01/2014 15:42,Y, , ,1, ,73430,2,AUTO THEFT-OTHR VEH/PERM RETNT/JOY RIDE,03139,ALFRED AVE,15, , ,4412,ARSENAL,887734,1008711
14-000211,2014-01,01/01/2014 16:00,Y, , ,1, ,71040,6,AUTO THEFT-PERM RETNT/ATTEMPT,06029,W FLORISSANT AVE,73, , ,6029,FLORISSANT,891087.3,1047392
14-000106,2014-01,01/01/2014 16:30,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,04513,ALICE AVE,68, , ,4520,ALICE,899700.4,1034108
14-000112,2014-01,01/01/2014 16:45,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,03639,OREGON AVE,19, , ,3639,OREGON,896676.2,1003541
14-000107,2014-01,01/01/2014 16:45,Y, , ,1, ,63701,4,LARCENY-SHOPLIFT UNDER $500,00315,N 9TH ST,35,SCHNUCKS CULINARIA, ,315,9TH,907779.2,1018012
14-000147,2014-01,01/01/2014 17:00,Y, , ,1, ,51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,04236,S 37TH ST,16, , ,4236,37TH,892744.4,1000649
14-000113,2014-01,01/01/2014 17:25,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,03865,GRAVOIS AVE,15, ,@NATIONAL CITY BANK- GRAVOIS,3865,GRAVOIS,891583.8,1004871
14-000158,2014-01,01/01/2014 18:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,00000,JUNIATA ST / S GRAND BLVD,25, , ,3167,GRAND,893847.5,1007773
14-000115,2014-01,01/01/2014 18:00,Y, , ,1, ,51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,04000,ST LOUIS AVE,56, , ,4000,ST LOUIS,897497.2,1028915
14-000114,2014-01,01/01/2014 18:03,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,09000,HALLS FERRY RD,74, , , , ,894598.1,1051729
14-000118,2014-01,01/01/2014 18:15,Y, , ,1, ,64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",05008,S GRAND BLVD,16,KAISER MART, ,3919,SCHILLER,891517.6,997405.6
14-000117,2014-01,01/01/2014 18:25,Y, , ,1, ,63701,4,LARCENY-SHOPLIFT UNDER $500,00315,N 9TH ST,35,CULINARIA, ,315,9TH,907779.2,1018012
14-000124,2014-01,01/01/2014 18:47,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,07339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
14-000241,2014-01,01/01/2014 19:00,Y, , ,1, ,51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,06279,MARMADUKE AVE,11, , ,6279,MARMADUKE,878659.5,1011258
14-000123,2014-01,01/01/2014 19:13,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,01501,S 7TH ST,21, , , , ,906199.9,1011858
14-000127,2014-01,01/01/2014 19:30,Y, , ,1, ,31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,00415,BATES ST,1, , ,415,BATES,893024.6,994329.1
14-000179,2014-01,01/01/2014 20:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,05701,PAMPLIN PL,76, , ,5701,PAMPLIN,890629.9,1047167
14-000329,2014-01,01/01/2014 20:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",02305,RUTGER ST,32, , ,2305,RUTGER,900953.7,1014412
14-000133,2014-01,01/01/2014 20:00,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",05364,PATTON AVE,50, , ,6420,CLAYTON,886000.5,1032500
14-000135,2014-01,01/01/2014 20:15,Y, , ,1, ,64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,00309,N 10TH ST,35, , , , ,907470.5,1018128
14-000130,2014-01,01/01/2014 20:15,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",01920,S 12TH ST,21, , ,1920,12TH,903415.3,1010653
14-000842,2014-01,01/01/2014 20:30,Y, , ,1, ,63711,1,LARCENY-SHOPLIFT UNDER $500  /ATTEMPT,01020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
14-000139,2014-01,01/01/2014 20:55,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,00000,MEMORIAL DR / WASHINGTON AVE,35, , , , ,909759.1,1018267
14-000134,2014-01,01/01/2014 21:15,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,04117,LEE AVE,68, , ,4117,LEE,899141.9,1033172
14-000137,2014-01,01/01/2014 21:20,Y, , ,1, ,91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,04423,CLARENCE AVE,68, ,DOWNSTAIRS,4423,CLARENCE,897515.4,1035722
14-000143,2014-01,01/01/2014 21:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,00000,N 11TH ST / PINE ST,35, , , , ,907099.4,1017903
14-000138,2014-01,01/01/2014 21:30,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,01519,E GRAND BLVD,66, ,APT B,1519,GRAND,903970.5,1033492
14-000188,2014-01,01/01/2014 21:30,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,00816,GEYER AVE,21,MOLLY S IN SOULARD, ,816,GEYER,904769.3,1010363
14-000136,2014-01,01/01/2014 21:46,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,04647,CARRIE AVE,69, ,CITY STREET,4647,CARRIE,898030.6,1036952
14-000195,2014-01,01/01/2014 22:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,03646,UTAH PL,15, , ,3646,UTAH,893432.9,1006438
14-000287,2014-01,01/01/2014 22:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,05942,SHULTE AVE,76, , ,5942,SHULTE,891031.7,1046115
14-000230,2014-01,01/01/2014 22:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",03612,ARSENAL ST,15, ,REAR PARKING PAD,3612,ARSENAL,893696.8,1008354
14-000221,2014-01,01/01/2014 22:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,04724,TERRACE AVE,6, , ,5435,CHRISTY,884153.6,999518.4
14-000144,2014-01,01/01/2014 22:32,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,04500,GOODFELLOW BLVD,70, , ,5524,GOODFELLOW,887346.3,1041598
14-000149,2014-01,01/01/2014 22:56,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,01449,ARLINGTON AVE,78, , , , ,885414.4,1031429
14-000165,2014-01,01/01/2014 23:00,Y, , ,1, ,62601,4,"LARCENY-PURSESNATCH $500-$24,999",01924,N VANDEVENTER AVE,59, , ,3145,CALIFORNIA,897205.1,1026723
14-000150,2014-01,01/01/2014 23:05,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",03715,ALDINE AVE,59, ,UPSTAIRS,3715,ALDINE,898004.2,1025720
14-000203,2014-01,01/01/2014 23:15,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,07324,HAMPSHIRE DR,6, , ,7321,HAMPSHIRE,878975.1,995067.8
14-000154,2014-01,01/01/2014 23:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,00000,I 70 WESTBOUND / N KINGSHIGHWA,84, , , , ,892836.5,1038855
14-000399,2014-01,01/01/2014 23:30,Y, , ,1, ,64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,04119,MAGNOLIA AVE,27, , ,4119,MAGNOLIA,890971.3,1010628
14-000187,2014-01,01/01/2014 23:45,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,01839,HOGAN ST,60, , ,1839,HOGAN,905627.2,1024450
14-000330,2014-01,01/02/2013 20:00,Y, , ,1, ,64701,1,LARCENY-FROM MTR VEH UNDER $500,04707,RAY AVE,5, , ,4707,RAY,888257.8,1000245
