Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
13-051925,2013-12,10/14/2013 10:10, , , ,-1, , 31421,7,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,5803,HIGHLAND,50, ,: APT 2E,5803,HIGHLAND,0,0
13-060664,2013-12,10/14/2013 23:40,Y, , ,1, ,266999,8,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
13-052342,2013-12,10/15/2013 16:26,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4259,BLAIR AVE,65, , ,4259,BLAIR,904553.5,1032156
13-061719,2013-12,10/15/2013 8:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,3923,SHREVE AVE,69, , ,3923,SHREVE,893086.3,1034977
13-052431,2013-12,10/17/2013 0:45, , , ,1, , 44016,5,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,4027,25TH,65, , ,3520,NATURAL BRIDGE,0,0
13-052431,2013-12,10/17/2013 0:45, , , ,-1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4027,25TH,65, , ,3520,NATURAL BRIDGE,0,0
13-061271,2013-12,10/18/2013 12:30,Y, , ,1, ,115100,9,FRAUD-STEALING BY DECEIT/OVER $150,4900,LACLEDE AVE,38,THE MAJESTIC RESTAURANT & BAR, ,4900,LACLEDE,888055.6,1022028
13-061374,2013-12,10/18/2013 17:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8612,HALLS FERRY RD,74, , ,8612,HALLS FERRY,895810.5,1049854
13-061380,2013-12,10/18/2013 17:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1414,MELVIN E COLLINS W,61, , ,1414,MELVIN E COLLINS,904796.9,1022902
13-059495,2013-12,10/19/2013 19:05,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8943,RIVERVIEW DR,74, , ,8943,RIVERVIEW,898249.8,1053687
13-063490,2013-12,10/2/2013 12:00,Y, , ,1, ,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,9999,UNKNOWN,56, , ,4304,DRYDEN,0,0
13-049945,2013-12,10/2/2013 17:45,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,5424,QUEENS AVE,71,SINGLE FAMILY, ,5424,QUEENS,894784.8,1040633
13-060355,2013-12,10/20/2013 14:15,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1721,S TUCKER BLVD,33, , ,1721,TUCKER,903919.7,1011931
13-053249,2013-12,10/20/2013 19:00, , , ,-1, , 51322,8,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4838,HAMMETT,55, , ,4838,HAMMETT,0,0
13-061375,2013-12,10/20/2013 21:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6042,GOODFELLOW BLVD,73, , ,6042,GOODFELLOW,890860.4,1049886
13-063111,2013-12,10/22/2013 10:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5203,IDAHO AVE,1, , ,5203,IDAHO,892238.5,996242.6
13-060818,2013-12,10/22/2013 13:20,Y, , ,1, , 91114,7,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5860,DELMAR BLVD,46, , ,5860,DELMAR,880415,1027086
13-063828,2013-12,10/22/2013 17:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,4175,CHIPPEWA ST,15,EZ STORAGE, ,4175,CHIPPEWA,889186.2,1003827
13-059497,2013-12,10/22/2013 19:33,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8815,HALLS FERRY RD,74, , ,8815,HALLS FERRY,895032.6,1050566
13-063356,2013-12,10/22/2013 9:00,Y, , ,1, ,101000,7,FORGERY,933,HODIAMONT AVE,48,CLARKS AND SONS FUNERAL HOME, ,933,HODIAMONT,878429.1,1029661
13-060230,2013-12,10/23/2013 19:05,Y, , ,1, ,263120,5,OBSTRUCT GOVRN OP-FALSE REPORT,3307,PRAIRIE AVE,59, , ,3307,PRAIRIE,899669.2,1029544
13-061225,2013-12,10/24/2013 2:55,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,902,S BROADWAY,35,BP GAS STATION, ,902,BROADWAY,907974,1013926
13-061368,2013-12,10/24/2013 7:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,873,RIVERTRAIL CT,74, , ,873,RIVERTRAIL,899013.4,1054224
13-063467,2013-12,10/24/2013 8:34,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3219,OSAGE ST,16, , ,3219,OSAGE,894551.9,1001713
13-054344,2013-12,10/25/2013 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,913,NEW HAVEN CT,62, , ,913,NEW HAVEN,908783.7,1021916
13-055105,2013-12,10/26/2013 12:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,1827,N MARKET ST,60, , ,1827,MARKET,905670.8,1024536
13-053960,2013-12,10/26/2013 5:26, , , ,-1, , 83000,7,ARSON-KNOWINGLY BURNING/SUCCESS, , ,52, , , , ,0,0
13-062642,2013-12,10/27/2013 12:47,Y, , ,1, , 63701,9,LARCENY-SHOPLIFT UNDER $500,36,MARYLAND PLZ,38,AG JEANS, ,36,MARYLAND,888022.6,1023766
13-054202,2013-12,10/27/2013 17:16,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1,S BROADWAY,35, , ,1,BROADWAY,908726.1,1016735
13-054733,2013-12,10/27/2013 20:00,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5705,DELOR ST,7, , ,5705,DELOR,880181.3,1001627
13-054462,2013-12,10/29/2013 6:30, , , ,-1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE, , ,16, , , , ,0,0
13-061211,2013-12,10/3/2013 12:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1411,CHAMBERS ST,63, , , , ,907359.2,1023851
13-060860,2013-12,10/3/2013 12:14,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2819,CHEROKEE ST,19,ECONOMIC SHOP, ,2819,CHEROKEE,897148.1,1005310
13-062270,2013-12,10/30/2013 10:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6247,LOUGHBOROUGH AVE,8, , ,6247,LOUGHBOROUGH,877467.3,998227.3
13-061462,2013-12,10/30/2013 12:00,Y, , ,1, ,264100,7,HEALTH-SANITATION VIOL,5058,LOTUS AVE,52, , ,5058,LOTUS,888361.5,1031782
13-060706,2013-12,10/30/2013 15:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1001,SWITZER AVE,74, , ,1001,SWITZER,896276.2,1046946
13-061912,2013-12,10/31/2013 0:01,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3964,PARKER AVE,15, , ,3964,PARKER,890770.2,1005964
13-058055,2013-12,10/5/2013 1:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4547,THRUSH AVE,72, , ,4547,THRUSH,889006.3,1041319
13-061535,2013-12,10/5/2013 15:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3449,MIAMI ST,19, , ,3449,MIAMI,894044.4,1004465
13-060526,2013-12,10/6/2013 7:00,Y, , ,1, ,122000,3,EMBEZZLEMENT-VALUE UNDER $150,3430,S GRAND BLVD,25,SCHNUCKS, ,3430,GRAND,893788.8,1005469
13-058057,2013-12,10/7/2013 5:08,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4417,FLORISS PL,69, , ,4417,FLORISS,898431.1,1036922
13-059498,2013-12,10/8/2013 15:36,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5728,W FLORISSANT AVE,72, , ,5728,FLORISSANT,892558.1,1044850
13-060665,2013-12,10/8/2013 19:30,Y, , ,1, ,266999,8,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4109,ENRIGHT AVE,58, , ,4109,ENRIGHT,893880.6,1024494
13-051009,2013-12,10/8/2013 20:45,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,509,BATES ST,1, , ,509,BATES,892681.9,994561.8
13-058856,2013-12,10/8/2013 9:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,5823,WILSON AVE,12,RED ROOF INN, , , ,881554.4,1013910
13-060182,2013-12,11/1/2013 0:01,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3900,RAY AVE,16, , ,3900,RAY,890121.5,1002702
13-062303,2013-12,11/1/2013 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4467,CLARENCE AVE,68, , ,4467,CLARENCE,897870.1,1035965
13-060159,2013-12,11/1/2013 17:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,4014,POTOMAC ST,15, , ,4014,POTOMAC,890372.8,1005419
13-063858,2013-12,11/1/2013 20:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3956,WALSH ST,5, , ,3956,WALSH,888593.1,998574.6
13-055544,2013-12,11/1/2013 20:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,25, , , , ,0,0
13-055353,2013-12,11/1/2013 20:00, , , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3954,SHENANDOAH,27, ,CITY STREET,3954,SHENANDOAH,0,0
13-055353,2013-12,11/1/2013 20:00, , , ,-1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3954,SHENANDOAH,27, ,CITY STREET,3954,SHENANDOAH,0,0
13-062457,2013-12,11/1/2013 21:08,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,MORRISON LN,33,PEABODY APTS, ,1400,MORRISON,904424.1,1013526
13-062252,2013-12,11/1/2013 23:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,N 9TH ST,62,CAMBRIDGE HEIGHTS APTS, ,1400,9TH,908778.3,1021692
13-064000,2013-12,11/1/2013 8:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,3505,SULLIVAN AVE,59, , ,3505,SULLIVAN,900854.8,1028615
13-057450,2013-12,11/10/2013 22:00, , , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,701,CONVENTION PZ,35, , ,701,CONVENTION,0,0
13-056832,2013-12,11/11/2013 15:00,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4210,E KOSSUTH AVE,68, , ,4210,KOSSUTH,897701.8,1033305
13-060354,2013-12,11/11/2013 19:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1423,RUTGER LN,33,PEABODY APTS, ,1423,RUTGER,904181.9,1013401
13-056885,2013-12,11/11/2013 20:12, , , ,-1, , 82000,1,ARSON-2ND DEGREE/SUCCESS,7810,VIRGINIA,2, , ,7812,VIRGINIA,0,0
13-057272,2013-12,11/11/2013 8:37,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3643,PHILLIPS PL,15, ,APT B,3643,PHILLIPS,892842.6,1003662
13-064412,2013-12,11/12/2013 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5415,N EUCLID AVE,71, , ,5415,EUCLID,895302.2,1039562
13-061740,2013-12,11/12/2013 12:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6417,BRADLEY AVE,9, , ,6417,BRADLEY,877739.3,1008957
13-061367,2013-12,11/12/2013 22:11,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5003,GOODFELLOW BLVD,76, , ,5003,GOODFELLOW,887701.6,1044511
13-061021,2013-12,11/12/2013 5:00,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4158,OBEAR AVE,67, , ,4158,OBEAR,901800.2,1031829
13-056945,2013-12,11/12/2013 9:53,Y, , ,1, ,141400,4,DESTRUC PROPERTY-TMPRNG/REMV-DEFAC MFG'S NUMBE,2829,PAULA LN,36, ,@JEFFERSON COUNTY,2829,PAULA,906177.4,1016672
13-064074,2013-12,11/13/2013 11:43,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,853,MCLARAN AVE,74, , ,853,MCLARAN,896688.6,1049433
13-057091,2013-12,11/13/2013 6:30, , , ,-1, , 83000,8,ARSON-KNOWINGLY BURNING/SUCCESS,4343,LEXINGTON,56, , , , ,0,0
13-064270,2013-12,11/14/2013 13:00,Y, , ,1, ,115400,8,STLG BY DECEIT/IDENTITY THEFT REPORT,4285,E ASHLAND AVE,56, , ,4285,ASHLAND,896263.9,1031368
13-062250,2013-12,11/14/2013 19:03,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1411,N 14TH ST,61,OFALLON PLACE APTS, ,1411,14TH,906895.7,1022262
13-062462,2013-12,11/14/2013 23:31,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1241,S 14TH ST,33,PEABODY APTS, ,1241,14TH,904443.3,1013580
13-062984,2013-12,11/15/2012 15:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S GRAND BLVD / WIN,19, , , , ,893385.6,1003893
13-061365,2013-12,11/15/2013 0:20,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6038,GOODFELLOW BLVD,73, , ,6038,GOODFELLOW,890860.4,1049886
13-063819,2013-12,11/15/2013 10:03,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4320,DELOR ST,5, , ,4320,DELOR,886504.6,1000696
13-063700,2013-12,11/15/2013 11:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3221,MOUNT PLEASANT ST,16, , ,3221,MOUNT PLEASANT,893929.1,997804.5
13-061692,2013-12,11/15/2013 14:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,927,HICKORY ST,34,LASALLE APTS, ,927,HICKORY,906115.3,1013385
13-061219,2013-12,11/15/2013 16:00,Y, , ,1, , 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4400,LINDELL BLVD,38, , ,4400,LINDELL,890198.6,1022484
13-060352,2013-12,11/15/2013 17:00,Y, , ,1, , 51322,8,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4618,NEWBERRY TER,54, , ,4618,NEWBERRY,890852.8,1027709
13-061711,2013-12,11/15/2013 17:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1816,CARR ST,61,MURPHY PARK APTS, ,1816,CARR,904770.9,1021242
13-062246,2013-12,11/15/2013 19:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1812,PRESERVATION PL,61,OFALLON PLACE APTS, ,1812,PRESERVATION,905376.7,1022408
13-057647,2013-12,11/15/2013 20:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3300,NATURAL BRIDGE AVE,59, , ,3300,NATURAL BRIDGE,901516.3,1029463
13-057440,2013-12,11/15/2013 8:45, , , ,-1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1019,LAMI,21, , ,1019,LAMI,0,0
13-064202,2013-12,11/15/2013 9:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1717,OLIVE ST,36, , ,1717,OLIVE,904510.9,1019020
13-060663,2013-12,11/16/2013 1:30,Y, , ,1, ,266999,8,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
13-060705,2013-12,11/16/2013 19:30,Y, , ,1, , 63601,2,"LARCENY-SHOPLIFT $500 - $24,999",4255,HAMPTON AVE,8,TARGET,@TARGET,4255,HAMPTON,878653.4,1004650
13-057610,2013-12,11/16/2013 8:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1523,PARK AVE,33,PEABODY APARTMENT COMPLEX,PEABODY APARTMENT COMPLEX,1523,PARK,903701.7,1013327
13-057771,2013-12,11/17/2013 1:50,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N 2ND ST,35,MORGAN STREET BREWERY, ,721,2ND,910261.4,1018660
13-061168,2013-12,11/17/2013 16:50,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4027,GILES AVE,16, ,NUISANCE PROPERTY,4027,GILES,892160.1,1001864
13-057857,2013-12,11/17/2013 17:10, , , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1304,RUTGER,33, , ,1304,RUTGER,0,0
13-057857,2013-12,11/17/2013 17:10, , , ,-1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1304,RUTGER,33, , ,1304,RUTGER,0,0
13-057869,2013-12,11/17/2013 20:19, , , ,1, , 51212,3,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,2651,WINNEBAGO,19, , ,2651,WINNEBAGO,0,0
13-057869,2013-12,11/17/2013 20:19, , , ,-1, , 51222,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,2651,WINNEBAGO,19, , ,2651,WINNEBAGO,0,0
13-057870,2013-12,11/17/2013 20:50, , , ,1, , 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY,110,KINGSHIGHWAY,38, , , , ,0,0
13-057870,2013-12,11/17/2013 20:50, , , ,-1, ,265321,9,LEAVING SCENE OF ACCIDENT,110,KINGSHIGHWAY,38, , , , ,0,0
13-058151,2013-12,11/17/2013 22:30,Y, , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1524,N 19TH ST,60, , ,1524,19TH,904929.1,1023286
13-057987,2013-12,11/18/2013 10:35, , , ,1, , 91113,9,SIMPLE ASSAULT-ADULT/NO INJURY, , ,31, , ,1210,OHIO,0,0
13-057987,2013-12,11/18/2013 10:35, , , ,-1, , 31311,9,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL, , ,31, , ,1210,OHIO,0,0
13-058582,2013-12,11/18/2013 14:33,Y, , ,1, , 95200,2,AGGRAVATED STALKING (THREAT OF DEATH OR SERIOU,6980,OLEATHA AVE,9, , ,6980,OLEATHA,874156,1007127
13-058133,2013-12,11/18/2013 20:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1817,WARREN ST,60, ,DWNSTRS,1817,WARREN,905619.6,1025285
13-060437,2013-12,11/18/2013 6:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3917,WINNEBAGO ST,15, , ,3917,WINNEBAGO,890735,1004271
13-062243,2013-12,11/19/2013 0:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1842,BIDDLE ST,61,MURPHY PARK APTS, ,1842,BIDDLE,905279.9,1021627
13-060427,2013-12,11/19/2013 12:00,Y, , ,1, ,264100,8,HEALTH-SANITATION VIOL,3320,N KINGSHIGHWAY BLV,55,CMC RETIREMENT VILLAGE, ,3320,KINGSHIGHWAY,890849.3,1034557
13-058247,2013-12,11/19/2013 12:07,Y, , ,1, ,130000,9,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1800,N VANDEVENTER AVE,59,ST. LOUIS METAL AND RECYCLING, ,1800,VANDEVENTER,897066.7,1026430
13-058369,2013-12,11/19/2013 15:30,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3440,OREGON AVE,19, , ,3440,OREGON,897067.6,1004788
13-058270,2013-12,11/19/2013 17:50,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,PRAIRIE AVE / ASHL,59, , ,3830,ASHLAND,899645,1029498
13-060685,2013-12,11/20/2013 11:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4263,N 21ST ST,65, , ,4263,21ST,903599.1,1031779
13-058392,2013-12,11/20/2013 11:38,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4531,RED BUD AVE,68, , ,4531,RED BUD,899002.8,1035396
13-063234,2013-12,11/20/2013 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6201,NORTH POINTE BLVD,73, , ,6201,NORTH POINTE,890501.1,1048743
13-064239,2013-12,11/20/2013 15:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,4919,LANSDOWNE AVE,7, , ,4919,LANSDOWNE,884074.9,1003075
13-060567,2013-12,11/20/2013 16:00,Y, , ,1, ,266510,8,PUBLIC ORDER-TRESPASSING,4234,W GARFIELD AVE,57, ,VACANT RESIDENCE,4,GARFIELD,894427.7,1028234
13-063141,2013-12,11/20/2013 16:00,Y, , ,1, , 67701,7,LARCENY-FROM BUILDING UNDER $500,5974,ROMAINE PL,78, , ,5974,ROMAINE,881006.2,1033406
13-061855,2013-12,11/20/2013 16:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4906,BEACON AVE,72, , ,4906,BEACON,890360.8,1041241
13-058501,2013-12,11/20/2013 21:23,Y, , ,1, ,141100,3,DESTRUCTION OF PROPERTY-TAMPERING,3600,NEBRASKA AVE,19, , , , ,896595.5,1003928
13-058427,2013-12,11/20/2013 6:25,Y, , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,3921,UTAH ST,15, , ,3921,UTAH,891322.8,1006765
13-060284,2013-12,11/20/2013 9:25,Y, , ,1, ,266999,7,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,707,N KINGSHIGHWAY BLV,51,MOBIL GAS STATION,NUISANCE ABATEMENT PROPERTY,707,KINGSHIGHWAY,887661.3,1026321
