MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-05,03/10/2010 15:10,Y, , ,1, 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,4,GATEWAY DR,61, ,@4 GATEWAY DR, , ,902767.9,1022925
2010-05,03/10/2010 21:30,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1228,N 9TH ST,62,COCHRAN TOWERS, ,1228,9TH,908540.2,1020760
2010-05,03/13/2010 14:40,Y, , ,1,265321,3,LEAVING SCENE OF ACCIDENT,3301,WINNEBAGO ST,19, , ,3301,WINNEBAGO,894747.7,1003684
2010-05,03/14/2010 08:00,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-05,03/14/2010 12:00,Y, , ,1, 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5318,SHREVE AVE,71, ,AMEREN UE SUBSTATION,5318,SHREVE,895308.8,1038155
2010-05,03/15/2010 08:18,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1201,MACKLIND AVE,41,@ HUMANE SOCIETY OF MISSOURI, ,1201,MACKLIND,884016.7,1016967
2010-05,03/18/2010 02:00,Y, , ,1, 67701,8,LARCENY-FROM BUILDING UNDER $500,4109,ENRIGHT AVE,58, , ,4109,ENRIGHT,893880.6,1024494
2010-05,03/18/2010 16:55,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1541,CASTLE LN,33,PEABODY HOUSING, ,1541,CASTLE,903952.7,1014579
2010-05,03/19/2008 08:00,Y, , ,1,121000,3,EMBEZZLEMENT-VALUE OVER $150,200,SIDNEY ST,20,GATEWAY CLEANING & RESTORATION, ,200,SIDNEY,905194.6,1007036
2010-05,03/19/2010 06:00, , ,Y,1, 92000,1,SIMPLE ASSAULT-HARRASSMENT,3645,MERAMEC,16, , ,3645,MERAMEC,0,0
2010-05,03/19/2010 06:00, , ,Y,-1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3645,MERAMEC,16, , ,3645,MERAMEC,0,0
2010-05,03/19/2010 18:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,2243,MCNAIR AVE,23, , ,2243,MCNAIR,900758.9,1010207
2010-05,03/20/2010 18:00,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4000,GARFIELD AVE,56, , , , ,896584.4,1027113
2010-05,03/21/2010 12:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,4214,CONNECTICUT ST,15, , ,4214,CONNECTICUT,889101.5,1007818
2010-05,03/22/2010 12:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1200,BRISTOL LN,63, , ,1200,BRISTOL,908166.6,1024349
2010-05,03/23/2010 08:00,Y, , ,1, 71013,9,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3925,LINDELL,38, , , , ,0,0
2010-05,03/23/2010 18:01,Y, , ,1,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,2823,CHEROKEE ST,19,SALVATION ARMY THRIFT STORE,REAR PARKING LOT,2823,CHEROKEE,897107.5,1005317
2010-05,03/24/2010 00:04, , ,Y,-1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4132,DRYDEN,69, , ,4132,DRYDEN,0,0
2010-05,03/24/2010 12:00,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4014,NATURAL BRIDGE AVE,56, ,STREET,4014,NATURAL BRIDGE,898511.2,1031017
2010-05,03/24/2010 13:00,Y, , ,1,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,8060,S BROADWAY,2, , ,8060,SOUTH BROADWAY,0,0
2010-05,03/24/2010 16:40,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3230,HARTFORD ST,25,ROOSEVELT HIGH SCHOOL, ,3220,HARTFORD,895850.8,1007871
2010-05,03/25/2010 03:37,Y, , ,1,265321,6,LEAVING SCENE OF ACCIDENT,0,MILE 245 - I 70 EAST,84, ,@MILE 245 - I 70 EASTBOUND, , ,893794.7,1038115
2010-05,03/25/2010 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,1192,LONGRIDGE DR,74, , ,1192,LONGRIDGE,894634.4,1052357
2010-05,03/25/2010 12:03,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1106,GRATTAN ST,33,PEABODY HOUSING, ,1106,GRATTAN,903650.1,1014306
2010-05,03/25/2010 16:30,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5568,DUGAN AVE,12, , ,5568,DUGAN,882208.1,1012231
2010-05,03/27/2008 10:00,Y, , ,1,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,401,HOLLY HILLS AVE,1,FAMILY CARE HEALTH CENTER, ,401,HOLLY HILLS,891457,992100.2
2010-05,03/29/2010 02:15,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1205,S 14TH ST,33,PEABODY HOUSING COMPLEX, ,1205,14TH,904470.1,1013676
2010-05,03/31/2010 17:30, ,Y, ,-1, 42011,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,7500,PENNSYLVANIA,2, , , , ,0,0
2010-05,04/01/2001 00:01,Y, , ,1,172100,7,SEX OFFNS-SODOMY/FORCIBLE,1200,HODIAMONT AVE,48, , ,1200,HODIAMONT,879842.8,1032097
2010-05,04/01/2008 00:01,Y, , ,1,172100,9,SEX OFFNS-SODOMY/FORCIBLE,4500,NORFOLK AVE,39, , ,4500,NORFOLK,888224.3,1016239
2010-05,04/01/2010 00:01,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,4449,OSCEOLA ST,5, , ,4449,OSCEOLA,886177.6,1003600
2010-05,04/01/2010 00:01,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5940,NAGEL AVE,8, ,MULTI FAMILY DWELLING,5940,NAGEL,878001.3,997615.1
2010-05,04/01/2010 03:00,Y, , ,1, 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5300,N BROADWAY,64,BROADWAY BISTRO ZOO, ,5300,N. BROADWAY,903286.6,1036337
2010-05,04/01/2010 10:01,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3117,POTOMAC ST,19, ,RESIDENCE - VACANT,3117,POTOMAC,895768.4,1004847
2010-05,04/01/2010 10:46,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7834,RIO TINTO PL,1, ,NUISANCE PROPERTY,7834,RIO TINTO,0,0
2010-05,04/01/2010 12:00,Y, , ,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,5238,DEWEY AVE,3, , ,5238,DEWEY,890104.5,997259.2
2010-05,04/01/2010 17:00,Y, , ,1, 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5915,CLEMENS AVE,48, , ,5915,CLEMENS,879979.1,1028238
2010-05,04/01/2010 17:20,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7841,TENNESSEE PL,1, ,SOUTHWEST CROSSING APARTMENTS (NUISA,7841,TENNESSEE,886334.5,989548.4
2010-05,04/02/2010 08:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4604,VIRGINIA AVE,16, , ,4604,VIRGINIA,893679.5,997668.8
2010-05,04/02/2010 10:00, ,Y, ,-1, 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1641,KINGSHIGHWAY,12,U HAUL, ,1641,KINGSHIGHWAY,0,0
2010-05,04/02/2010 12:00, , ,Y,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4634,MINNESOTA,17, , ,4634,MINNESOTA,0,0
2010-05,04/02/2010 12:00, , ,Y,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4634,MINNESOTA,17, , ,4634,MINNESOTA,0,0
2010-05,04/03/2010 12:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,7153,WINONA AVE,9, , ,7153,WINONA,872275.4,1005666
2010-05,04/03/2010 15:39,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5111,S BROADWAY,17, ,NUISANCE PROPERTY,5111,BROADWAY,894907.1,995123.9
2010-05,04/03/2010 21:40,Y, , ,1, 51211,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/OCCUPIED,5233,S GRAND BLVD,3, , , , ,890868.3,996750.6
2010-05,04/04/2010 00:10,Y, , ,1, 69602,7,"LARCENY-ALL OTHER $500 - $24,999",6055,WATERMAN BLVD,46, , ,6055,WATERMAN,878364.9,1025875
2010-05,04/04/2010 11:31,Y, , ,1,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S K,40, , , , ,887188.9,1018808
2010-05,04/04/2010 12:00,Y, , ,1, 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,6452,POTOMAC ST,9, ,GARAGE,6452,POTOMAC,877510.9,1006978
2010-05,04/04/2010 15:20,Y, , ,1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4662,SAINT FERDINAND AVE,56, ,REAR GARAGE,4662,SAINT FERDINAND,891649,1030647
2010-05,04/04/2010 21:05,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2831,MERAMEC ST,16, ,NUISANCE PROPERTY,2831,MERAMEC,896174.1,1000123
2010-05,04/05/2010 01:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3145,OSAGE ST,16, ,SINGLE FAMILY UNIT,3145,OSAGE,894946.4,1001649
2010-05,04/06/2010 13:20,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,7854,BANDERO DR,1, , ,7854,BANDERO,886183,989850
2010-05,04/06/2010 18:11,Y, , ,1, 43016,6,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4937,LILBURN AVE,71, , ,4937,LILBURN,894825.9,1039609
2010-05,04/07/2006 10:02, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4521,COMPTON,16, , ,4521,COMPTON,0,0
2010-05,04/07/2010 01:15, ,Y, ,-1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4900,SUBURBAN TRACKS,53,EUCLID TERRACE APARTMENTS,:  APT  2E,4900,EUCLID,0,0
2010-05,04/07/2010 12:50,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,1334,JANUARY AVE,41, , ,1334,JANUARY,882705.6,1016394
2010-05,04/07/2010 15:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4941,GERALDINE AVE,71, , ,4941,GERALDINE,892228.8,1040003
2010-05,04/07/2010 15:20, , ,Y,1, 43023,7,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,5501,WABADA,50, , ,5511,WABADA,0,0
2010-05,04/07/2010 15:20, , ,Y,-1, 91123,7,SIMPLE ASSAULT-CHILD/NO INJURY,5501,WABADA,50, , ,5511,WABADA,0,0
2010-05,04/08/2010 18:00,Y, , ,1, 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1534,N 19TH ST,60,APARTMENT, ,1534,19TH,904943.3,1023338
2010-05,04/09/2010 07:00,Y, , ,1,101000,4,FORGERY,1513,N 13TH ST,60, , ,1513,13TH,907625.4,1022548
2010-05,04/09/2010 12:55,Y, , ,1, 10000,4,HOMICIDE, ,1ST MULLANPHY,64, , , , ,0,0
2010-05,04/09/2010 12:55, , ,Y,1, 10000,4,HOMICIDE, ,1ST MULLANPHY,64, , , , ,0,0
2010-05,04/09/2010 13:00,Y, , ,1,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,5437,GOODFELLOW BLVD,76, , ,5437,GOODFELLOW,888931.4,1046689
2010-05,04/09/2010 13:00,Y, , ,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,5000,RIDGE AVE,51, , ,5000,RIDGE,888250.7,1029811
2010-05,04/09/2010 21:10,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY (NUISANCE P,4930,CHRISTY,884082.3,1001677
2010-05,04/10/2010 01:00,Y, , ,1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3841,SHENANDOAH AVE,27, , ,1035,TAYLOR,893086.7,1011143
2010-05,04/10/2010 06:49,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-05,04/10/2010 12:33,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4144,HOLLY HILLS AVE,4, , ,4144,HOLLY HILLS,0,0
2010-05,04/12/2010 00:05,Y, , ,1, 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,7910,ALABAMA,2,MIKE`S AUTOMOTIVE, , , ,0,0
2010-05,04/12/2010 09:20,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7112,PENNSYLVANIA AVE,1, ,NUISANCE PROPERTY,7112,PENNSYLVANIA,890292.4,989620.6
2010-05,04/12/2010 09:30,Y, , ,1,264100,7,HEALTH-SANITATION VIOL,5365,RIDGE AVE,78, , ,5365,RIDGE,885402.9,1030988
2010-05,04/12/2010 12:00,Y, , ,1,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,4727,CARTER AVE,69, , ,4727,CARTER,894828.5,1037057
2010-05,04/12/2010 14:35,Y, , ,1,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E TAYLO,79, , , , ,899958.6,1038855
2010-05,04/12/2010 18:46,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4120,S COMPTON AVE,16, ,NUISANCE PROPERTY,4120,COMPTON,894746.5,1000671
2010-05,04/13/2010 06:15,Y, , ,1, 41011,7,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5315, ,49, , , , ,0,0
2010-05,04/13/2010 11:00,Y, , ,1,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,3305,WISCONSIN AVE,22, , ,3305,WISCONSIN,899971.9,1005349
2010-05,04/13/2010 13:00,Y, , ,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,5382,WELLS AVE,78, , ,5382,WELLS,885517.1,1031276
2010-05,04/14/2010 14:00,Y, , ,1, 69602,1,"LARCENY-ALL OTHER $500 - $24,999",39,LOUISIANA AVE,16, , ,39,LOUISIANA,894288.3,1002179
2010-05,04/14/2010 22:40,Y, , ,1,265321,2,LEAVING SCENE OF ACCIDENT,0,OAKLAND AVE / TAMM A,42, , , , ,879199.8,1018842
2010-05,04/14/2010 23:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1228,N 9TH ST,62,COCHRAN, ,1228,9TH,908540.2,1020760
2010-05,04/14/2010 23:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1228,N 9TH ST,62,COCHRAN, ,1228,9TH,908540.2,1020760
2010-05,04/15/2010 01:00,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4215,LOUISIANA AVE,16, ,NUISANCE PROPERTY,4215,LOUISIANA,0,0
2010-05,04/15/2010 11:34,Y, , ,1,176100,9,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,1500,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1500,GRAND,894852.6,1015265
2010-05,04/15/2010 12:00,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",7836,BANDERO DR,1, , ,7836,BANDERO,886298.9,989940.2
2010-05,04/15/2010 12:00,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,4168,POTOMAC ST,15, , ,4168,POTOMAC,889098.1,1005587
2010-05,04/15/2010 12:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3951,CALIFORNIA AVE,16, , ,3951,CALIFORNIA,896684.4,1001390
2010-05,04/15/2010 19:00,Y, , ,1, 71040,7,AUTO THEFT-PERM RETNT/ATTEMPT,5242,MINERVA AVE,51, , ,5242,MINERVA,885839.5,1029855
2010-05,04/15/2010 21:00, , ,Y,1, 71030,8,AUTO THEFT-PERM RETNT/JOY RIDE,4934,TERRY,55, , ,4934,TERRY,0,0
2010-05,04/15/2010 21:00, , ,Y,-1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4934,TERRY,55, , ,4934,TERRY,0,0
2010-05,04/15/2010 23:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1630,CASS AVE,61,O FALLON PLACE APARTMENTS, ,1630,CASS,905736.6,1022653
2010-05,04/16/2010 19:44,Y, , ,1,250000,4,LOITERING-BEGGING,709,N TUCKER BLVD,36, , ,709,TUCKER,906859.7,1019358
2010-05,04/16/2010 20:30,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,3700,WEST PINE BLVD,37,FUSC HALL, ,3700,WEST PINE,895126.6,1020672
2010-05,04/17/2010 12:30,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY (NUISANCE P,4930,CHRISTY,884082.3,1001677
2010-05,04/17/2010 22:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,RUSSELL BLVD,21,JOHN D MCGURKS,REAR PARKING LOT,1200,RUSSELL,903274.8,1010332
2010-05,04/18/2010 09:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2828,N EUCLID AVE,55, , ,2828,EUCLID,890724.8,1032599
2010-05,04/18/2010 12:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3007,SIDNEY ST,25, , ,3007,SIDNEY,897033.6,1010011
2010-05,04/18/2010 13:39,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,3653,GASCONADE ST,16, , ,3653,GASCONADE,892672.2,1001187
2010-05,04/18/2010 13:40,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,3925,OREGON AVE,16, , ,3925,OREGON,896391.4,1001702
2010-05,04/18/2010 17:15,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4321,MORGANFORD RD,5, ,NUISANCE PROPERTY,4321,MORGANFORD,887556.6,1003454
2010-05,04/18/2010 17:15,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,910,NEW HAVEN DR,62,COCHRAN HOUSING PROJECTS, ,910,NEW HAVEN,908791.8,1021914
2010-05,04/18/2010 23:40,Y, , ,1,265321,7,LEAVING SCENE OF ACCIDENT,5628,WABADA AVE,50, , , , ,884675.5,1034281
2010-05,04/19/2009 16:00,Y, , ,1, 67701,5,LARCENY-FROM BUILDING UNDER $500,3203,DODIER ST,59, , ,3203,DODIER,900750,1027883
2010-05,04/19/2010 00:01,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2007,S 8TH ST,21, , ,807,RUSSELL,904766.9,1009992
