Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-022427,2015-05,03/02/2015 12:00,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4590,LACLEDE AVE,38,WILDFLOWER, ,4590,LACLEDE,888203.6,1021941
15-023327,2015-05,03/04/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-019350,2015-05,03/04/2015 11:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4213,LINTON AVE,67, , ,4213,LINTON,900472.6,1032656
15-009915,2015-05,03/05/2015 00:44,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2521,HEBERT,60, , ,2521,HEBERT,0,0
15-026662,2015-05,03/05/2015 09:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4650,LANSDOWNE AVE,5,ACCEPTANCE NOW, ,4650,LANSDOWNE,885131.3,1002663
15-021036,2015-05,03/07/2015 13:18,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4117,SHREVE AVE,69, , ,4117,SHREVE,893585.1,1035877
15-026827,2015-05,03/08/2015 08:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3429,MICHIGAN AVE,19, ,SINGLE FAMILY,3429,MICHIGAN,895599.4,1005156
15-027041,2015-05,03/08/2015 15:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3023,CHIPPEWA ST,19, , ,3023,CHIPPEWA,895916.1,1002888
15-027045,2015-05,03/08/2015 17:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3023,CHIPPEWA ST,19, , ,3023,CHIPPEWA,895916.1,1002888
15-023129,2015-05,03/10/2015 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4321,FARLIN AVE,68, , ,4321,FARLIN,896416.9,1033964
15-022892,2015-05,03/11/2015 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,2128,E ALICE AVE,68, , ,2128,ALICE,900903.8,1034848
15-024189,2015-05,03/12/2015 08:25,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,6601,MARDEL AVE,9, , ,6601,MARDEL,876179.8,1006043
15-023128,2015-05,03/12/2015 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4138,W KOSSUTH AVE,68, , ,4138,KOSSUTH,897942.2,1033075
15-023403,2015-05,03/14/2014 16:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4642,POPE AVE,68, ,APT 2ND FLOOR UPSTAIRS,4642,POPE,898332.7,1036480
14-010745,2015-05,03/15/2014 13:33, , , ,-1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",205,9TH,35,MARK TWAIN HOTEL,MARK TWAIN HOTEL,205,9TH,0,0
15-026315,2015-05,03/15/2015 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8640,RIVERVIEW BLVD,74, , ,8640,RIVERVIEW,894104.6,1049492
15-025903,2015-05,03/15/2015 15:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,4136,VIRGINIA AVE,16, , , , ,894396.1,1000579
15-021875,2015-05,03/16/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-013408,2015-05,03/16/2015 01:50,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,AURORA AVE / HALL ST,79,CITY STREET, , , ,899844.5,1044443
15-024779,2015-05,03/16/2015 13:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4250,NEOSHO ST,5, , ,4250,NEOSHO,887159.2,1001774
15-022309,2015-05,03/17/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022286,2015-05,03/17/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-026901,2015-05,03/19/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-024754,2015-05,03/20/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-026049,2015-05,03/20/2015 00:01,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4355,MARYLAND AVE,38, ,COND 211,4355,MARYLAND,891021.8,1023157
15-024598,2015-05,03/20/2015 12:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,BELT AVE / MAFFITT AVE,50, , , , ,886121.7,1034476
15-021012,2015-05,03/20/2015 16:20,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
15-026849,2015-05,03/20/2015 20:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4868,FARLIN AVE,69, , ,4868,FARLIN,892723.5,1035672
15-024793,2015-05,03/21/2015 00:01,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",721,SHENANDOAH AVE,21, , , , ,904397.3,1009135
15-026084,2015-05,03/21/2015 13:38,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1919,S JEFFERSON AVE,24, ,@MCDONALDS -  JEFFERSON,1919,JEFFERSON,899651.5,1011937
15-019352,2015-05,03/21/2015 17:08,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4442,RED BUD AVE,68, , ,4442,RED BUD,898760.7,1034980
15-024998,2015-05,03/22/2015 13:52,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3227,DAKOTA ST,16, , ,3227,DAKOTA,893985.7,998460.7
15-020844,2015-05,03/22/2015 17:13,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,60,HAMPTON VILLAGE PLZ,7, ,@SCHNUCKS - HAMPTON VILLAGE,60,HAMPTON VILLAGE,879568.8,1004479
15-021962,2015-05,03/23/2015 14:33,Y, , ,1, ,263411,3,OBSTRUCT GOVRN OP-STATE TAX/REV VIOL,3301,ARSENAL ST,25,SALAMA ARSENAL MARKET, ,3301,ARSENAL,895453.8,1008256
15-021636,2015-05,03/24/2015 14:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4245,FOREST PARK AVE,38,INDEPENDENCE CENTER, ,4245,FOREST PARK,891386.9,1020907
15-020532,2015-05,03/25/2015 16:30,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",1008,LOUGHBORUGH,13, , ,1008,LOUGHBORUGH,882642.1,1009124
15-019355,2015-05,03/25/2015 18:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4442,RED BUD AVE,68, , ,4442,RED BUD,898760.7,1034980
15-026661,2015-05,03/26/2015 09:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4650,LANSDOWNE AVE,5,HOME DECOR OUTLET,ACCEPTANCE NOW,4650,LANSDOWNE,885131.3,1002663
15-025043,2015-05,03/26/2015 16:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4745,CUPPLES PL,55, , ,4745,CUPPLES,891216,1031452
15-013868,2015-05,03/26/2015 20:15, , , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,660,ROSEDALE,48,METROLINK DELMAR PARKING LOT,PARKING LOT,660,ROSEDALE,0,0
15-013868,2015-05,03/26/2015 20:15, , , ,-1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,660,ROSEDALE,48,METROLINK DELMAR PARKING LOT,PARKING LOT,660,ROSEDALE,0,0
15-026062,2015-05,03/27/2015 00:01,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,924,LASALLE PARK CT,34, , ,924,LASALLE PARK,906241.3,1013517
15-023086,2015-05,03/27/2015 15:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,9540,WATSON RD,0,SCHNUCK S, ,3144,GASCONADE,0,0
15-026920,2015-05,03/30/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-014781,2015-05,03/31/2015 14:03,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,0,S BROADWAY,35,HOTEL- HILTON AT THE BALL PARK, ,0,S BROADWAY,0,0
15-024408,2015-05,04/01/2015 09:31,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",5050,W FLORISSANT AVE,71, , ,5050,FLORISSANT,895211,1041082
15-021592,2015-05,04/01/2015 10:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,1011,WALTON AVE,53, , ,1011,WALTON,889478.9,1027231
15-021975,2015-05,04/01/2015 10:00,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1727,LOCUST ST,36, , ,1727,LOCUST,904546.6,1019310
15-021528,2015-05,04/01/2015 10:49,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1240,GRAHAM ST,42, , ,1240,GRAHAM,879840.4,1017303
15-025868,2015-05,04/01/2015 12:04,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3717,MICHIGAN AVE,19, , ,3717,MICHIGAN,895304.9,1003307
15-022535,2015-05,04/02/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-023179,2015-05,04/02/2015 08:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4427,CLARENCE AVE,68, ,BACK YARD,4427,CLARENCE,897538.3,1035737
15-025921,2015-05,04/03/2015 07:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8000,HALL ST,79, , ,8000,HALL,898772.4,1047846
15-015431,2015-05,04/03/2015 13:45,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5941,LILLIAN AVE,76, ,MIMIKA AVE AND LILLIAN AVE,5941,LILLIAN,888643.3,1043956
15-019357,2015-05,04/03/2015 21:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4532,HARRIS AVE,68, , ,4532,HARRIS,899348.5,1034934
15-024852,2015-05,04/03/2015 22:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3693,FOREST PARK AVE,37,THE LIBRARY ANNEX NIGHTCLUB, , , ,895276.3,1019879
15-015624,2015-05,04/04/2015 02:00, , , ,-1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1115,HAMPTON,42, , ,1115,HAMPTON,0,0
15-021009,2015-05,04/04/2015 11:14,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4904,EUCLID TER,53, , ,4904,EUCLID,888734.8,1027045
15-017402,2015-05,04/04/2015 16:00,Y, , ,1, , 44012,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",500,N KINGSHIGHWAY BLVD,38, , ,205,KINGSHIGHWAY,887795.3,1025617
15-015880,2015-05,04/06/2015 00:30,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4117,N FLORISSANT AVE,65, , ,4117,FLORISSANT,903607.6,1030918
15-023098,2015-05,04/06/2015 01:32,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3244,PENNSYLVANIA AVE,30, , ,3244,PENNSYLVANIA,896621.1,1006156
15-022919,2015-05,04/06/2015 12:11,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3507,OHIO AVE,19, ,VACANT APARTMENT BUILDING,3507,OHIO,898017,1004489
15-016177,2015-05,04/06/2015 12:45, , , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,4145,GRAND,67, ,$.99 MART,2136,WARNE,0,0
15-016177,2015-05,04/06/2015 12:45, , , ,-1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4145,GRAND,67, ,$.99 MART,2136,WARNE,0,0
15-019359,2015-05,04/07/2015 01:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1905,MARCUS AVE,55, , ,1905,MARCUS,891052.7,1030335
15-023444,2015-05,04/07/2015 20:42,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,60,HAMPTON VILLAGE PLZ,7, ,@SCHNUCKS - HAMPTON VILLAGE,60,HAMPTON VILLAGE,879568.8,1004479
15-021629,2015-05,04/07/2015 21:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7349,VIRGINIA AVE,2, , ,7349,VIRGINIA,888737,989777.8
15-017876,2015-05,04/08/2015 08:00, , , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4732,NEBRASKA,17, , ,4732,NEBRASKA,0,0
15-017876,2015-05,04/08/2015 08:00, , , ,-1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4732,NEBRASKA,17, , ,4732,NEBRASKA,0,0
15-016376,2015-05,04/08/2015 13:42,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,1800,ARSENAL ST,22, , , , ,901312.3,1006343
15-022959,2015-05,04/08/2015 17:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,6319,SALOMA AVE,76, , ,6319,SALOMA,887417.2,1044297
15-026080,2015-05,04/08/2015 19:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,1107,TAMM AVE,42, , ,1107,TAMM,879353.5,1018227
15-016475,2015-05,04/08/2015 21:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3282,S GRAND AVE,25,BP STATION, , , ,0,0
15-021685,2015-05,04/09/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022089,2015-05,04/09/2015 00:01,Y, , ,1, , 44026,3,ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC,3922,OREGON AVE,16, , ,3922,OREGON,896579,1001693
15-023263,2015-05,04/09/2015 00:15,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3628,W STEINS ST,4, ,NUISANCE PROPERTY,3628,STEINS,886236.2,990625.9
15-023101,2015-05,04/09/2015 04:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3244,PENNSYLVANIA AVE,30, , ,3244,PENNSYLVANIA,896621.1,1006156
15-025673,2015-05,04/09/2015 10:44,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1424,WASHINGTON AVE,36, , ,1424,WASHINGTON,905700.5,1019204
15-016920,2015-05,04/09/2015 23:30, , , ,-1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1316, ,51, ,APARTMENT BUILDING,1316,UNION,0,0
15-023675,2015-05,04/10/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022011,2015-05,04/10/2015 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3100,MAGNOLIA AVE,25, , ,900,JEFFERSON,0,0
15-016746,2015-05,04/10/2015 09:31, , , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,2618,KINGSHIGHWAY,55, , , , ,0,0
15-016746,2015-05,04/10/2015 09:31, , , ,-1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2618,KINGSHIGHWAY,55, , , , ,0,0
15-022469,2015-05,04/10/2015 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5779,RIVERVIEW BLVD,73, , ,5779,RIVERVIEW,892214.9,1047143
15-022765,2015-05,04/10/2015 15:30,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4528,LOUISIANA AVE,16, , ,4528,LOUISIANA,893157.4,998587.9
15-024349,2015-05,04/11/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022984,2015-05,04/11/2015 15:00,Y, , ,1, , 52322,6,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5316,RUSKIN AVE,71,MARK TWAIN SCHOOL,@MARK TWAIN SCHOOL,5316,RUSKIN,893736.1,1040400
15-022293,2015-05,04/12/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-023814,2015-05,04/12/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-019363,2015-05,04/12/2015 01:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4620,N 20TH ST,66, , ,4620,20TH,903370.3,1033198
15-017247,2015-05,04/12/2015 03:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,35, , , , ,0,0
15-023038,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-025997,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-021555,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022105,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022305,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-024423,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-022304,2015-05,04/13/2015 00:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,0,UNKNOWN,0, , ,1915,OLIVE,0,0
15-021518,2015-05,04/13/2015 12:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3844,MISSOURI AVE,18, ,VACANT BUILDING,3844,MISSOURI,898907.9,1001777
15-026082,2015-05,04/13/2015 12:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3141,CALIFORNIA AVE,30, , ,3141,CALIFORNIA,897567.4,1006990
