Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-022859,2014-05,01/01/2014 00:01, , , ,-1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1405,SWITZER AVE,74, , , , ,894408,1048802
14-022541,2014-05,01/01/2014 08:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4026,SHREVE AVE,69, , ,4026,SHREVE,893475.3,1035313
14-022295,2014-05,01/01/2014 09:47,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,720,OLIVE ST,35, ,@LACLEDE GAS HQ,720,OLIVE,908135.8,1017699
14-000839,2014-05,01/07/2014 16:30, , , ,1, ,204100,6,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4449,FARLIN,69, , ,4449,FARLIN,0,0
14-020859,2014-05,01/15/2013 09:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6037,THOLOZAN AVE,9, , ,6037,THOLOZAN,878956.7,1006015
14-019070,2014-05,01/15/2014 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,1505,MISSOURI AVE,32, , ,1505,MISSOURI,900594.5,1013453
14-019311,2014-05,01/19/2014 12:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,9999,UNKNOWN,0, , ,4046,NEWSTEAD,0,0
14-019779,2014-05,01/27/2014 20:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",476,N KINGSHIGHWAY BLVD,38,ST. LOUIS RAQUET CLUB, ,476,KINGSHIGHWAY,887762.3,1025190
14-018520,2014-05,01/30/2012 14:13,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,5625,LANSDOWNE AVE,7, , ,5625,LANSDOWNE,880530.1,1003546
14-019493,2014-05,01/31/2014 12:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,9999,UNKNOWN,0, , ,4453,TAYLOR,0,0
14-020384,2014-05,01/31/2014 12:00,Y, , ,1, ,115400,0,STLG BY DECEIT/IDENTITY THEFT REPORT,9999,UNKNOWN,0, , ,8739,ANNETTA,0,0
14-017312,2014-05,02/01/2001 12:00, , , ,1, ,175400,4,SEX OFFNS-SX MISCONDUCT/SECOND,2200,FARRAR,65, , ,2200,FARRAR,0,0
14-017312,2014-05,02/01/2001 12:00, , , ,-1, , 21000,4,RAPE -- FORCIBLE,2200,FARRAR,65, , ,2200,FARRAR,0,0
14-019468,2014-05,02/01/2013 15:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,E GRAND AVE / N BROADWAY,64, ,GROCERY STORE PARKING LOT,1200,CLARK,904809.8,1034159
14-023241,2014-05,02/01/2014 00:01,Y, , ,1, ,179220,3,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1500,CASTLE LN,33, , ,1500,CASTLE,0,0
14-023241,2014-05,02/01/2014 00:01, , , ,-1, ,179220,3,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1500,CASTLE LN,33, , ,1500,CASTLE,0,0
14-021918,2014-05,02/03/2014 09:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2629,LOUISIANA AVE,25, ,MULTI-FAMILY APARTMENT BUILDING,2629,LOUISIANA,895337.6,1009841
14-019839,2014-05,02/07/2006 10:55,Y, , ,1, ,179210,2,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,6500,SCANLAN AVE,9, , ,6500,SCANLAN,0,0
14-020856,2014-05,02/09/2014 00:01,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3928,N FLORISSANT AVE,65, , ,3928,FLORISSANT,904129.4,1030129
14-007095,2014-05,02/19/2014 10:23,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1927,CASS AVE,60, ,@SCHOOL - BLEWETT,1927,CASS,904712,1023520
14-020071,2014-05,02/20/2014 08:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3622,KEOKUK ST,16, , ,3622,KEOKUK,892871.1,1002360
14-022384,2014-05,02/23/2014 08:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4021,NEBRASKA AVE,16, ,APT 1ST FLR,4021,NEBRASKA,895967.7,1001152
14-018781,2014-05,02/27/2014 10:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",665,S SKINKER BLVD,45, , ,665,SKINKER,876274.2,1020765
14-018782,2014-05,02/28/2007 00:01,Y, , ,1, ,175500,5,SEX OFFNS-SX MISCONDUCT/FIRST,5900,ROOSEVELT PL,50, , ,5900,ROOSEVELT,0,0
14-018782,2014-05,02/28/2007 00:01, , , ,-1, ,175500,5,SEX OFFNS-SX MISCONDUCT/FIRST,5900,ROOSEVELT PL,50, , ,5900,ROOSEVELT,0,0
14-019568,2014-05,03/01/2012 08:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,5708,KINGSBURY PL,46, , ,5708,KINGSBURY,881536.7,1026065
14-024009,2014-05,03/04/2014 11:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5929,PAGE BLVD,78, , ,5929,PAGE,881084.3,1032571
14-021908,2014-05,03/06/2014 07:00,Y, , ,1, , 67501,1,"LARCENY-FROM BUILDING OVER $25,000",5169,DRESDEN AVE,5, , ,5169,DRESDEN,884592.6,1000075
14-009936,2014-05,03/10/2014 12:50,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5244,PAULIAN PL,52, , ,5244,PAULIAN,886843.2,1031435
14-023469,2014-05,03/10/2014 15:45,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5036,WREN AVE,72, , ,5036,WREN,890648.9,1043082
14-022969,2014-05,03/12/2014 06:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4040,GRAVOIS AVE,15,GRAVOIS AUTO RADIATOR COMPANY, ,4040,GRAVOIS,890553.6,1003763
14-023475,2014-05,03/13/2014 09:47,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,1374,LOUISVILLE AVE,42, , ,1374,LOUISVILLE,877992.1,1016671
14-023496,2014-05,03/13/2014 19:20,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,1022,GIMBLIN ST,74, , ,1022,GIMBLIN,896188.3,1048618
14-021222,2014-05,03/14/2014 09:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",4920,W FLORISSANT AVE,71, , ,4920,FLORISSANT,895766.2,1040086
14-021775,2014-05,03/14/2014 17:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4301,LINDELL BLVD,38, ,@US BANK - LINDELL,4301,LINDELL,891374.5,1022502
14-010618,2014-05,03/14/2014 17:00, , , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4314,PENROSE,68, , ,4314,PENROSE,0,0
14-010618,2014-05,03/14/2014 17:00, , , ,-1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4314,PENROSE,68, , ,4314,PENROSE,0,0
14-023476,2014-05,03/14/2014 17:36,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,1374,LOUISVILLE AVE,42, , ,1374,LOUISVILLE,877992.1,1016671
14-022733,2014-05,03/15/2014 19:29,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5811,SELBER,50,HILLVALE APARTMENTS COMPLEX,NUISANCE ABATEMENT PRIPERTY,5811,SELBER,0,0
14-018636,2014-05,03/16/2009 11:53,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,3229,N 20TH ST,63, , ,3229,20TH,905359.9,1027766
14-023691,2014-05,03/17/2014 11:09,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4412,DELMAR BLVD,38, , ,4412,DELMAR,891265.1,1025208
14-022525,2014-05,03/17/2014 13:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,1240,SELLS AVE,74, , ,1240,SELLS,895341.4,1049094
14-022655,2014-05,03/21/2014 22:00,Y, , ,1, , 52311,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,1320,WASHINGTON AVE,36,FLANNERYS PUB, ,1320,WASHINGTON,906107.8,1019097
14-011800,2014-05,03/22/2014 00:01,Y, , ,1, , 51330,4,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,2536,MONTGOMERY ST,60, , ,2536,MONTGOMERY,902770.1,1026211
14-019119,2014-05,03/22/2014 13:22,Y, , ,1, ,111200,2,FRAUD-BAD CHECK/NO ACCOUNT,6487,MANCHESTER AVE,43,COLOMBOS CHECK CASHING, ,6487,MANCHESTER,878180.7,1014948
14-011957,2014-05,03/23/2014 12:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2611,WASHINGTON AVE,37,STREET, ,2611,WASHINGTON,902065.9,1020281
14-021980,2014-05,03/24/2014 15:20,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2827,RUSSELL AVE,24, , ,2827,RUSSELL,898138.2,1011820
14-020385,2014-05,03/25/2014 12:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3437,KEOKUK ST,16, , ,3437,KEOKUK,893858.6,1002491
14-019550,2014-05,03/25/2014 17:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4422,W FLORISSANT AVE,69, , ,4422,FLORISSANT,898548.8,1037049
14-019494,2014-05,03/26/2014 09:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1122,WASHINGTON AVE,35,COPIA, , , ,907067.3,1018844
14-020046,2014-05,03/26/2014 23:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3339,WISCONSIN AVE,22, , ,3339,WISCONSIN,899918.2,1005017
14-022104,2014-05,03/27/2014 09:00,Y, , ,1, ,117000,3,FAILURE TO RETURN BORROWED/RENTED VEHICL,1855,GRAVOIS AVE,23, , ,1855,GRAVOIS,901645.3,1010326
14-012587,2014-05,03/27/2014 10:00,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5943,NORTH POINTE BLVD,73, , ,5943,NORTH POINTE,892235.1,1047779
14-013040,2014-05,03/29/2014 10:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 7TH ST / WASHINGTON AVE,35, , , , ,908628.7,1018533
14-019673,2014-05,03/29/2014 11:30,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12,UHAUL,MOVING COMPANY/STORAGE FACILITY,1641,KINGSHIGHWAY,886712.8,1014540
14-019265,2014-05,03/30/2014 10:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1325,S TUCKER BLVD,33, , ,1325,TUCKER,905077.3,1013296
14-021060,2014-05,03/30/2014 12:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,0,UNKNOWN,0, , ,1200,CLARK,0,0
14-022200,2014-05,03/30/2014 18:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3806,MCDONALD AVE,15, , ,3821,MCDONALD,892543.1,1006161
14-019520,2014-05,03/31/2014 08:00,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,4044,WALSH ST,5, , ,4044,WALSH,887927.4,999018.9
14-023509,2014-05,03/31/2014 11:00,Y, , ,1, ,209999,6,FAMILY & CHILD CRIME-OTHR UNSPEC FAM/CHILD OFF,4261,SACRAMENTO AVE,68, , ,4261,SACRAMENTO,896819.3,1032517
14-020248,2014-05,03/31/2014 16:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4161,MAGNOLIA AVE,27, , ,4161,MAGNOLIA,890533.3,1010689
14-019705,2014-05,04/01/2012 00:01,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5032,CHIPPEWA ST,7, , ,5032,CHIPPEWA,883713.1,1004244
14-019021,2014-05,04/01/2013 18:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,DAKOTA ST / NEBRASKA AVE,17, , ,4461,NEBRASKA,895643.8,998178.5
14-013347,2014-05,04/01/2014 05:00, , , ,1, , 31411,5,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,4242,COLLEGE,57, , ,4242,COTTAGE,0,0
14-013347,2014-05,04/01/2014 05:00, , , ,-1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4242,COLLEGE,57, , ,4242,COTTAGE,0,0
14-021542,2014-05,04/01/2014 07:00,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5020,GRANBERRY WAY LN,52, , ,5020,GRANBERRY WAY,890275.9,1034047
14-023304,2014-05,04/01/2014 08:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",3111,CORA AVE,56, ,@HICKEY SCHOOL,3111,CORA,892855.8,1032683
14-021031,2014-05,04/01/2014 09:13,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3321,OSAGE ST,16, ,REHAB SINGLE FAMILY DWELLING,3321,OSAGE,894245.4,1001761
14-018462,2014-05,04/01/2014 10:00,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6401,JANUARY AVE,6, , ,6401,JANUARY,879877.6,998189.7
14-019446,2014-05,04/01/2014 11:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,3706,S BROADWAY,18, , ,3706,BROADWAY,898915.5,1002820
14-021564,2014-05,04/01/2014 12:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,N 4TH ST,35, , ,400,4TH,909726.3,1018037
14-023156,2014-05,04/01/2014 15:11,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6021,SUTHERLAND AVE,8, , ,6021,SUTHERLAND,878695.5,1004106
14-018629,2014-05,04/02/2014 10:12,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1502,E LINTON AVE,66, ,VACANT / UNINHABITABLE HOUSE,1502,LINTON,902839.6,1035108
14-013548,2014-05,04/02/2014 11:00,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1000,GRAND,77,CLYDE C MILLER CAREER ACADEMY, ,1000,GRAND,0,0
14-013548,2014-05,04/02/2014 11:00,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1000,GRAND,77,CLYDE C MILLER CAREER ACADEMY, ,1000,GRAND,0,0
14-020553,2014-05,04/02/2014 14:36,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1100,CENTRAL INDUSTRIAL DR,28,INTERCON, ,1100,CENTRAL INDUSTRIAL,892842.6,1016655
14-022382,2014-05,04/02/2014 16:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2845,OSAGE ST,16, ,VACANT BUILDING,2845,OSAGE,896265,1001442
14-021045,2014-05,04/02/2014 16:30,Y, , ,1, , 63601,5,"LARCENY-SHOPLIFT $500 - $24,999",316,N EUCLID AVE,38,CASSIE S FRAGRANCE BOUTIQUE AND SCE,STORE,316,EUCLID,888454.8,1023811
14-013628,2014-05,04/02/2014 20:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4500,BROADWAY,64,ENERGY EXPRESS GAS STATION,:ENERGY EXPRESS,4500,BROADWAY,0,0
14-013700,2014-05,04/03/2014 13:30, , , ,1, ,263120,5,OBSTRUCT GOVRN OP-FALSE REPORT,0,N KINGSHIGHWAY BLVD / WASHINGT,38, , ,5113,WICKLOW,887721.4,1025815
14-013700,2014-05,04/03/2014 13:30, , , ,-1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,0,N KINGSHIGHWAY BLVD / WASHINGT,38, , ,5113,WICKLOW,887721.4,1025815
14-018650,2014-05,04/04/2014 08:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,2727,RUTGER ST,31, , ,2727,RUTGER,899453,1014969
14-023325,2014-05,04/04/2014 08:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5005,DAGGETT AVE,12,DON BROWN CHEVROLET, ,2244,KINGSHIGHWAY,886290,1013350
14-014259,2014-05,04/04/2014 11:47,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2800,OHIO AVE,30, ,@BAR- ONE NIGHT STAND,2800,OHIO,898690.8,1008723
14-018268,2014-05,04/05/2014 04:03,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4171,LINDELL BLVD,38, ,SCHNUCKS,4171,LINDELL,892104.8,1022153
14-019082,2014-05,04/05/2014 12:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5458,HARNEY AVE,72, , ,5458,HARNEY,893197.8,1042929
14-021520,2014-05,04/06/2014 08:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4633,ALASKA AVE,16, , ,4633,ALASKA,893040.4,998116.4
14-014375,2014-05,04/07/2014 14:15, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 9TH ST / MARKET ST,35, , , , ,907531.8,1017164
14-019638,2014-05,04/07/2014 17:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,716,OFALLON ST,62,@NEIGHBORHOOD GARDENS, ,1204,8TH,909234.4,1021044
14-014513,2014-05,04/07/2014 21:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2926,SAMUEL SHEPARD DR,37, , ,2926,SAMUEL SHEPARD,900393.5,1020980
14-014969,2014-05,04/08/2014 10:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,800,N 3RD ST,35, ,@SKYBOX,800,3RD,910107.5,1018787
14-014545,2014-05,04/08/2014 19:45,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,0,PENROSE PARK,84, ,@PENROSE PARK, , ,892349.8,1038003
14-023990,2014-05,04/09/2014 10:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7842,BANDERO DR,1, , ,7842,BANDERO,886256.8,989909.9
14-016337,2014-05,04/09/2014 13:04,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,307,DEBALIVIERE AVE,46, , ,307,DEBALIVIERE,881463.4,1025335
14-019274,2014-05,04/09/2014 18:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4140,S BROADWAY,16, ,@WALGREENS - BROADWAY AND GASCONADE,4140,BROADWAY,897819.1,1000267
14-019230,2014-05,04/09/2014 19:13,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5255,NORTHLAND AVE,52, ,NUISANCE ABATEMENT PROPERTY,5255,NORTHLAND,887998.2,1033484
14-019734,2014-05,04/10/2014 08:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4412,FARLIN AVE,69, , ,4412,FARLIN,895883.2,1033896
14-018498,2014-05,04/10/2014 09:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3004,CHIPPEWA,16, ,APT A,3004,CHIPPEWA,896061.4,1002831
14-020453,2014-05,04/10/2014 09:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,3662,MCREE AVE,29, , , , ,894070.9,1013976
14-016124,2014-05,04/10/2014 10:30,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,713,FILLMORE ST,1, , ,713,FILLMORE,891234.6,993823.2
14-014851,2014-05,04/10/2014 14:30,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4305,VIRGINIA AVE,16, , ,4305,VIRGINIA,893976.6,999674.9
14-014900,2014-05,04/10/2014 19:58, , , ,-1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3733,WEST PINE,37,XAVIER HALL-SLU CAMPUS, ,3733,WEST PINE,0,0
14-022316,2014-05,04/11/2014 12:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,405,WASHINGTON AVE,35, , ,405,WASHINGTON,909542.8,1018469
14-016009,2014-05,04/11/2014 13:00,Y, , ,1, , 82000,6,ARSON-2ND DEGREE/SUCCESS,5929,GARESCHE AVE,76, , ,5929,GARESCHE,890134.5,1044968
14-015058,2014-05,04/11/2014 15:16,Y, , ,1, , 82000,5,ARSON-2ND DEGREE/SUCCESS,5871,ROOSEVELT PL,50, , ,5871,ROOSEVELT,883933.8,1036617
14-015061,2014-05,04/11/2014 16:37,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4535,PENNSYLVANIA AVE,17, ,1ST FLOOR,4535,PENNSYLVANIA,895094.8,997793.5
14-015053,2014-05,04/11/2014 17:04,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,919,N JEFFERSON AVE,59, ,@CENTRAL PATROL DIVISION,919,JEFFERSON,902219.7,1021301
14-015089,2014-05,04/11/2014 20:25,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3325,NEBRASKA AVE,30, , ,3325,NEBRASKA,896689.6,1005689
14-019572,2014-05,04/12/2014 00:30,Y, , ,1, , 44012,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",700,CLARK AVE,35,BALLPARK VILLAGE,@BUSCH STADIUM,700,CLARK,907901.1,1016212
14-019141,2014-05,04/12/2014 18:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",4609,VARRELMANN AVE,5, , ,4609,VARRELMANN,887906,1001299
14-015305,2014-05,04/13/2014 00:10,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,721,N 2ND ST,35,MORGAN STREET BREWERY, ,721,2ND,910261.4,1018660
14-018415,2014-05,04/13/2014 10:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4721,MICHIGAN AVE,17, , ,4721,MICHIGAN,894252.1,996739.4
14-020709,2014-05,04/15/2014 08:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,900,BATES ST,1, , ,4213,GIBSON,891576.9,995248.3
14-022275,2014-05,04/15/2014 08:06,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4915,PERNOD AVE,14, , ,4915,PERNOD,885305.9,1005444
14-019288,2014-05,04/15/2014 13:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",820,BROOKLYN ST,64, ,AT&T EQUIPMENT STORAGE CIRCUIT PROTE,820,BROOKLYN,909407.9,1023402
14-020552,2014-05,04/15/2014 16:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3940,MICHIGAN AVE,16, , ,3940,MICHIGAN,895245.8,1001723
14-015871,2014-05,04/16/2014 14:03,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,0,S GRAND BLVD / WINNEBAGO ST,19, , , , ,893385.6,1003893
14-015935,2014-05,04/16/2014 20:52,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3829,KEOKUK ST,16, , ,3829,KEOKUK,891478.1,1002692
14-016020,2014-05,04/17/2014 10:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4025,PECK ST,67, , ,4025,PECK,901875.6,1030633
14-018681,2014-05,04/17/2014 11:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,999,UNKNOWN,0, , ,1422,OBEAR,0,0
