Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-008950,2015-04,02/25/2015 07:00, , , ,-1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4044,OLIVE,38, ,: APT C,4044,OLIVE,0,0
15-008976,2015-04,02/26/2015 15:53,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,1200,GRAVOIS AVE,34, , , , ,903870.6,1011579
15-009333,2015-04,02/28/2015 17:50, , , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2710,CHOUTEAU,31, , ,2710,CHOUTEAU,0,0
15-009333,2015-04,02/28/2015 17:50, , , ,-1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2710,CHOUTEAU,31, , ,2710,CHOUTEAU,0,0
15-009598,2015-04,03/02/2015 19:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3736,DUNNICA AVE,16, ,APT 2B,3736,DUNNICA,892140.6,1002837
15-009627,2015-04,03/03/2015 06:45, , , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1223,CLINTON,63, , ,1223,CLINTON,0,0
15-009627,2015-04,03/03/2015 06:45, , , ,-1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,1223,CLINTON,63, , ,1223,CLINTON,0,0
15-009803,2015-04,03/03/2015 19:30, , , ,-1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6100,POINTE,73, , ,6073,LUCILLE,0,0
15-009911,2015-04,03/04/2015 22:45, , , ,-1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4539,MCMILLAN,54, , ,769,WALTON,0,0
15-009911,2015-04,03/04/2015 22:45, , , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4539,MCMILLAN,54, , ,769,WALTON,0,0
15-009975,2015-04,02/12/2015 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2754,ACCOMAC ST,24, , ,2754,ACCOMAC,898384.8,1010933
15-010006,2015-04,03/05/2015 15:50,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,3018,DR MARTIN LUTHER KING DR,59,LUCKYS INN,BUSINESS ESTABLISHMENT,3018,DR MARTIN LUTHER KING,899969.6,1022428
15-010057,2015-04,01/19/2015 18:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,4700,S SPRING AVE,16, , ,4700,SPRING,890624.3,998822.9
15-010118,2015-04,02/28/2015 18:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3800,HAMPTON AVE,14, , ,3800,HAMPTON,879296.7,1005506
15-010270,2015-04,03/07/2015 03:10, , , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",2940,THOMAS,59, , ,2940,THOMAS,0,0
15-010270,2015-04,03/07/2015 03:10, , , ,-1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2940,THOMAS,59, , ,2940,THOMAS,0,0
15-010666,2015-04,03/09/2015 13:35,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4433,MARCUS AVE,69, , ,4433,MARCUS,895131.8,1037197
15-011178,2015-04,03/12/2015 09:20,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4561,MORGANFORD RD,5, , ,4561,MORGANFORD,887205.5,1002158
15-011265,2015-04,03/12/2015 18:17,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4014,N 23RD ST,65, , ,4014,23RD,903344.1,1030247
15-011282,2015-04,03/12/2015 21:00,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1100,DILLON DR,33, , ,1400,LASALLE,904006.9,1014252
15-011299,2015-04,03/13/2015 00:14,Y, , ,1, ,141100,4,DESTRUCTION OF PROPERTY-TAMPERING,710,N 15TH ST,36, , , , ,905945.6,1019607
15-011383,2015-04,03/13/2015 10:55,Y, , ,1, , 42016,1,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5207,SUTHERLAND AVE,7, ,APT 2E,5207,SUTHERLAND,883084.3,1003536
15-011522,2015-04,03/13/2015 19:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5972,PARK,73, , ,5972,PARK,0,0
15-011599,2015-04,06/18/2014 06:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2321,MCCAUSLAND AVE,10,FAMILY DOLLAR, ,2321,MCCAUSLAND,874571.1,1012739
15-011629,2015-04,03/14/2015 23:05,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 4TH ST / CHOUTEAU AVE,34, , , , ,908014.1,1013728
15-011746,2015-04,03/15/2015 08:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,6028,BARTMER AVE,48, , ,6028,BARTMER,879379.4,1030464
15-011795,2015-04,03/15/2015 22:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ENRIGHT AVE / N SKINKER BLVD,48, , , , ,877459.9,1027986
15-012144,2015-04,03/15/2015 08:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5515,DR MARTIN LUTHER KING DR,50, , ,5626,DR MARTIN LUTHER KING,884936.8,1032678
15-012294,2015-04,03/18/2015 12:53,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2719,N TAYLOR AVE,56, , , , ,893291.1,1030735
15-012483,2015-04,12/02/2014 00:01,Y, , ,1, ,262100,2,PORNAGRAPHY-PROMOTING,3323,WATSON RD,9, , ,3323,WATSON,877487.2,1008117
15-012508,2015-04,03/15/2015 19:45,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6211,DELMAR BLVD,48,SHELL GAS STATION PARKING LOT, ,6211,DELMAR,877305.8,1027712
15-012644,2015-04,03/20/2015 09:00,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,728,BIDDLE ST,62, , ,728,BIDDLE,909082.3,1020627
15-012697,2015-04,03/20/2015 15:45,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3826,GRAVOIS AVE,15, ,NAIL SALON,3929,VIRGINIA,891626.4,1004232
15-012697,2015-04,03/20/2015 15:45,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3826,GRAVOIS AVE,15, ,NAIL SALON,3929,VIRGINIA,891626.4,1004232
15-012697,2015-04,03/20/2015 15:45,Y, , ,1, , 43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3826,GRAVOIS AVE,15, ,NAIL SALON,3929,VIRGINIA,891626.4,1004232
15-012735,2015-04,03/20/2015 22:18,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,302,N KINGSHIGHWAY BLVD,38, , ,302,KINGSHIGHWAY,887599.1,1024036
15-012848,2015-04,03/21/2015 13:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1130,WASHINGTON AVE,35,BOBBY S PLACE, ,1130,WASHINGTON,907005.8,1018860
15-012872,2015-04,03/21/2015 17:08,Y, , ,1, ,266400,3,PUBLIC ORDER-ANIMAL VIOLATION,3433,S COMPTON AVE,30, , ,3433,COMPTON,895261.3,1005144
15-012887,2015-04,03/21/2015 17:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
15-012968,2015-04,03/21/2015 23:30, , , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4370,NEOSHO,5, , ,4370,NEOSHO,0,0
15-012968,2015-04,03/21/2015 23:30, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4370,NEOSHO,5, , ,4370,NEOSHO,0,0
15-013012,2015-04,03/21/2015 23:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",7624,VERMONT AVE,2, ,IN REAR,7624,VERMONT,887944.9,989125
15-013098,2015-04,03/22/2015 22:00,Y, , ,1, , 41016,2,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3946,CLEVELAND AVE,27, ,UPSTAIRS,3946,CLEVELAND,892287.6,1011378
15-013104,2015-04,03/22/2015 22:13,Y, , ,1, , 43203,5,AGG.ASSAULT-OTH DANG WEP/POL OFFC 3RD DEGREE,5843,DR MARTIN LUTHER KING DR,50, , , , ,882826.3,1034008
15-013195,2015-04,03/22/2015 14:00, , , ,-1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",3970,DELOR,5, ,FENCED YARD,3970,DELOR,0,0
15-013195,2015-04,03/22/2015 14:00, , , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",3970,DELOR,5, ,FENCED YARD,3970,DELOR,0,0
15-013225,2015-04,05/01/2014 00:01, , , ,1, , 21000,3,RAPE -- FORCIBLE,2800,IOWA,30, , ,2800,IOWA,0,0
15-013283,2015-04,03/23/2015 19:24,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,6027,W FLORISSANT AVE,73, ,GREY MC,6033,FLORISSANT,891087.3,1047392
15-013381,2015-04,03/21/2015 15:00,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,6216,EMMA,76, , ,6216,EMMA,0,0
15-013411,2015-04,03/24/2015 14:07,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1820,MARKET ST,36,REAR PARKING LOT,@HOTEL- DRURY INN UNION STATION,1820,MARKET,903731.7,1018016
15-013454,2015-04,03/24/2015 19:18,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4451,FARLIN AVE,69, , ,4450,FARLIN,895644.2,1034206
15-013511,2015-04,03/25/2015 05:50,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4651,VARRELMANN AVE,5, , ,4651,VARRELMANN,887664.4,1000947
15-013544,2015-04,03/25/2015 09:30,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1415,N 7TH ST,62,CAMBRIDGE HEIGHTS/COCHRAN GARDENS, , , ,909422.4,1021549
15-013585,2015-04,03/25/2015 12:50,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2932,HEBERT ST,59, , , , ,901353.6,1028534
15-013591,2015-04,03/25/2015 12:20,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4736,LABADIE AVE,55, ,SINGLE FAMILY RESIDENCE,4736,LABADIE,891859.3,1032470
15-013643,2015-04,03/25/2015 19:00, , , ,-1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5845,HIGHLAND,50, , ,2747,GOODFELLOW,0,0
15-013673,2015-04,03/25/2015 11:00,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,2411,UNION BLVD,50,JOESPHINES BAR AND GRILL,JOESHPINES BAR AND GRILL,2400,UNION,887371.2,1033102
15-013742,2015-04,03/26/2015 11:07,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5000,UNION BLVD,71,FAMILY DOLLAR, ,5000,UNION,892272.6,1040231
15-013828,2015-04,03/26/2015 16:29,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2400,N GRAND BLVD,59, , , , ,899189.1,1026089
15-013839,2015-04,03/25/2015 18:12,Y, , ,1, , 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2911,HADLEY ST,63, , ,2911,HADLEY,907104.5,1026858
15-013866,2015-04,03/26/2015 22:19,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5010,CHIPPEWA ST,7, , ,5000,CHIPPEWA,883918.9,1004215
15-013869,2015-04,03/26/2015 21:53,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,5910,LILLIAN AVE,76,WIPE ME DOWN CAR WASH, ,5910,LILLIAN,888667.3,1043730
15-013980,2015-04,03/27/2015 15:05,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1348,N GARRISON AVE,59, , ,1348,GARRISON,900278.9,1023585
15-014062,2015-04,03/27/2015 21:15,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3710,N GRAND BLVD,67,MOBIL, , , ,901258.3,1029801
15-014075,2015-04,03/27/2015 23:46,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3929,BATES ST,5, , ,3929,BATES,888467.8,997462.3
15-014145,2015-04,03/27/2015 16:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",5422,PENNSYLVANIA AVE,1, , ,5422,PENNSYLVANIA,894003.9,994069.4
15-014162,2015-04,03/22/2015 15:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,232,N KINGSHIGHWAY BLVD,38,CHASE PARK PLAZA,IN PARKING GARAGE / VALET LEVEL 100,232,KINGSHIGHWAY,887583.9,1023730
15-014183,2015-04,03/28/2015 13:50,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,6000,W FLORISSANT AVE,76, ,INTERSECTION, , ,891085.4,1047002
15-014226,2015-04,03/28/2015 20:25, , , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE, , ,63, , , , ,0,0
15-014250,2015-04,03/28/2015 21:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
15-014319,2015-04,03/29/2015 03:10,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,DR MARTIN LUTHER KING DR / GOO,78, ,ALIAS GOODFELLOW/DR MARTIN L KING, , ,883184.1,1033624
15-014323,2015-04,03/29/2015 01:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,126,KOELN AVE,2, , ,126,KOELN,889634.1,988580.4
15-014336,2015-04,03/28/2015 22:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3458,PENNSYLVANIA AVE,19, , ,3458,PENNSYLVANIA,896358.9,1004739
15-014358,2015-04,03/25/2015 20:00,Y, , ,1, , 44016,5,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,5728,WATERMAN BLVD,46, , ,4949, ,881239.6,1025464
15-014365,2015-04,03/16/2015 10:34,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1721,N 13TH ST,63, , ,1721,13TH,907805.8,1023552
15-014380,2015-04,03/29/2015 16:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5206,DEVONSHIRE AVE,7, , ,5206,DEVONSHIRE,882941.8,1002712
15-014394,2015-04,03/29/2015 13:00, , , ,-1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3501,PESTALOZZI,25, , ,3501,PESTALOZZI,0,0
15-014420,2015-04,03/29/2015 19:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3628,LINDELL BLVD,37,SAINT FRANCIS CHURCH SLU, ,3628,LINDELL,895981.3,1020966
15-014421,2015-04,03/29/2015 21:40,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5267,ROBIN AVE,72, , ,5260,ROBIN,891121.8,1044088
15-014449,2015-04,03/30/2015 00:15,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4000,N GRAND BLVD,67, , ,4500,BROADWAY,901628,1030565
15-014464,2015-04,03/30/2015 03:31,Y, , ,1, , 52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4940,DELMAR BLVD,38,METRO PCS, ,4940,DELMAR,888111,1026049
15-014491,2015-04,03/30/2015 04:59,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2401,UNION BLVD,50, ,2ND FL,3458,UNION,887308.4,1032987
15-014521,2015-04,03/30/2015 11:52,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1518,PRESERVATION PL,61,NUISANCE ABATEMENT PROPERTY,NUISANCE ABATEMENT PROPERTY,1518,PRESERVATION,906189.8,1022184
15-014536,2015-04,03/30/2015 11:50,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4171,LINDELL BLVD,38,SCHNUCKS, ,4171,LINDELL,892104.8,1022153
15-014541,2015-04,03/29/2015 16:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,613,N GARRISON AVE,37,WASHINGTON METRO AME ZION CHURCH, ,613,GARRISON,899784.3,1020793
15-014545,2015-04,03/30/2015 13:18,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2707,RAUSCHENBACH AVE,60,BLAIR SCHOOL APARTMENTS,NUISANCE ABATEMENT PROPERTY,2707,RAUSCHENBACH,904418.8,1025992
15-014567,2015-04,03/30/2015 03:31,Y, , ,1, , 95200,5,AGGRAVATED STALKING (THREAT OF DEATH OR SERIOU,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
15-014568,2015-04,03/30/2015 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,1724,OREGON PL,31, , ,1724,OREGON,898339.6,1012770
15-014572,2015-04,03/30/2015 14:30,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1012,N 17TH ST,61, , , , ,905335,1020879
15-014593,2015-04,03/30/2015 15:20,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1311,N GRAND BLVD,77,TITLEMAX, ,1311,GRAND,898068.9,1024344
15-014619,2015-04,03/28/2015 13:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4437,PENNSYLVANIA AVE,17, , ,4437,PENNSYLVANIA,895198.9,998445.5
15-014625,2015-04,03/30/2015 17:52,Y, , ,1, , 36421,3,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,2014,S 7TH ST,20,DOLLSR STORE,BUSINESS,2014,7TH,905159,1009996
15-014628,2015-04,03/30/2015 16:06,Y, , ,1, , 41201,4,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1800,MARKET ST,36, , , , ,903731.7,1018016
15-014629,2015-04,03/29/2015 13:00, , , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1312,SHENANDOAH,21, , ,1312,SHENANDOAH,0,0
15-014629,2015-04,03/29/2015 13:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1312,SHENANDOAH,21, , ,1312,SHENANDOAH,0,0
15-014640,2015-04,03/29/2015 15:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",2917,KOSSUTH AVE,67, , ,2917,KOSSUTH,902726.4,1030619
15-014662,2015-04,03/30/2015 23:00,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5050,DR MARTIN LUTHER KING DR,51, , ,5050,DR MARTIN LUTHER KING,887743.1,1030516
15-014697,2015-04,03/31/2015 01:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",5240,CATES AVE,51, , ,5241,CATES,885401.4,1027662
15-014731,2015-04,03/31/2015 07:00, , , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,5015,ALABAMA,16, , ,5015,ALABAMA,0,0
15-014731,2015-04,03/31/2015 07:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5015,ALABAMA,16, , ,5015,ALABAMA,0,0
15-014776,2015-04,03/31/2015 13:30,Y, , ,1, , 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,3927,N 22ND ST,65, , ,3927,22ND,903605.4,1029967
15-014787,2015-04,03/31/2015 13:38,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",720,CLARENDON AVE,51, , , , ,885839.1,1026675
15-014789,2015-04,03/31/2015 14:46,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3914,MAFFITT AVE,56, , ,3914,MAFFITT,897864.1,1028318
15-014793,2015-04,03/31/2015 12:00,Y, , ,1, , 51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5849,MAFFITT AVE,50, , ,5849,MAFFITT,883835.8,1035952
15-014798,2015-04,03/31/2015 14:20,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3706,CALIFORNIA AVE,19, ,BLK,3600,CALIFORNIA,897260.9,1003972
15-014823,2015-04,11/10/2014 00:01,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1415,N GRAND BLVD,59, , ,1415,GRAND,898267.1,1024577
15-014824,2015-04,03/31/2015 05:40,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4820,HIGHLAND AVE,55, , ,4820,HIGHLAND,890530.4,1031485
15-014828,2015-04,03/31/2015 16:19,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3658,VIRGINIA AVE,19, , ,3658,VIRGINIA,894877.6,1003622
15-014883,2015-04,03/31/2015 20:50, , , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3622,GARFIELD AVE,59, , ,3622,GARFIELD,898657.9,1025870
15-014883,2015-04,03/31/2015 20:50, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3622,GARFIELD AVE,59, , ,3622,GARFIELD,898657.9,1025870
15-014890,2015-04,03/31/2015 22:15,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,2913,UNION BLVD,52, , ,5800,SAINT LOUIS,888227.8,1034459
15-014897,2015-04,04/01/2015 00:10,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3708,DUNNICA AVE,16, , ,3708,DUNNICA,892406.4,1002803
15-014900,2015-04,03/31/2015 21:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5300,N BROADWAY,64,BROADWAY BISTRO, ,4145,THOLOZAN,903286.6,1036337
15-014901,2015-04,03/31/2015 23:46,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3598,MONTGOMERY ST,59, , , , ,899404.5,1026696
15-014902,2015-04,03/31/2015 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3101,OLIVE ST,37, , ,3101,OLIVE,899089.1,1020385
15-014904,2015-04,04/01/2015 01:10,Y, , ,1, ,178200,2,SEX OFFNS-EXPOSURE/EXPOSING PERSON,7200,LANSDOWNE AVE,9, ,@METROLINK - SHREWSBURY,7200,LANSDOWNE,0,0
