MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-08,01/29/2010 08:00,Y, , ,1,121000,3,EMBEZZLEMENT-VALUE OVER $150,1817,CHEROKEE ST,18, , ,1817,CHEROKEE,900807.3,1004781
2010-08,01/30/2010 20:45, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT, , ,39, , , , ,0,0
2010-08,01/30/2010 20:45, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, , ,39, , , , ,0,0
2010-08,01/31/2010 00:01,Y, , ,1, 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8528,DRURY LN,73, , ,8524,DRURY,892598.6,1048899
2010-08,02/01/2010 00:01,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3541,ARKANSAS AVE,19, , ,3541,ARKANSAS,893859.7,1004636
2010-08,02/01/2010 03:24, , ,Y,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,2916,UNION,52, ,EAST ALLEY,2916,UNION,0,0
2010-08,02/01/2010 03:24, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2916,UNION,52, ,EAST ALLEY,2916,UNION,0,0
2010-08,02/05/2010 08:30, , ,Y,1, 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2500,ABBOTT,10, , ,2500,ABBOTT,0,0
2010-08,02/05/2010 08:30, , ,Y,-1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2500,ABBOTT,10, , ,2500,ABBOTT,0,0
2010-08,02/10/2010 08:00,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-08,02/11/2010 18:30, , ,Y,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,6128,WESTMINSTER,46, , ,6128,WESTMINSTER,0,0
2010-08,02/11/2010 18:30, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6128,WESTMINSTER,46, , ,6128,WESTMINSTER,0,0
2010-08,02/12/2010 12:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2404,MENARD,21, , ,2406,MENARD,0,0
2010-08,02/12/2010 12:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2404,MENARD,21, , ,2406,MENARD,0,0
2010-08,02/21/2010 14:00, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3757,LACLEDE,37, , ,3757,LACLEDE,0,0
2010-08,02/21/2010 14:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3757,LACLEDE,37, , ,3757,LACLEDE,0,0
2010-08,02/21/2010 17:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3114,GRAND,25, , ,3114,GRAND,0,0
2010-08,02/21/2010 17:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3114,GRAND,25, , ,3114,GRAND,0,0
2010-08,02/21/2010 23:15, , ,Y,1, 65711,5,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,2533,FARRAR,65, , ,2533,FARRAR,0,0
2010-08,02/21/2010 23:15, , ,Y,-1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2533,FARRAR,65, , ,2533,FARRAR,0,0
2010-08,02/22/2010 14:45, , ,Y,1, 64711,7,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,919,UNION,49, , ,918,UNION,0,0
2010-08,02/22/2010 14:45, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,919,UNION,49, , ,918,UNION,0,0
2010-08,02/22/2010 18:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3128,GEYER,26, ,STREET,3128,GEYER,0,0
2010-08,02/22/2010 18:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3128,GEYER,26, ,STREET,3128,GEYER,0,0
2010-08,02/24/2010 03:00, ,Y, ,-1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5424,QUEENS,71, , ,5424,QUEENS,0,0
2010-08,02/24/2010 13:00,Y, , ,1,111110,9,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,4348,VISTA AVE,39, , ,4348,VISTA,889334.5,1016087
2010-08,02/24/2010 20:00, , ,Y,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3933,OLEATHA,15, , ,3933,OLEATHA,0,0
2010-08,02/24/2010 20:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3933,OLEATHA,15, , ,3933,OLEATHA,0,0
2010-08,02/28/2010 20:00, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,EUCLID,38, , , , ,0,0
2010-08,02/28/2010 20:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,400,EUCLID,38, , , , ,0,0
2010-08,03/01/2006 09:15,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5034,LOUISIANA AVE,16, , ,5034,LOUISIANA,891978.8,996795.8
2010-08,03/10/2010 13:00, , ,Y,1, 65711,7,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,5826,PERSHING,46, , ,5826,PERSHING,0,0
2010-08,03/10/2010 13:00, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5826,PERSHING,46, , ,5826,PERSHING,0,0
2010-08,03/11/2010 01:00, , ,Y,1, 64711,7,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5475,CABANNE,49, ,WINSTON CHURCHILL APARTMENTS, , ,0,0
2010-08,03/11/2010 01:00, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5475,CABANNE,49, ,WINSTON CHURCHILL APARTMENTS, , ,0,0
2010-08,03/12/2010 21:00, , ,Y,1, 71040,9,AUTO THEFT-PERM RETNT/ATTEMPT,2670,HICKORY,31, , ,2670,HICKORY,0,0
2010-08,03/12/2010 21:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2670,HICKORY,31, , ,2670,HICKORY,0,0
2010-08,03/12/2010 21:30, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4252,ARSENAL,15, , ,4252,ARSENAL,0,0
2010-08,03/12/2010 21:30, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4252,ARSENAL,15, , ,4252,ARSENAL,0,0
2010-08,03/12/2010 23:01, , ,Y,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3343,18TH,22,ROADWAY, , , ,0,0
2010-08,03/12/2010 23:01, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3343,18TH,22,ROADWAY, , , ,0,0
2010-08,03/13/2010 00:01, , ,Y,1, 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3517,GRAND,59,ZODIAC LOUNGE,PARKING LOT,3517,GRAND,0,0
2010-08,03/13/2010 00:01, , ,Y,-1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3517,GRAND,59,ZODIAC LOUNGE,PARKING LOT,3517,GRAND,0,0
2010-08,03/13/2010 23:50, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,706,LAFAYETTE,21,THE LIBRARY, ,1731,7TH,0,0
2010-08,03/13/2010 23:50, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,706,LAFAYETTE,21,THE LIBRARY, ,1731,7TH,0,0
2010-08,03/14/2010 00:01,Y, , ,1, 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,2714,UTAH ST,30, , ,2714,UTAH,897943.1,1005673
2010-08,03/16/2010 02:00, , ,Y,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,25, ,36, ,: APT 814,25,PLAZA,0,0
2010-08,03/16/2010 02:00, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,25, ,36, ,: APT 814,25,PLAZA,0,0
2010-08,03/16/2010 23:00, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4577,MCKINLEY,38, , ,4577,MCKINLEY,0,0
2010-08,03/16/2010 23:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4577,MCKINLEY,38, , ,4577,MCKINLEY,0,0
2010-08,03/20/2010 21:45, , ,Y,1, 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3415,TAFT,16, , ,3415,TAFT,0,0
2010-08,03/20/2010 21:45, , ,Y,-1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3415,TAFT,16, , ,3415,TAFT,0,0
2010-08,03/21/2010 09:00, , ,Y,1, 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,1918,PESTALOZZI,22, , ,1918,PESTALOZZI,0,0
2010-08,03/21/2010 09:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1918,PESTALOZZI,22, , ,1918,PESTALOZZI,0,0
2010-08,03/22/2010 21:30, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2912,CHEROKEE,19, , , , ,0,0
2010-08,03/22/2010 21:30, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2912,CHEROKEE,19, , , , ,0,0
2010-08,03/23/2010 00:15, , ,Y,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500, , ,25, , , , ,0,0
2010-08,03/23/2010 00:15, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, , ,25, , , , ,0,0
2010-08,03/23/2010 20:00, , ,Y,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,6214,OLEATHA,9, , ,6214,OLEATHA,0,0
2010-08,03/23/2010 20:00, , ,Y,-1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6214,OLEATHA,9, , ,6214,OLEATHA,0,0
2010-08,03/25/2010 18:00,Y, , ,1, 44024,1,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,4657,LEONA ST,5, , ,4657,LEONA,889110.2,999895.4
2010-08,03/25/2010 23:00, , ,Y,1, 64711,7,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5636,WATERMAN,47, , ,5636,WATERMAN,0,0
2010-08,03/25/2010 23:00, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5636,WATERMAN,47, , ,5636,WATERMAN,0,0
2010-08,03/28/2010 17:30, , ,Y,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,2646,ARSENAL,30, , ,2646,ARSENAL,0,0
2010-08,03/28/2010 17:30, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2646,ARSENAL,30, , ,2646,ARSENAL,0,0
2010-08,03/29/2010 20:00, , ,Y,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1310,MISSOURI,32, , ,1310,MISSOURI,0,0
2010-08,03/29/2010 20:00, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1310,MISSOURI,32, , ,1310,MISSOURI,0,0
2010-08,03/30/2010 20:30, , ,Y,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2206,LUCAS,36, , ,2206,LUCAS,0,0
2010-08,03/30/2010 20:30, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2206,LUCAS,36, , ,2206,LUCAS,0,0
2010-08,04/01/2010 00:01,Y, , ,1, 67601,7,"LARCENY-FROM BUILDING $500 - $24,999",5128,LOTUS AVE,52, , ,5128,LOTUS,888026.7,1031968
2010-08,04/02/2010 20:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2037,GEYER,23, , ,2037,GEYER,0,0
2010-08,04/02/2010 20:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2037,GEYER,23, , ,2037,GEYER,0,0
2010-08,04/03/2010 14:50, , ,Y,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT, ,7TH MARKET,35, , , , ,0,0
2010-08,04/03/2010 14:50, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, ,7TH MARKET,35, , , , ,0,0
2010-08,04/03/2010 22:50, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4500,FOREST PARK,38, , , , ,0,0
2010-08,04/03/2010 22:50, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4500,FOREST PARK,38, , , , ,0,0
2010-08,04/05/2010 03:00, , ,Y,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT, , ,35, , , , ,0,0
2010-08,04/05/2010 03:00, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, , ,35, , , , ,0,0
2010-08,04/07/2010 07:55, , ,Y,1, 64711,8,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3111,CORA,56, ,HICKEY SCHOOL,3111,CORA,0,0
2010-08,04/07/2010 07:55, , ,Y,-1,142320,8,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3111,CORA,56, ,HICKEY SCHOOL,3111,CORA,0,0
2010-08,04/08/2010 22:30, , ,Y,1, 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6301,BROADWAY,86, , , , ,0,0
2010-08,04/08/2010 22:30, , ,Y,-1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6301,BROADWAY,86, , , , ,0,0
2010-08,04/09/2010 00:01, , ,Y,1, 65711,9,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,4466,GREENWICH,38,MILLS WEST END TERRACE APARTMENTS, ,4466,GREENWICH,0,0
2010-08,04/09/2010 00:01, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4466,GREENWICH,38,MILLS WEST END TERRACE APARTMENTS, ,4466,GREENWICH,0,0
2010-08,04/09/2010 13:00, , ,Y,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,3000,LAFAYETTE,31, , ,3000,LAFAYETTE,0,0
2010-08,04/09/2010 13:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3000,LAFAYETTE,31, , ,3000,LAFAYETTE,0,0
2010-08,04/10/2010 03:00, , ,Y,1, 64701,9,LARCENY-FROM MTR VEH UNDER $500,4141,SARAH WASHINGTON,38, , , , ,0,0
2010-08,04/10/2010 03:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4141,SARAH WASHINGTON,38, , , , ,0,0
2010-08,04/11/2010 02:00, , ,Y,1, 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",3151,MOUNT PLEASANT,16, , ,3151,MOUNT PLEASANT,0,0
2010-08,04/11/2010 02:00, , ,Y,-1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3151,MOUNT PLEASANT,16, , ,3151,MOUNT PLEASANT,0,0
2010-08,04/11/2010 22:30, , ,Y,1, 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2810,9TH,64, , ,2810,9TH,0,0
2010-08,04/11/2010 22:30, , ,Y,-1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2810,9TH,64, , ,2810,9TH,0,0
2010-08,04/12/2010 09:00, , ,Y,1, 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1265,MCLARAN,74, , ,1265,MCLARAN,0,0
2010-08,04/12/2010 09:00, , ,Y,-1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1265,MCLARAN,74, , ,1265,MCLARAN,0,0
2010-08,04/14/2010 17:00, , ,Y,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4352,LACLEDE,38, ,REAR PARKING PAD,4352,LACLEDE,0,0
2010-08,04/14/2010 17:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4352,LACLEDE,38, ,REAR PARKING PAD,4352,LACLEDE,0,0
2010-08,04/15/2010 01:51,Y, , ,1,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4514,DRYDEN AVE,69,NUISANCE PROBLEM PROPERTY, ,4514,DRYDEN,896778.8,1036871
2010-08,04/15/2010 02:30, ,Y, ,-1, 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3623,NEWSTEAD,56, ,: 2ND FL,3623,NEWSTEAD,0,0
2010-08,04/15/2010 17:00,Y, , ,1, 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3809,MAFFITT AVE,59, , ,3809,MAFFITT,898686.3,1028047
2010-08,04/15/2010 21:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT, , ,21, , ,1531,8TH,0,0
2010-08,04/15/2010 21:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP, , ,21, , ,1531,8TH,0,0
2010-08,04/17/2010 21:30, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3716,WYOMING,15, ,: APT A,3716,WYOMING,0,0
2010-08,04/17/2010 21:30, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3716,WYOMING,15, ,: APT A,3716,WYOMING,0,0
2010-08,04/17/2010 22:00, , ,Y,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1200,RUSSELL,21,JOHN D MCGURKS,REAR PARKING LOT,1200,RUSSELL,0,0
2010-08,04/17/2010 22:00, , ,Y,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1200,RUSSELL,21,JOHN D MCGURKS,REAR PARKING LOT,1200,RUSSELL,0,0
2010-08,04/18/2010 11:00, , ,Y,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,4474,ELLENWOOD,5, , ,4474,ELLENWOOD,0,0
2010-08,04/18/2010 11:00, , ,Y,-1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4474,ELLENWOOD,5, , ,4474,ELLENWOOD,0,0
2010-08,04/19/2010 08:00,Y, , ,1,121000,2,EMBEZZLEMENT-VALUE OVER $150,6455,MANCHESTER AVE,43, , ,6455,MANCHESTER,878450.1,1015037
2010-08,04/19/2010 08:15, , ,Y,1, 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3522,BROADWAY,64, , , , ,0,0
2010-08,04/19/2010 08:15, , ,Y,-1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3522,BROADWAY,64, , , , ,0,0
2010-08,04/24/2010 15:40, , ,Y,1, 36421,6,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,6301,BROADWAY,86,WONDER BREAD STORE, ,6301,BROADWAY,0,0
2010-08,04/24/2010 15:40, , ,Y,-1, 67701,6,LARCENY-FROM BUILDING UNDER $500,6301,BROADWAY,86,WONDER BREAD STORE, ,6301,BROADWAY,0,0
2010-08,04/25/2010 08:00, , ,Y,1, 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1403,PARK,65, , ,1403,PARK,0,0
2010-08,04/25/2010 08:00, , ,Y,-1,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1403,PARK,65, , ,1403,PARK,0,0
2010-08,04/25/2010 08:19,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,3635,VISTA AVE,29, , ,3636,VISTA,894354.8,1015713
2010-08,04/29/2010 19:00,Y, , ,1, 43026,2,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,6766,W PARK AVE,44, , ,6766,PARK,876612.1,1017588
2010-08,04/30/2010 13:00, , ,Y,1, 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,8623,CHURCH,74, , ,8623,CHURCH,0,0
2010-08,04/30/2010 13:00, , ,Y,-1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8623,CHURCH,74, , ,8623,CHURCH,0,0
2010-08,05/01/2010 08:00,Y, , ,1, 64701,2,LARCENY-FROM MTR VEH UNDER $500,6837,MANCHESTER AVE,43,HERITAGE ROOFING, , , ,875635.9,1013853
2010-08,05/01/2010 23:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1539,CASTLE LN,33,PEABODY HOUSING, ,1539,CASTLE,903959.6,1014577
2010-08,05/03/2010 20:00, , ,Y,1, 65701,9,LARCENY-MTR VEH PARTS UNDER $500,3818,LACLEDE,37, , , , ,0,0
2010-08,05/03/2010 20:00, , ,Y,-1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3818,LACLEDE,37, , , , ,0,0
2010-08,05/03/2010 21:30, , ,Y,1, 64701,7,LARCENY-FROM MTR VEH UNDER $500,5622,DELMAR,47, , ,5622,DELMAR,0,0
2010-08,05/03/2010 21:30, , ,Y,-1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5622,DELMAR,47, , ,5622,DELMAR,0,0
2010-08,05/04/2010 06:25,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1128,DILLON DR,33,PEABODY, ,1128,DILLON,903973.4,1014113
