Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-014218,2014-04,2/14/2014 15:00,Y, , ,1, ,72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1954,SEMPLE AVE,50, , ,1954,SEMPLE,886127.2,1033351
14-014625,2014-04,2/15/2013 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4630,FARLIN AVE,69, , ,4630,FARLIN,894314.4,1034798
14-013661,2014-04,2/15/2014 2:42,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,813,N KINGSHIGHWAY BLVD,51, , ,813,KINGSHIGHWAY,887700.3,1026787
14-013849,2014-04,2/15/2014 11:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1528,LOCUST ST,36,YMCA, , , ,905182.1,1018907
14-018301,2014-04,2/15/2014 12:00,Y, , ,1, ,95100,5,"STALKING (HARASSMENT ONLY, NO THREAT)",5606,COTE BRILLIANTE AVE,50, , ,4014,UNION,884491.6,1033501
14-007194,2014-04,2/15/2014 16:00, , , ,-1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3023, ,30, , ,3023,JEFFERSON,0,0
14-015662,2014-04,2/16/2013 10:02,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,615,CLARA AVE,47, , ,615,CLARA,882264.8,1026647
14-013724,2014-04,2/17/2014 6:00,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,5935,GARESCHE AVE,76, , ,5935,GARESCHE,890081.8,1044998
14-017188,2014-04,2/17/2014 7:57,Y, , ,1, ,242000,3,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,3500,UTAH ST,25, , ,3500,UTAH,894148.2,1006267
14-015732,2014-04,2/17/2014 15:00,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,4927,S KINGSHIGHWAY BLVD,7, , ,4927,KINGSHIGHWAY,884071.6,1001923
14-016204,2014-04,2/18/2014 7:00,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",1520,S GRAND BLVD,31, , ,1520,GRAND,894967.4,1014641
14-007224,2014-04,2/20/2014 12:10,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,200,N TUCKER BLVD,35, , ,200,TUCKER,906567.6,1018062
14-007456,2014-04,2/21/2014 14:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1445,HAMILTON AVE,78, , ,1445,HAMILTON,881964,1033718
14-013225,2014-04,2/22/2014 17:45,Y, , ,1, ,69602,5,"LARCENY-ALL OTHER $500 - $24,999",4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
14-007716,2014-04,2/22/2014 23:00, , , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,3463,GRACE,15, , ,3453,GRACE,0,0
14-007716,2014-04,2/22/2014 23:00, , , ,-1, ,64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3463,GRACE,15, , ,3453,GRACE,0,0
14-013674,2014-04,2/23/2014 13:13,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,800,WASHINGTON AVE,35,HERTZ RENTAL, ,800,WASHINGTON,908187.4,1018534
14-018583,2014-04,2/24/2014 14:00,Y, , ,1, ,21000,1,RAPE -- FORCIBLE,4300,IOWA AVE,17, , ,4300,IOWA,0,0
14-014635,2014-04,2/24/2014 17:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,3303,GOODFELLOW BLVD,50,AUTO REPAIR & CAR WASH, ,3303,GOODFELLOW,885010.4,1037410
14-016738,2014-04,2/25/2014 10:00,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,410,N NEWSTEAD AVE,38, , ,410,NEWSTEAD,890854.2,1023915
14-017065,2014-04,2/26/2014 16:15,Y, , ,1, ,175500,1,SEX OFFNS-SX MISCONDUCT/FIRST,6200,PENNSYLVANIA AVE,1, ,TWO FAMILY FLAT,6200,PENNSYLVANIA,0,0
14-015827,2014-04,2/27/2014 15:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
14-015576,2014-04,2/28/2014 15:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,3515,N BROADWAY,64, , ,4811,MIAMI,907407.1,1029582
14-015523,2014-04,3/1/2014 0:01,Y, , ,1, ,65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",5066,MANCHESTER AVE,12,INDUSTRIAL CONTAINER SERVICES, ,5066,MANCHESTER,885768.6,1016426
14-016699,2014-04,3/1/2014 8:00,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3535,CALIFORNIA AVE,19, , ,3535,CALIFORNIA,897113,1004178
14-010425,2014-04,3/1/2014 12:30,Y, , ,1, ,92000,1,SIMPLE ASSAULT-HARRASSMENT,7136,IDAHO AVE,1, , ,7136,IDAHO,888607.7,990719.9
14-008778,2014-04,3/1/2014 13:00, , , ,-1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2336,9TH,21, , ,2336,9TH,0,0
14-009317,2014-04,3/1/2014 14:00, , , ,-1, ,52322,3,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,3323,CHEROKEE,30, , ,3323,CHEROKEE,0,0
14-014405,2014-04,3/1/2014 16:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5475,CABANNE AVE,49,WINDSTON CHURCHILL APARTMENTS,NUISANCE ABATEMENT PROPERTY,5475,CABANNE,883631.8,1028675
14-014995,2014-04,3/1/2014 16:30,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5475,CABANNE AVE,49, , ,5474,CABANNE,883631.8,1028675
14-014312,2014-04,3/1/2014 19:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1919,OFALLON ST,61, ,APT 203,1919,OFALLON,904538.2,1022258
14-016249,2014-04,3/3/2014 0:01,Y, , ,1, ,69702,1,LARCENY-ALL OTHER UNDER $500,3847,NEOSHO ST,16, , ,3847,NEOSHO,890598.9,999755.8
14-018511,2014-04,3/3/2014 12:00,Y, , ,1, ,121000,3,EMBEZZLEMENT-VALUE OVER $150,3510,GRAVOIS AVE,19, , ,3510,GRAVOIS,893829.8,1004925
14-013962,2014-04,3/3/2014 13:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,5635,PAMPLIN PL,76, , ,5635,PAMPLIN,890493.2,1046931
14-009145,2014-04,3/5/2014 0:45, , , ,-1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4327,ELLENWOOD,5, , ,4327,ELLENWOOD,0,0
14-013452,2014-04,3/5/2014 12:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,4953,ARLINGTON AVE,71, , , , ,891605.1,1040759
14-016822,2014-04,3/6/2014 9:00,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3333,MICHIGAN AVE,30, , ,3333,MICHIGAN,895694.3,1005761
14-009310,2014-04,3/6/2014 9:15,Y, , ,1, ,43016,1,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,4233,OSCEOLA ST,5, , ,4233,OSCEOLA,887798.4,1003132
14-009486,2014-04,3/7/2014 15:52,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,4288,SAN FRANCISCO AVE,68, , ,4288,SAN FRANCISCO,896623.4,1032780
14-014994,2014-04,3/7/2014 19:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4357,FINNEY AVE,58, , ,4357,FINNEY,892469.9,1026452
14-016064,2014-04,3/7/2014 22:00,Y, , ,1, ,69602,6,"LARCENY-ALL OTHER $500 - $24,999",8000,HALL ST,79,ROADRUNNER TRANSPORTATION SERVICE, ,8000,HALL,898772.4,1047846
14-014447,2014-04,3/8/2014 12:00,Y, , ,1, ,51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5935,SALOMA AVE,76, , ,5935,SALOMA,888387.6,1043728
14-009730,2014-04,3/9/2014 6:25, , , ,1, ,263120,1,OBSTRUCT GOVRN OP-FALSE REPORT,4206,GRAND,16,SPEEDIE GAS,GAS STATION LOT, , ,0,0
14-009730,2014-04,3/9/2014 6:25, , , ,-1, ,44015,1,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,4206,GRAND,16,SPEEDIE GAS,GAS STATION LOT, , ,0,0
14-015824,2014-04,3/9/2014 17:39,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2835,OHIO AVE,30, , ,2835,OHIO,898457.3,1008447
14-015682,2014-04,3/10/2014 12:33,Y, , ,1, ,262100,1,PORNAGRAPHY-PROMOTING,6320,VERMONT AVE,1, , ,6320,VERMONT,891082.5,992610.8
14-013686,2014-04,3/10/2014 18:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,1546,FAIRMOUNT AVE,43, , ,1546,FAIRMOUNT,877439.6,1016255
14-014489,2014-04,3/10/2014 18:15,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,1001,MCCAUSLAND AVE,44,PAR BAR LOUNGE, ,1001,MCCAUSLAND,875910.9,1019276
14-010023,2014-04,3/10/2014 23:07, , , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4433,CLARENCE,68, , ,4433,CLARENCE,0,0
14-010023,2014-04,3/10/2014 23:07, , , ,-1, ,182130,6,DRUGS-POSSESSION/HEROIN,4433,CLARENCE,68, , ,4433,CLARENCE,0,0
14-014500,2014-04,3/11/2014 15:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6224,POTOMAC ST,9, , ,6224,POTOMAC,878502.6,1006851
14-013447,2014-04,3/11/2014 16:00,Y, , ,1, ,51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3844,MISSOURI AVE,18, , ,3844,MISSOURI,898907.9,1001777
14-015021,2014-04,3/11/2014 17:00,Y, , ,1, ,71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3540,MAGNOLIA AVE,25, , ,3540,MAGNOLIA,894274.7,1009580
14-015338,2014-04,3/11/2014 18:00,Y, , ,1, ,92000,3,SIMPLE ASSAULT-HARRASSMENT,2238,ALBERTA ST,18, , ,2238,ALBERTA,898328.8,1001269
14-010196,2014-04,3/12/2014 2:00, , , ,1, ,66701,2,LARCENY-BICYCLES UNDER $500,4141,LAFAYETTE,28, ,:APT 1ST FLOOR,4141,LAFAYETTE,0,0
14-010196,2014-04,3/12/2014 2:00, , , ,-1, ,69702,2,LARCENY-ALL OTHER UNDER $500,4141,LAFAYETTE,28, ,:APT 1ST FLOOR,4141,LAFAYETTE,0,0
14-015713,2014-04,3/12/2014 3:00,Y, , ,1, ,71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,HALLS FERRY CIR / RIVERVIEW BL,74, , , , ,894483.7,1052056
14-016680,2014-04,3/12/2014 8:00,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,920,OLIVE ST,35,BAILEY S RANGE, ,920,OLIVE,907479.9,1017973
14-016678,2014-04,3/12/2014 10:30,Y, , ,1, ,92000,2,SIMPLE ASSAULT-HARRASSMENT,4600,ALEXANDER ST,13, , ,3157,SUBLETTE,889339.3,1000525
14-010612,2014-04,3/12/2014 13:00, , , ,-1, ,67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4755,GREER,55, , ,4755,GREER,0,0
14-014583,2014-04,3/12/2014 19:43,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4236,SHAW AVE,27, , ,4236,SHAW,890228.6,1013332
14-010330,2014-04,3/12/2014 20:10,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3666,ILLINOIS AVE,18, , ,3666,ILLINOIS,899485.3,1002868
14-013708,2014-04,3/12/2014 21:10,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,7600,HALL ST,79,CITY OF ST LOUIS MEDIUM SECURITY IN, ,7600,HALL,899461.2,1045874
14-014406,2014-04,3/13/2014 2:05,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5654,DELMAR BLVD,47, ,NUISANCE ABATEMENT PROPERTY,5654,DELMAR,881875.3,1026819
14-010480,2014-04,3/13/2014 18:00, , , ,1, ,43023,5,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,5468,NATURAL BRIDGE,50, , ,1088,MELVIN,0,0
14-010480,2014-04,3/13/2014 18:00, , , ,-1, ,91123,5,SIMPLE ASSAULT-CHILD/NO INJURY,5468,NATURAL BRIDGE,50, , ,1088,MELVIN,0,0
14-014990,2014-04,3/13/2014 19:50,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5654,DELMAR BLVD,47, , ,5654,DELMAR,881875.3,1026819
14-016813,2014-04,3/14/2014 8:43,Y, , ,1, ,69702,1,LARCENY-ALL OTHER UNDER $500,4608,VARRELMANN AVE,5, , ,4608,VARRELMANN,888043.4,1001209
14-014434,2014-04,3/14/2014 10:01,Y, , ,1, ,43023,4,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,1004,N JEFFERSON AVE,61,CARR  LANE SCHOOL,@CARR LANE SCHOOL,1004,JEFFERSON,902535.7,1021759
14-016825,2014-04,3/15/2013 12:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,5631,PERSHING AVE,47, , ,5631,PERSHING,881934.2,1025185
14-014209,2014-04,3/15/2014 2:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3518,S GRAND BLVD,25,PHILLIPS 66, ,3518,GRAND,893530.5,1004900
14-018097,2014-04,3/15/2014 12:00,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,1933,WYOMING ST,22, , ,1933,WYOMING,900491.5,1006122
14-018225,2014-04,3/15/2014 19:00,Y, , ,1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1918,GEYER AVE,23, ,APT A,1918,GEYER,901819.3,1011396
14-010807,2014-04,3/15/2014 20:00,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1,S BROADWAY,35, , ,1,BROADWAY,908726.1,1016735
14-013827,2014-04,3/16/2014 7:35,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3221,N NEWSTEAD AVE,56, , ,3221,NEWSTEAD,894917.8,1032027
14-010927,2014-04,3/16/2014 18:23, , , ,-1, ,81000,2,ARSON-1ST DEGREE/SUCCESS,4171,RUSSELL,27, ,: 2ND FLR,4171,RUSSELL,0,0
14-015849,2014-04,3/16/2014 19:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
14-013712,2014-04,3/17/2014 8:00,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,5622,W FLORISSANT AVE,72, ,APT 1 A,5622,FLORISSANT,892956.1,1044271
14-014461,2014-04,3/17/2014 12:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,5709,MARDEL AVE,14, , ,5709,MARDEL,880387.6,1005523
14-014626,2014-04,3/17/2014 12:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6208,SOUTHLAND AVE,8, , ,6208,SOUTHLAND,878758.9,998593.9
14-018131,2014-04,3/17/2014 16:00,Y, , ,1, ,67701,2,LARCENY-FROM BUILDING UNDER $500,6800,MANCHESTER AVE,10, ,WAREHOUSE,6800,MANCHESTER,875380.8,1013462
14-013672,2014-04,3/17/2014 17:00,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,931,LAUREL ST,48, , ,931,LAUREL,880882.4,1029226
14-011080,2014-04,3/17/2014 17:17,Y, , ,1, ,115200,3,FRAUD-STEALING BY DECEIT/UNDER $150,2801,CHEROKEE ST,19,LA VALLENSANA TACO AND ICE CREAM, ,2801,CHEROKEE,897290,1005269
14-014989,2014-04,3/17/2014 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,900,N KINGSHIGHWAY BLVD,53, , ,900,KINGSHIGHWAY,887992.3,1027106
14-011123,2014-04,3/17/2014 21:54,Y, , ,1, ,83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,4946,ALDINE,55, ,: ALIAS MARTIN LUTHER KING/KINGSHIGH, , ,0,0
14-015602,2014-04,3/18/2014 10:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,4431,FINNEY AVE,54,SCHOOL,@RANKEN TECHNICAL COLLEGE,4431,FINNEY,891895.4,1026834
14-014892,2014-04,3/18/2014 12:00,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,0,HAMBURG AVE / PARKRIDGE DR,4, , , , ,880179.9,992089.7
14-013846,2014-04,3/18/2014 15:28,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1000,WASHINGTON AVE,35,MERCHANDISE MART, ,1000,WASHINGTON,907483,1018737
14-013429,2014-04,3/18/2014 16:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,5848,KENNERLY AVE,50, ,RESIDENCE/ HOME,5848,KENNERLY,883586.2,1035522
14-011353,2014-04,3/18/2014 17:00,Y, , ,1, ,142310,5,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,0,UNION BLVD / WASHINGTON TER,38, , , , ,884874,1026070
14-016207,2014-04,3/18/2014 17:00,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,6814,MAGNOLIA AVE,10, ,@ REAR,6814,MAGNOLIA,875631,1012427
14-013824,2014-04,3/18/2014 18:45,Y, , ,1, ,122000,4,EMBEZZLEMENT-VALUE UNDER $150,315,N 9TH ST,35,SCHNUCKS - CULINARIA, ,919,JEFFERSON,907779.2,1018012
14-011334,2014-04,3/19/2014 10:30,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1906,N 14TH ST,63, , ,1906,14TH,907592,1023634
14-013660,2014-04,3/19/2014 11:00,Y, , ,1, ,67701,6,LARCENY-FROM BUILDING UNDER $500,5732,GOODFELLOW BLVD,76, , ,5732,GOODFELLOW,889829.7,1047914
14-013391,2014-04,3/19/2014 12:30,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4100,W NATURAL BRIDGE AVE,56,COMMERCE BANK, ,4231,LEXINGTON,897521.3,1031521
