Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-056442,2014-12,08/28/2014 12:00,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,7032,RADOM ST,4, , ,7032,RADOM,883416.8,994690.7
14-039404,2014-12,08/28/2014 16:00, , , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,3546,MORGANFORD,15, , ,3546,MORGANFORD,0,0
14-039404,2014-12,08/28/2014 16:00, , , ,-1, , 51311,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/OCCUPIED,3546,MORGANFORD,15, , ,3546,MORGANFORD,0,0
13-043932,2014-12,08/31/2013 16:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1017,RUSSELL,21, , ,1017,RUSSELL,0,0
15-000091,2014-12,09/01/1996 00:01,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4753,S SPRING AVE,16, , ,4753,SPRING,890202.6,998781.8
14-057324,2014-12,09/01/2014 00:01,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5101,HIGHLAND AVE,52, , ,5101,HIGHLAND,888869.3,1032574
14-059616,2014-12,09/01/2014 13:13,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2934,MICHIGAN AVE,25, , ,2934,MICHIGAN,896295.8,1008323
14-040625,2014-12,09/03/2014 23:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,36, , , , ,0,0
14-058593,2014-12,09/05/2014 10:22,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6441,GRAVOIS AVE,6, , ,6441,GRAVOIS,882545.9,997654.3
14-059930,2014-12,09/05/2014 12:00,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3864,BAMBERGER AVE,16, , ,3864,BAMBERGER,891767.9,1002713
14-044564,2014-12,09/08/2014 12:51, , , ,-1, ,117000,3,FAILURE TO RETURN BORROWED/RENTED VEHICL,2210,7TH,20,PENSKE TRUCK LEASING, ,2210,7TH,0,0
14-042512,2014-12,09/14/2014 04:30, , , ,1, ,263120,3,OBSTRUCT GOVRN OP-FALSE REPORT, , ,18, , , , ,0,0
14-042512,2014-12,09/14/2014 04:30, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,18, , , , ,0,0
14-059002,2014-12,09/15/2014 08:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",6221,WANDA AVE,5, , ,6221,WANDA,884182.7,997121.6
14-042647,2014-12,09/16/2014 11:00,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5966,HARNEY AVE,76, ,SINGLE FAMILY,5966,HARNEY,890629.2,1045969
14-057389,2014-12,09/16/2014 14:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,MCLARAN AVE / RIVERVIEW BLVD,74, , , , ,894000,1049676
14-058774,2014-12,09/19/2014 10:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3000,VICTOR ST,25, , ,3000,VICTOR,897127,1010140
14-043454,2014-12,09/20/2014 15:00, , , ,-1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3431,UNION,50, ,: @SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,0,0
14-043826,2014-12,09/21/2014 22:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3015,TAYLOR,56, , ,3015,TAYLOR,0,0
14-060495,2014-12,09/22/2014 00:01,Y, , ,1, , 44023,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",4629,KENNERLY AVE,56, , ,4629,KENNERLY,892138.3,1031238
14-056081,2014-12,09/23/2014 12:00,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,400,N 4TH ST,35, , ,400,4TH,909726.3,1018037
14-059828,2014-12,09/25/2014 12:00,Y, , ,1, , 51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1437,BELT AVE,78, , ,1437,BELT,884776.6,1031716
14-058218,2014-12,09/25/2014 12:09,Y, , ,1, ,242000,5,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,33,S EUCLID AVE,38, , ,33,EUCLID,888144.9,1022018
14-061018,2014-12,09/26/2014 18:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,2011,HOWARD ST,60, , ,200,TUCKER,904374.2,1024178
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-058842,2014-12,09/26/2014 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3436,POTOMAC ST,19, , , , ,894217.9,1004912
14-047192,2014-12,09/29/2014 00:01, , , ,-1, , 44024,2,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,6400,BANCROFT,8, , ,6400,BANCROFT,0,0
14-046917,2014-12,09/30/2014 13:00,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,4117,PLEASANT ST,67, , ,4117,PLEASANT,902395.3,1030940
14-045545,2014-12,10/01/2014 08:40, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,330,BROADWAY,35,MANSION HOUSE PARKING GARAGE, ,330,BROADWAY,0,0
14-045674,2014-12,10/02/2014 09:40,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3817,GREER AVE,59, ,APARTMENT,3817,GREER,899161.6,1029083
14-045872,2014-12,10/03/2014 10:45,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5068,CLAXTON AVE,71, ,SINGLE FAMILY,5068,CLAXTON,892649,1040872
14-047645,2014-12,10/05/2014 12:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3300,SAMUEL SHEPARD DR,77, ,AMERICAN AUTOMOTIVE SERVICES,3300,SAMUEL SHEPARD,898492.2,1021496
14-060617,2014-12,10/07/2014 11:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5531,EMERSON AVE,72, ,NUISANCE ABATEMENT PROPERTY,5531,EMERSON,893792,1042685
14-046595,2014-12,10/07/2014 14:00,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,4112,ARSENAL ST,15, , , , ,890010.1,1008790
14-046707,2014-12,10/07/2014 16:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,1, , ,7807,BANDERO,0,0
14-058928,2014-12,10/08/2014 09:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3419,INDIANA AVE,18, , ,3419,INDIANA,898894.3,1004720
14-046771,2014-12,10/08/2014 13:05,Y, , ,1, ,151130,3,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,3900,MINNESOTA AVE,16, , ,3900,MINNESOTA,895621.6,1002219
14-060180,2014-12,10/08/2014 14:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,FAIR AVE / W FLORISSANT AVE,68, , , , ,899905.6,1034996
14-060581,2014-12,10/09/2014 21:00,Y, , ,1, ,171300,4,SEX OFFNS-STATUATORY RAPE/SECOND,900,N TUCKER BLVD,36, ,PARKING LOT,900,TUCKER,0,0
14-047051,2014-12,10/09/2014 22:12,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3100,S GRAND BLVD,25, ,@QDOBA - GRAND,3100,GRAND,893984.2,1008284
14-058533,2014-12,10/11/2014 10:43,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3719,WISCONSIN AVE,18, , ,3719,WISCONSIN,899537.6,1002612
14-056458,2014-12,10/12/2014 06:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3854,FOLSOM AVE,29, , ,3854,FOLSOM,893356.9,1014734
14-053959,2014-12,10/12/2014 20:18,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4344,DR MARTIN LUTHER KING DR,58,FAMILY DOLLAR, ,4344,DR MARTIN LUTHER KING,893273.3,1027743
14-058736,2014-12,10/14/2014 12:06,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,6325,ALASKA AVE,1, , ,6325,ALASKA,889789.9,993387.8
14-055532,2014-12,10/15/2014 10:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,6617,ITASKA ST,8, , ,6617,ITASKA,875356.3,1002518
14-059592,2014-12,10/15/2014 12:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4442,VIRGINIA AVE,16, , ,4442,VIRGINIA,893915.4,998576
14-059032,2014-12,10/16/2014 08:08,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,2910,SALENA ST,22, , ,2910,SALENA,900770.6,1007078
14-059033,2014-12,10/17/2014 15:42,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3719,WISCONSIN AVE,18, , ,3719,WISCONSIN,899537.6,1002612
14-056475,2014-12,10/20/2014 13:59,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6364,MURDOCH AVE,8, , ,6364,MURDOCH,877410.6,1003073
14-049134,2014-12,10/21/2014 12:30,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5130,WABADA AVE,52,4-FAMILY,1ST AND 2ND FLOOR,5130,WABADA,888203.7,1032296
14-058586,2014-12,10/21/2014 12:53,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5372,WABADA AVE,50, , ,5372,WABADA,886645.9,1033219
14-049337,2014-12,10/22/2014 16:57,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,700,MURIEL ST,74, , , , ,0,0
14-049349,2014-12,10/22/2014 19:01,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,7800,N BROADWAY,74, ,REAR PARKING PAD, , ,897325.9,1045910
14-060169,2014-12,10/23/2014 23:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,901,WASHINGTON AVE,35,BANKERS LOFTS, ,3010,LOCUST,907958,1018887
14-060060,2014-12,10/25/2014 01:08,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4363,LACLEDE AVE,38, , ,4363,LACLEDE,890561.3,1021604
14-050106,2014-12,10/27/2014 13:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,430,S 15TH ST,36, ,@GREYHOUND @ AM TRACK,430,15TH,904845.8,1016613
14-050363,2014-12,10/28/2014 19:30, , , ,-1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4900,EUCLID,53, ,: APT 3E,4900,EUCLID,0,0
14-057189,2014-12,10/29/2014 08:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35, , ,800,WASHINGTON,908187.4,1018534
14-058888,2014-12,10/29/2014 10:10,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4888,BESSIE AVE,69, , ,4888,BESSIE,893199.7,1036883
14-058018,2014-12,10/30/2014 08:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,5140,RIVERVIEW BLVD,72,NORTHWEST ACADEMY OF LAW, ,5140,RIVERVIEW,889822,1044307
14-050693,2014-12,10/30/2014 14:30,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5353,COTE BRILLIANTE AVE,50, ,SINGLE FAMILY,5353,COTE BRILLIANTE,886595.1,1032687
14-050723,2014-12,10/30/2014 19:55, , , ,-1, , 82000,3,ARSON-2ND DEGREE/SUCCESS,3171,IOWA,30, , , , ,0,0
14-058540,2014-12,10/31/2014 08:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6232,ITASKA ST,8, ,GARAGE,6232,ITASKA,878204.3,1002031
14-059619,2014-12,11/01/2008 13:51,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5541,GRACE AVE,3, , ,5541,GRACE,890484.2,996647
14-057516,2014-12,11/01/2012 10:51,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,6821,MINNESOTA AVE,1, , ,6821,MINNESOTA,890527.9,990723
14-060819,2014-12,11/01/2014 07:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5026,N BROADWAY,64,ON BROADWAY PACKAGE LIQUOR, ,5026,BROADWAY,904102.7,1035472
14-058169,2014-12,11/01/2014 07:18,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",8925,ANNETTA ST,74, , ,8925,ANNETTA,895036.6,1051094
14-056173,2014-12,11/01/2014 11:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3938,IOWA AVE,16, , ,3938,IOWA,897207.6,1001443
14-058402,2014-12,11/01/2014 12:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2320,S GRAND BLVD,25, , ,2320,GRAND,894330.3,1010755
14-059315,2014-12,11/01/2014 15:00,Y, , ,1, ,242000,6,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4333,N NEWSTEAD AVE,69, , ,4333,NEWSTEAD,896956.4,1035678
14-057056,2014-12,11/01/2014 16:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3900,SAN FRANCISCO CT,69, , ,3900,SAN FRANCISCO,891785.2,1035395
14-057574,2014-12,11/01/2014 16:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,5431,MARDEL AVE,14, , ,5431,MARDEL,881892.5,1005324
14-057073,2014-12,11/01/2014 17:12,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5515,ALCOTT AVE,72,STREET, ,5515,ALCOTT,893501.8,1042878
14-058535,2014-12,11/01/2014 17:40,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,301,E ESPENSCHIED ST,2, , ,301,ESPENSCHIED,888976.1,984567.3
14-059822,2014-12,11/01/2014 18:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5340,DELMAR BLVD,47, , ,5340,DELMAR,884416.3,1026560
14-057833,2014-12,11/01/2014 20:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1823,S 10TH ST,21, , ,1823,10TH,904495.8,1011114
14-051121,2014-12,11/02/2014 09:55,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4340,CHIPPEWA ST,5, , ,4340,CHIPPEWA,887176.2,1003863
14-056164,2014-12,11/02/2014 11:50,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3350,S KINGSHIGHWAY BLVD,15, , ,3350,KINGSHIGHWAY,885872.5,1006612
14-054264,2014-12,11/03/2014 10:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3700,KOSCIUSKO ST,18, , ,3700,KOSCIUSKO,900610.6,1002321
14-055645,2014-12,11/03/2014 13:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3655,S GRAND BLVD,15,ACE CASH EXPRESS INC., ,3655,SAINT LOUIS,893231.1,1004088
14-058448,2014-12,11/03/2014 16:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1024,N LEFFINGWELL AVE,59, ,STREET,10,TUCKER,901405.1,1021937
14-060862,2014-12,11/03/2014 16:39,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3723,GRAVOIS AVE,15,PH FINANCIAL SERVICES, ,3723,GRAVOIS,892395.3,1004547
14-056761,2014-12,11/03/2014 21:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6671,BERTHOLD AVE,44, , ,6671,BERTHOLD,877212.3,1018736
14-051420,2014-12,11/03/2014 21:20, , , ,-1, , 83000,2,ARSON-KNOWINGLY BURNING/SUCCESS,3954,RUSSELL,27, , ,3900,RUSSELL,0,0
14-056723,2014-12,11/04/2014 14:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3225,PULASKI ST,16, ,SINGLE FAMILY-UNOCCUPIED,3225,PULASKI,893859.7,997476.1
14-058578,2014-12,11/05/2014 10:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3012,TEXAS AVE,30, , ,3012,TEXAS,898804.8,1007406
14-051644,2014-12,11/05/2014 10:35,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
14-060980,2014-12,11/05/2014 12:00,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5976,W FLORISSANT AVE,76, , ,5976,FLORISSANT,891208.1,1046846
14-056536,2014-12,11/05/2014 12:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4612,ASHLAND AVE,56, , ,4612,ASHLAND,893447.3,1032799
14-056041,2014-12,11/05/2014 12:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6281,BISCHOFF PL,11, , ,6281,BISCHOFF,878949.4,1013334
14-051752,2014-12,11/05/2014 19:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1100,N COMPTON AVE,59,LEONARD CHURCH, ,1100,COMPTON,899118.5,1022775
14-051977,2014-12,11/06/2014 16:50,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2901,SHENANDOAH AVE,25, , ,2901,CHOUTEAU,897502.8,1010602
14-051962,2014-12,11/07/2014 08:19,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / MCLARAN AVE,74, , , , ,897283.9,1049267
14-060976,2014-12,11/07/2014 12:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4239,CHOUTEAU AVE,39, , ,4239,CHOUTEAU,890711.3,1018047
