Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-003779,2014-02,1/27/2014 17:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 14TH ST / SPRUCE,36,CIVIC CENTER, , , ,905271.4,1016547
14-003801,2014-02,1/27/2014 21:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4747,MORGANFORD RD,5, , ,4747,MORGANFORD,886719.4,1000880
14-004727,2014-02,1/27/2014 23:00,Y, , ,1, , 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,2010,MISSOURI AVE,23, , ,2010,MISSOURI,900343.7,1011541
14-003729,2014-02,1/27/2014 5:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5250,LOTUS AVE,52, ,VACANT RESIDENCE,5250,LOTUS,887388,1032324
14-005110,2014-02,1/27/2014 8:00,Y, , ,1, ,179210,1,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,7600,MICHIGAN AVE,2,CARONDELET LEADERSHIP ACADEMY, ,7600,MICHIGAN,888640.9,988708.4
14-005935,2014-02,1/27/2014 8:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1531,WASHINGTON AVE,36, ,APT 8A,1531,WASHINGTON,905491.8,1019489
14-003883,2014-02,1/28/2014 14:35,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,3930,UNION BLVD,70, , ,3930,UNION,889572.3,1036908
14-007214,2014-02,1/28/2014 14:50,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,4160,OLIVE ST,38, , ,4160,OLIVE,892719.8,1023415
14-005035,2014-02,1/28/2014 15:00,Y, , ,1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,4235,W PAGE BLVD,58, , , , ,893672,1026740
14-005746,2014-02,1/28/2014 15:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3202,S KINGSHIGHWAY BLV,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
14-004781,2014-02,1/28/2014 16:25,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5260,HIGHLAND AVE,52, , ,5260,HIGHLAND,887786.1,1033074
14-003907,2014-02,1/28/2014 16:34,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4369,ITASKA ST,5, , ,4369,ITASKA,886260.4,1001598
14-003907,2014-02,1/28/2014 16:34,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4369,ITASKA ST,5, , ,4369,ITASKA,886260.4,1001598
14-005018,2014-02,1/28/2014 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3754,S SPRING AVE,15, , ,3754,SPRING,892243.4,1003623
14-004032,2014-02,1/28/2014 17:30, , , ,-1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,1807,COLE,61, , , , ,0,0
14-003930,2014-02,1/28/2014 19:03,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4662,MARGARETTA AVE,69, , ,4659,MARGARETTA,894130.6,1034637
14-003930,2014-02,1/28/2014 19:03,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4662,MARGARETTA AVE,69, , ,4659,MARGARETTA,894130.6,1034637
14-003818,2014-02,1/28/2014 6:30, , , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4400,GANNETT,5, , ,4400,GANNETT,0,0
14-003818,2014-02,1/28/2014 6:30, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4400,GANNETT,5, , ,4400,GANNETT,0,0
14-003877,2014-02,1/28/2014 8:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4061,GRAVOIS AVE,15, ,#201,4061,GRAVOIS,890167.1,1003784
14-004761,2014-02,1/28/2014 9:00,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,6609,MANCHESTER AVE,43,VINCE JACK S METALS, ,6609,MANCHESTER,877301.3,1014520
14-004881,2014-02,1/29/2014 10:47,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4101,GRAVOIS AVE,16,QUICKTRIP,PUMP #16,4101,GRAVOIS,889849,1003566
14-005168,2014-02,1/29/2014 10:48,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4101,GRAVOIS AVE,16,QUIKTRIP #636, ,4101,GRAVOIS,889849,1003566
14-004346,2014-02,1/29/2014 12:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3717,ALDINE,59, , ,3717,ALDINE,0,0
14-004016,2014-02,1/29/2014 12:30,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,5412,GERALDINE AVE,71, , ,5412,GERALDINE,894248.4,1041198
14-004003,2014-02,1/29/2014 12:40,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
14-006964,2014-02,1/29/2014 13:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1911,BELLE GLADE AVE,57, , ,1911,BELLE GLADE,895573.6,1027867
14-004018,2014-02,1/29/2014 14:20,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3220,MOUNT PLEASANT ST,16, , ,3220,MOUNT PLEASANT,893922.4,997615.4
14-005950,2014-02,1/29/2014 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3638,DUNNICA AVE,16, , ,3638,DUNNICA,892761.3,1002757
14-004083,2014-02,1/29/2014 19:00,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3246,S COMPTON AVE,30, , ,3246,COMPTON,895632.9,1006278
