Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-030145,2014-07,03/28/2014 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,1199,RIVERVIEW BLVD,74, , ,8702,ANNETTA,894567,1052209
14-029600,2014-07,03/31/2014 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1304,KENTUCKY AVE,39, , ,1304,KENTUCKY,890983.3,1016963
14-032812,2014-07,04/01/2014 00:01,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1551,SWITZER AVE,73, , ,1551,SWITZER,893391.3,1049381
14-026610,2014-07,04/01/2014 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,1320,S 10TH ST,34, , ,1320,10TH,905711.4,1012861
14-032330,2014-07,04/01/2014 12:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5603,CHIPPEWA ST,14, , ,5603,CHIPPEWA,880807.6,1004849
14-031278,2014-07,04/01/2014 12:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3435,KLOCKE ST,16, , ,3435,KLOCKE,893623.8,1000857
14-030296,2014-07,04/03/2014 09:08,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
14-023325,2014-07,04/04/2014 08:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5005,DAGGETT,12,DON BROWN CHEVROLET, ,2244,KINGSHIGHWAY,0,0
14-031129,2014-07,04/06/2014 13:44,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,3669,WINDSOR PL,77, , ,3669,WINDSOR,897000.3,1023491
14-031679,2014-07,04/08/1974 00:01,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,5500,NEOSHO ST,7, , ,5500,NEOSHO,0,0
14-014687,2014-07,04/09/2014 14:14, , , ,-1, ,265321,2,LEAVING SCENE OF ACCIDENT,5640,COLUMBIA,13, , ,5640,COLUMBIA,0,0
14-030312,2014-07,04/10/2014 06:30,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,505,W KINGSBURY SQ,46, , ,505,KINGSBURY,880879.2,1026266
14-015113,2014-07,04/11/2014 23:00,Y, , ,1, , 43201,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,440,N 4TH ST,35, , ,444,4TH,909726.3,1018037
14-031372,2014-07,04/14/2014 00:01,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4210,MERAMEC ST,5, , ,4210,MERAMEC,888244.7,1003634
14-030494,2014-07,04/20/2014 12:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3438,RUSSELL BLVD,26, ,APT 101,3438,RUSSELL,895608.4,1012194
14-030941,2014-07,04/20/2014 23:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1100,WASHINGTON AVE,35,STREET, ,1100,WASHINGTON,907252.9,1018795
14-033075,2014-07,04/21/2014 12:00,Y, , ,1, ,112010,0,FRAUD-CREDIT DEVICE/OVER $150,9999,UNKNOWN,0, , ,1422,OBEAR,0,0
14-025930,2014-07,04/22/2014 15:46,Y, , ,1, ,115100,4,FRAUD-STEALING BY DECEIT/OVER $150,1221,LOCUST ST,36, , ,1221,LOCUST,906398.4,1018730
14-017214,2014-07,04/23/2014 16:30,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,1421,N JEFFERSON AVE,59,ST LOUIS FIRE DEPT, ,1421,JEFFERSON,902079.3,1023639
14-030878,2014-07,04/25/2014 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,4362,KENNERLY AVE,57, , ,4362,KENNERLY,894130.6,1030022
14-028242,2014-07,04/27/2014 14:55,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4451,FOREST PARK AVE,38, ,@PARKVIEW APTS,4451,FOREST PARK,889537.3,1021388
14-017868,2014-07,04/28/2014 07:20, , , ,-1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3422,MONTANA,16, , ,3422,MONTANA,0,0
14-031416,2014-07,04/28/2014 15:03,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8654,ORIOLE AVE,74, ,NUISANCE ABATEMENT PROPERTY,8654,ORIOLE,894581.8,1049171
14-018151,2014-07,04/29/2014 12:45,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5400,HARNEY AVE,72, , , , ,893570.3,1042426
14-034059,2014-07,04/29/2014 18:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3942,KINGSLAND CT,16, , ,3942,KINGSLAND,890709,1001576
14-018234,2014-07,04/29/2014 23:03, , , ,1, , 69703,4,LARCENY-ALL OTH/FRM PRSN/UNDER $500,100,16TH,36, , , , ,0,0
14-018234,2014-07,04/29/2014 23:03, , , ,-1, , 31311,4,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,100,16TH,36, , , , ,0,0
14-029307,2014-07,05/01/2004 11:16,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,2718,GREER AVE,59, , ,2718,GREER,901608.8,1027696
14-030946,2014-07,05/01/2013 14:45,Y, , ,1, ,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1000,OLIVE ST,35, , ,4400,WEST PINE,0,0
14-033060,2014-07,05/01/2014 08:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2343,MICHIGAN AVE,25, ,VACANT,2343,MICHIGAN,896403.5,1010209
14-030328,2014-07,05/01/2014 10:00,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5220,NATURAL BRIDGE AVE,52, ,STORAGE GARAGE,4014,UNION,889592.7,1035908
14-031107,2014-07,05/01/2014 13:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5937,JULIAN AVE,48, , ,5937,JULIAN,880741,1032146
14-030864,2014-07,05/02/2014 10:48,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3165,MICHIGAN AVE,25, , ,3165,MICHIGAN,895938.6,1007274
14-019014,2014-07,05/04/2014 19:45, , , ,-1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4615,ASHLAND,56, ,APARTMENT COMPLEX, , ,0,0
14-019014,2014-07,05/04/2014 19:45, , , ,1, , 32311,6,ROBBERY-RESIDENCE /OTHR WEPN USED/SUCCESS,4615,ASHLAND,56, ,APARTMENT COMPLEX, , ,0,0
14-019014,2014-07,05/04/2014 19:45, , , ,-1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4615,ASHLAND,56, ,APARTMENT COMPLEX, , ,0,0
14-029476,2014-07,05/05/2014 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5123,ST LOUIS AVE,52, , ,5123,ST LOUIS,889287.6,1033977
14-019442,2014-07,05/06/2014 19:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3636,LOUISIANA,19, , ,3636,LOUISIANA,0,0
14-030317,2014-07,05/08/2014 11:00,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,811,SPRUCE ST,35, ,@HOTEL- WESTIN,811,SPRUCE,907472.1,1015934
14-029203,2014-07,05/09/2014 13:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5225,WILSON AVE,12, , ,5225,WILSON,884846.6,1013261
14-032746,2014-07,05/10/2014 16:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1904,CLARA AVE,50, , ,1904,CLARA,884741.4,1033545
14-032358,2014-07,05/14/2014 15:00,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,4840,FARLIN AVE,69, , ,4840,FARLIN,892979.5,1035532
14-020857,2014-07,05/15/2014 09:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5227,THRUSH AVE,72, , ,5227,THRUSH,891446.2,1043024
14-034325,2014-07,05/15/2014 12:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1276,OAK CT,48, , ,1276,OAK,880881.4,1032239
14-030860,2014-07,05/17/2014 00:01,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4152,FLAD AVE,27, , ,4152,FLAD,890740.3,1011879
14-032607,2014-07,05/17/2014 19:53,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5630,TERRY AVE,50, ,NUIISANCE ABATEMENT PROPERTY,5630,TERRY,885243.6,1035336
14-031406,2014-07,05/17/2014 20:17,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,10633,LOOKAWAY DR,75, ,NUISANCE ABATEMENT PROPERTY,10633,LOOKAWAY,908727.5,1064618
14-033607,2014-07,05/18/2014 14:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4750,NEWBERRY TER,54, , ,4750,NEWBERRY,889682.5,1027854
14-031463,2014-07,05/18/2014 15:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,2741,HEREFORD ST,13, , ,2741,HEREFORD,885220.8,1010769
14-034145,2014-07,05/18/2014 22:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1846,S 10TH ST,21, , ,1846,10TH,904480.1,1010829
14-021844,2014-07,05/20/2014 12:15,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,0,KENNERLY AVE / N NEWSTEAD AVE,57, , , , ,893927.3,1030089
14-021884,2014-07,05/20/2014 22:15, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,842,GUSTAV,74, , ,842,GUSTAV,0,0
14-028062,2014-07,05/22/2014 08:00,Y, , ,1, ,111200,4,FRAUD-BAD CHECK/NO ACCOUNT,1520,MARKET ST,36, , ,1520,MARKET,904957.9,1017645
14-031236,2014-07,05/23/2014 07:48,Y, , ,1, , 95100,2,"STALKING (HARASSMENT ONLY, NO THREAT)",6724,MARMADUKE AVE,10, , ,6724,MARMADUKE,876228.3,1011408
14-022312,2014-07,05/23/2014 10:45,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,10,N TUCKER BLVD,35, ,@CIVIL COURTS,10,TUCKER,906717.8,1017504
14-031956,2014-07,05/23/2014 11:12,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5148,WESTMINSTER PL,38, , ,5148,WESTMINSTER,886754.3,1025504
14-022417,2014-07,05/23/2014 22:50,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5229,TERRY AVE,52, , ,5229,TERRY,888561.8,1033979
14-030740,2014-07,05/25/2014 18:09,Y, , ,1, ,122000,5,EMBEZZLEMENT-VALUE UNDER $150,3431,UNION BLVD,50,SCHNUCKS,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
14-022846,2014-07,05/26/2014 20:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / MADISON ST,63, , , , ,908505,1024640
14-022877,2014-07,05/27/2014 02:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,4206,N GRAND BLVD,67,ECONOMY INN, , , ,902337.5,1031732
14-030184,2014-07,05/27/2014 13:24,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35,HERTZ RENTAL CAR, ,800,WASHINGTON,908187.4,1018534
14-022941,2014-07,05/27/2014 14:40,Y, , ,1, ,183130,1,DRUGS-SALE/HEROIN,100,LOUGHBOROUGH AVE,1, , ,100,LOUGHBOROUGH,891113.1,990098.7
14-033043,2014-07,05/27/2014 20:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
14-030099,2014-07,05/28/2014 08:22,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,7127,SAINT JAMES SQ,10, , ,7127,SAINT JAMES,872813.7,1008498
14-028279,2014-07,05/28/2014 12:57,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2637,RUTGER ST,31, , ,2637,RUTGER,899971.1,1014834
14-027218,2014-07,05/28/2014 14:01,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5245,WASHINGTON AVE,38, , ,5245,WASHINGTON,885483.5,1026019
14-032864,2014-07,05/29/2013 12:04,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4373,DELOR ST,5, ,2ND FL WEST APT,4373,DELOR,886058.2,1001001
14-023363,2014-07,05/29/2014 16:06,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4946,GERALDINE AVE,71, , , , ,892376.6,1039877
14-034464,2014-07,05/30/2014 12:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4221,JUNIATA ST,15, , ,4240,MARGARETTA,889077.5,1008352
14-032704,2014-07,05/30/2014 15:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1137,S 9TH ST,34, , ,1137,9TH,906241.3,1013517
14-025735,2014-07,05/31/2014 10:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3651,FOREST PARK AVE,37, , ,3651,FOREST PARK,895608.9,1019791
14-029483,2014-07,05/31/2014 12:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",40,N KINGSHIGHWAY BLVD,38, , ,4931,MCPHERSON,887430.5,1022660
14-034274,2014-07,05/31/2014 12:00,Y, , ,1, ,175100,3,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,1900,RUSSELL AVE,23, , ,1900,RUSSELL,0,0
14-029511,2014-07,06/01/2014 07:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5914,WANDA AVE,5, , ,5914,WANDA,885379.1,999069.3
14-033025,2014-07,06/01/2014 08:00,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2814,SHENANDOAH AVE,24, , ,2814,SHENANDOAH,898034.8,1010334
14-029632,2014-07,06/01/2014 08:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1200,ALLEN MARKET LN,21, , ,1200,ALLEN MARKET,903328.2,1010451
14-032967,2014-07,06/01/2014 10:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3828,BINGHAM AVE,16, , ,3828,BINGHAM,891593.1,1000766
14-032372,2014-07,06/01/2014 12:00,Y, , ,1, ,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,5000,DAVISON AVE,72, , ,5000,DAVISON,0,0
14-031944,2014-07,06/01/2014 12:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4431,KOSSUTH AVE,69, , ,4431,KOSSUTH,895973,1034376
14-032833,2014-07,06/01/2014 12:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,6712,PENNSYLVANIA AVE,1, , ,6712,PENNSYLVANIA,891244.3,990689.1
14-031488,2014-07,06/01/2014 13:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5761,CHIPPEWA ST,7, , ,5761,CHIPPEWA,879829.7,1004905
14-032662,2014-07,06/01/2014 13:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3462,MACKLIND AVE,14, , ,3462,MACKLIND,882494.3,1006139
14-029195,2014-07,06/01/2014 15:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3616,VIRGINIA AVE,19, ,2ND FLR,3616,VIRGINIA,894939.3,1004020
14-029654,2014-07,06/01/2014 16:41,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3409,WINNEBAGO ST,19, ,CITY STREET,3400,WINNEBAGO,894331.9,1003753
14-024033,2014-07,06/02/2014 11:17,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,3960,KENNERLY AVE,56, ,KENNERLY/BISHOP L SCOTT, , ,897351.8,1028298
14-032855,2014-07,06/02/2014 11:57,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,5343,ALFRED AVE,5, , ,5343,ALFRED,885704.4,1000203
14-028967,2014-07,06/02/2014 15:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5650,GRAVOIS AVE,5, , ,5650,GRAVOIS,884831.2,999059.3
14-031987,2014-07,06/03/2014 00:01,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,5600,W FLORISSANT AVE,72, , ,700,PONCE,0,0
14-033320,2014-07,06/03/2014 00:16,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,800,N 2ND ST,35, , ,800,2ND,910389.2,1018710
14-030504,2014-07,06/03/2014 09:48,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4220,JUNIATA ST,15, , ,4220,JUNIATA,889050.4,1008146
14-029340,2014-07,06/03/2014 11:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4130,MINNESOTA AVE,16, , ,4130,MINNESOTA,895395.4,1000533
14-024339,2014-07,06/03/2014 22:00, , , ,-1, , 31422,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/ATTEMPT, , ,16, , , , ,0,0
14-032870,2014-07,06/03/2014 23:23,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4648,GRAVOIS AVE,5, , ,4648,GRAVOIS,887411.4,1001096
14-033045,2014-07,06/05/2014 01:15,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4490,WEST PINE BLVD,38, ,@WEST PINE APTS,4490,WEST PINE,889270.1,1022184
14-033044,2014-07,06/05/2014 04:15,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,908,N EUCLID AVE,53, , ,908,EUCLID,888859.5,1027198
14-024626,2014-07,06/05/2014 13:49,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,5212,PALM ST,52, , ,5200,POWELL,889485.8,1035599
14-027112,2014-07,06/05/2014 17:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, ,BROADWAY CALVARY,86, , , , ,0,0
14-029997,2014-07,06/06/2014 15:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",3432,BELT AVE,50, , ,3432,BELT,887538,1036707
14-029519,2014-07,06/07/2014 10:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",6107,GRAVOIS AVE,6, , ,6107,GRAVOIS,883797.2,998634.3
14-025000,2014-07,06/07/2014 19:34,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1820,MARKET ST,36, ,UNION STATION, , ,903731.7,1018016
14-030704,2014-07,06/08/2014 09:00,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,3455,GRACE AVE,15, , ,3455,GRACE,893039.8,1005471
14-033046,2014-07,06/08/2014 10:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5453,DELMAR BLVD,49, , ,5453,DELMAR,883561.5,1027076
14-030397,2014-07,06/09/2014 14:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5032,S 38TH ST,16,SPEED AND SOUND AUTO REPAIR, ,1336,EUCLID,890395.6,998367.9
14-030879,2014-07,06/09/2014 14:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3954,S GRAND BLVD,16, , ,3954,GRAND,893230.4,1001905
14-032604,2014-07,06/09/2014 23:34,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5553,HEBERT ST,50, ,NUISANCE ABATEMENT PROPERTY,5553,HEBERT,886867.8,1036937
14-025476,2014-07,06/10/2014 19:35, , , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5920,RIDGE,78, , ,5920,RIDGE,0,0
14-025476,2014-07,06/10/2014 19:35, , , ,-1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5920,RIDGE,78, , ,5920,RIDGE,0,0
14-025488,2014-07,06/10/2014 23:50,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4607,SHIRLEY PL,69, , ,4607,SHIRLEY,896323.9,1036798
14-025574,2014-07,06/11/2014 10:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,GOVERNMENT,82,ZOO, ,1,GOVERNMENT,0,0
14-031452,2014-07,06/11/2014 17:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7300,PENNSYLVANIA AVE,2, , ,7300,PENNSYLVANIA,889896.8,989206.4
14-031795,2014-07,06/12/2014 08:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,800,WASHINGTON AVE,35,HERTZ RENTAL CAR, ,800,WASHINGTON,908187.4,1018534
14-034265,2014-07,06/12/2014 11:31,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4635,RIDGEWOOD AVE,5, , ,4635,RIDGEWOOD,885236.3,1001889
14-032127,2014-07,06/12/2014 13:00,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",540,GIMBLIN RD,79, , ,540,GIMBLIN,899392.2,1050225
14-025806,2014-07,06/12/2014 20:45,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1315,ELLIOTT AVE,59, , ,2715,JAMES COOL PAPA BELL,901785.1,1023267
14-030341,2014-07,06/13/2014 10:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
14-029607,2014-07,06/13/2014 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4560,LEXINGTON AVE,56, , ,4560,LEXINGTON,893814,1033071
