MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2009-11,07/30/2008 21:30,Y, , ,1,111200,1,FRAUD-BAD CHECK/NO ACCOUNT,1020,LOUGHBOROUGH AVE,1,SCHNUCKS, ,1020,LOUGHBOROUGH,888369.9,991903
2009-11,07/30/2009 07:00,Y, , ,1,121000,4,EMBEZZLEMENT-VALUE OVER $150,909,N 18TH ST,36,BRINKS, ,909,18TH,904714.3,1020784
2009-11,07/31/2009 10:32,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,4341,MORGANFORD RD,5, , ,4341,MORGANFORD,887371.9,1003242
2009-11,08/01/2009 15:00,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5715,S BROADWAY,1, , ,5715,BROADWAY,893596.5,993148.5
2009-11,08/02/2009 18:22,Y, , ,1,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
2009-11,08/04/2009 16:00,Y, , ,1, 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",3815,N 21ST ST,65, ,SHREVE ENGINE,3815,21ST,904394.6,1029740
2009-11,08/06/2009 19:30,Y, , ,1,263210,5,OBSTRUCT GOVRN OP-JUDIC/TMPR WTH WITNESS,2210,E COLLEGE AVE,66, , ,2210,COLLEGE,901211.1,1034103
2009-11,08/07/2009 17:11,Y, , ,1, 41203,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,3101,CHIPPEWA ST,19, , , , ,895696.1,1002918
2009-11,08/10/2009 10:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3812,S SPRING AVE,16, , , , ,892179.2,1003172
2009-11,08/10/2009 10:00,Y, , ,1, 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4241,LINTON AVE,67, , ,4241,LINTON,900634.3,1033072
2009-11,08/12/2009 15:30,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,3439,INDIANA AVE,18, , ,3439,INDIANA,898862,1004522
2009-11,08/14/2009 18:00,Y, , ,1, 42024,2,ASSLT-AGGRV-KNIFE/CUT-1ST-CHILD-DOMESTIC,6909,BRUNO AVE,43, , ,6909,BRUNO,875291.4,1014020
2009-11,08/15/2009 14:00,Y, , ,1, 51312,9,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,310,N GRAND BLVD,77, , ,310,GRAND,896676.7,1021059
2009-11,08/17/2009 06:30,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",310,N 15TH ST,36,CONFLUENCE PREPARATORY HIGH, ,310,15TH,905455.4,1018670
2009-11,08/17/2009 08:00,Y, , ,1,266300,1,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,5041,S GRAND BLVD,16, , ,5041,GRAND,891151,997253.9
2009-11,08/17/2009 08:00,Y, , ,1,266300,1,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3816,IOWA AVE,16, , ,3816,IOWA,897346.1,1002330
2009-11,08/17/2009 08:00,Y, , ,1,266300,9,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,915,N VANDEVENTER AVE,77, , ,915,VANDEVENTER,895314.3,1023589
2009-11,08/17/2009 08:00,Y, , ,1,266300,9,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,920,N VANDEVENTER AVE,77, , ,915,VANDEVENTER,895884.5,1023493
2009-11,08/17/2009 08:00,Y, , ,1,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,2831,MIAMI ST,19, , ,2831,MIAMI,896797,1004028
2009-11,08/17/2009 08:00,Y, , ,1,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,4026,MIAMI ST,15, , ,4026,MIAMI,890201.5,1004805
2009-11,08/17/2009 08:00,Y, , ,1,266300,1,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,806,SCHIRMER ST,1, , ,806,SCHIRMER,887205,989560.1
2009-11,08/17/2009 08:00,Y, , ,1,266300,1,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3226,LIBERTY ST,16, , ,3226,LIBERTY,893691.1,996623.8
2009-11,08/18/2008 08:00,Y, , ,1,266300,9,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,920,N VANDEVENTER AVE,77, ,@JUVENILE COURT,920,VANDEVENTER,895884.5,1023493
2009-11,08/18/2008 08:00,Y, , ,1,266300,9,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,920,N VANDEVENTER AVE,77, ,@JUVENILE COURT,920,VANDEVENTER,895884.5,1023493
2009-11,08/18/2008 08:00,Y, , ,1,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3013,CALIFORNIA AVE,30, , ,3013,CALIFORNIA,897687.2,1007758
2009-11,08/20/2009 08:00,Y, , ,1,266300,1,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,7223,MINNESOTA AVE,1, , ,7223,MINNESOTA,889577.4,989648.6
2009-11,08/20/2009 08:00,Y, , ,1,266300,3,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,3932,CASTLEMAN AVE,27, , ,3932,CASTLEMAN,892605.9,1012749
2009-11,08/22/2009 09:00,Y, , ,1, 67601,8,"LARCENY-FROM BUILDING $500 - $24,999",4153,E LEXINGTON AVE,56, , ,4153,LEXINGTON,897388.1,1031229
2009-11,08/26/2008 20:53,Y, , ,1, 44023,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",3655,PHILLIPS PL,15, , ,3655,PHILLIPS,892712.4,1003680
2009-11,08/28/2009 12:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5914,ERA AVE,73, , ,5914,ERA,890915.9,1048631
2009-11,09/01/2009 00:01,Y, , ,1,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4355,S BROADWAY,17, , ,4355,BROADWAY,896676.4,998998.5
2009-11,09/01/2009 12:00,Y, , ,1,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,7144,KAY CT,4, , ,7144,KAY,883589.4,993869.1
2009-11,09/01/2009 15:46,Y, , ,1,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,0,SAINT LOUIS AVE / N,59, , ,4021,HYDRAULIC,898253.1,1028621
2009-11,09/01/2009 18:00,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,0,NATURAL BRIDGE AVE /,52, , , , ,889230.8,1036273
2009-11,09/01/2009 21:00,Y, , ,1,179200,4,SEX OFFNS-CHILD MOLESTATION,1100,BRISTOL LN,63, , ,1100,BRISTOL,908316.5,1024404
2009-11,09/03/2009 00:01,Y, , ,1, 69702,6,LARCENY-ALL OTHER UNDER $500,6175,GARESCHE AVE,76, , ,6175,GARESCHE,888642.7,1045834
2009-11,09/03/2009 10:00,Y, , ,1,264100,2,HEALTH-SANITATION VIOL,2706,S. 59TH ST.,13, , ,2706,S. 59TH ST.,0,0
2009-11,09/08/2009 08:00,Y, , ,1,266300,9,PUBLIC ORDER-UNDER-AGE RELATED VIOLATION,920,N VANDEVENTER AVE,77, ,@JUVENILE COURT,920,VANDEVENTER,895884.5,1023493
2009-11,09/08/2009 17:00, , ,Y,-1,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,7290,HANLEY,0, , ,7290,HANLEY,0,0
2009-11,09/09/2009 16:30,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4115,GANO AVE,67, , ,4115,GANO,901018.1,1031677
2009-11,09/10/2009 14:00, ,Y, ,-1, 67601,8,"LARCENY-FROM BUILDING $500 - $24,999",4523,PAGE,54, ,:UNIT A,4523,PAGE,0,0
2009-11,09/10/2009 14:50, ,Y, ,-1, 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5477,KINGSHIGHWAY,71, , ,5477,KINGSHIGHWAY,0,0
2009-11,09/13/2009 00:05,Y, , ,1, 64601,9,"LARCENY-FROM MTR VEH $500 - $24,999",4069,OLIVE ST,38, , ,4069,OLIVE,893656.1,1023136
2009-11,09/14/2009 07:00,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,4350,HUMPHREY ST,15, , ,4350,HUMPHREY,887711.9,1007213
2009-11,09/14/2009 11:01,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3438,OAK HILL AVE,15, , , , ,889876.3,1005661
2009-11,09/14/2009 11:20,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2009-11,09/14/2009 12:00,Y, , ,1,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,8412,CHURCH RD,74, , ,8412,CHURCH,896450.1,1048937
2009-11,09/15/2009 07:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2814,OHIO,30,PARKING LOT, ,2814,OHIO,0,0
2009-11,09/15/2009 07:00,Y, , ,1, 53312,9,BURGLARY-OTHR NONRES/UNK TIM/FORC ENT/UNOCCUPI,1024,S VANDEVENTER AVE,28, ,UNIT J150,1024,VANDEVENTER,892333.2,1017292
2009-11,09/16/2009 12:00,Y, , ,1, 69702,8,LARCENY-ALL OTHER UNDER $500,760,BAYARD AVE,53, ,VACANT PROPETY,752,BAYARD,889218.7,1026687
2009-11,09/16/2009 14:30,Y, , ,1,263899,6,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,4586,EMERSON AVE,71, , ,4586,EMERSON,891023.8,1040521
2009-11,09/17/2009 02:00,Y, , ,1,178100,2,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1100,HAMPTON AVE,42,COURTSEY DINER, ,1100,HAMPTON,880892.6,1017855
2009-11,09/17/2009 13:00,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,2924,MOUNT PLEASANT ST,17, ,1ST FLOOR,2924,MOUNT PLEASANT,895181.7,997417.9
2009-11,09/18/2009 13:00,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3117,BRANTNER PL,59, , ,3117,BRANTNER,899328.4,1024051
2009-11,09/18/2009 17:00,Y, , ,1,115100,9,FRAUD-STEALING BY DECEIT/OVER $150,1408,MONTROSE AVE,31, , ,1408,MONTROSE,898115.9,1014772
2009-11,09/21/2009 09:00,Y, , ,1,103000,9,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,212,N KINGSHIGHWAY BLVD,38,CHASE PARK PLAZA, ,4555,FOREST PARK,887710.9,1023513
2009-11,09/21/2009 13:26,Y, , ,1,112010,5,FRAUD-CREDIT DEVICE/OVER $150,3702,PALM ST,59, ,RESIDENCE,3702,PALM,900288.9,1029562
2009-11,09/22/2009 18:00,Y, , ,1, 67701,2,LARCENY-FROM BUILDING UNDER $500,5461,MARDEL AVE,14,SINGLE FAMILY OCCUPIED, ,5461,MARDEL,881606.9,1005362
2009-11,09/23/2009 08:00,Y, , ,1,112010,3,FRAUD-CREDIT DEVICE/OVER $150,3657,A CONNECTICUT,15, , ,3657,A CONNECTICUT,0,0
2009-11,09/24/2009 16:00,Y, , ,1, 69602,9,"LARCENY-ALL OTHER $500 - $24,999",0,N GRAND BLVD / PAGE,77, , , , ,898094.5,1024134
2009-11,09/24/2009 21:30, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7409,PENNSYLVANIA,2, , ,7409,PENNSYLVANIA,0,0
2009-11,09/28/2009 13:02,Y, , ,1,121000,9,EMBEZZLEMENT-VALUE OVER $150,3610,RUTGER ST,29, ,SLU HOSPITAL,3610,RUTGER,894902.8,1015747
2009-11,09/29/2009 17:00,Y, , ,1, 67701,8,LARCENY-FROM BUILDING UNDER $500,4429,KENNERLY AVE,57, , ,4429,KENNERLY,893715.7,1030363
2009-11,09/30/2009 12:00,Y, , ,1, 92000,2,SIMPLE ASSAULT-HARRASSMENT,3285,WATSON RD,9, , ,3285,WATSON,877630.6,1008524
2009-11,09/30/2009 21:30,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,4233,SHENANDOAH AVE,27, , ,4233,SHENANDOAH,890048.6,1011498
2009-11,10/01/2009 10:23,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6655,THOLOZAN AVE,9, , ,6655,THOLOZAN,875694.6,1006423
2009-11,10/01/2009 11:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4125,HARRIS AVE,68, , ,4125,HARRIS,897850,1033572
2009-11,10/01/2009 11:22,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4942,MIAMI ST,14, , ,4942,MIAMI,884977.4,1005766
2009-11,10/01/2009 12:00,Y, , ,1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3762,FRENCH AVE,4, , ,3762,FRENCH,886586.9,992801.8
2009-11,10/01/2009 15:00,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3625,MAGNOLIA AVE,25,BEAUVAIS MANOR ON THE PARK, ,3625,MAGNOLIA,894180.8,1010089
2009-11,10/02/2009 21:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4102,WALSH ST,5, , ,4102,WALSH,887854.2,999127.9
2009-11,10/02/2009 22:00,Y, , ,1, 65701,5,LARCENY-MTR VEH PARTS UNDER $500,2006,E OBEAR AVE,66, , ,2006,OBEAR,903209.7,1033402
2009-11,10/03/2009 16:11,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",2925,FRANKLIN AVE,59, , ,2925,FRANKLIN,900436.9,1021685
2009-11,10/04/2009 00:01,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4714,S BROADWAY,17, , ,4714,BROADWAY,896280.4,996336.4
2009-11,10/04/2009 11:56,Y, , ,1, 69702,3,LARCENY-ALL OTHER UNDER $500,2011,VICTOR ST,22, , ,2011,VICTOR,901043.3,1009231
2009-11,10/05/2009 21:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2838, ,24, , ,2838,SIDNEY,0,0
2009-11,10/05/2009 22:28,Y, , ,1, 95100,6,"STALKING (HARASSMENT ONLY, NO THREAT)",5015,BEACON AVE,72, , ,5015,BEACON,891029.8,1041932
2009-11,10/06/2009 15:29,Y, , ,1, 69702,9,LARCENY-ALL OTHER UNDER $500,4414,NORFOLK AVE,39, , ,4414,NORFOLK,888829.6,1016328
2009-11,10/07/2009 07:20, , ,Y,1, 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3200,SHENANDOAH,25, , ,3200,SHENANDOAH,0,0
2009-11,10/07/2009 07:20, , ,Y,-1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,3200,SHENANDOAH,25, , ,3200,SHENANDOAH,0,0
2009-11,10/07/2009 19:00, ,Y, ,-1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7032,RADOM,4, , ,7032,RADOM,0,0
2009-11,10/07/2009 19:55,Y, , ,1,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3448,IOWA AVE,19, , ,3448,IOWA,897707.2,1004597
2009-11,10/08/2009 08:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,3763,FOREST PARK AVE,37,HABITAT FOR HUMANITY, ,3763,FOREST PARK,894502.8,1020087
2009-11,10/08/2009 14:00,Y, , ,1, 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4857,SACRAMENTO AVE,69, , ,4857,SACRAMENTO,892471.4,1034919
2009-11,10/08/2009 15:00,Y, , ,1, 69702,2,LARCENY-ALL OTHER UNDER $500,5433,PERNOD AVE,14, , ,5433,PERNOD,882289.8,1005909
2009-11,10/08/2009 16:30,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,507,N 13TH ST,36, , ,507,13TH,906353.3,1018998
2009-11,10/08/2009 22:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,6400,W FLORISSANT AVE,76, , ,6400,FLORISSANT,889893.7,1048881
2009-11,10/09/2009 09:00,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3701,LINDELL BLVD,77, ,NADOZ,3701,LINDELL,895417.8,1021428
2009-11,10/09/2009 20:09,Y, , ,1,266999,7,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5810,SELBER CT,50,HILLVALA APARTMENT COMPLEX,NUISANCE APARTMENT PROPERTY,5810,SELBER,885144.4,1037772
2009-11,10/10/2009 15:00,Y, , ,1,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,5000,PLOVER AVE,72, , ,5000,PLOVER,890547.1,1042625
2009-11,10/10/2009 20:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3080,HAWTHORNE BLVD,26, , ,3080,HAWTHORNE,897132.6,1011090
2009-11,10/11/2009 17:00, , ,Y,1, 69703,1,LARCENY-ALL OTH/FRM PRSN/UNDER $500,3900,LOUGHBOROUGH,4,CARONDOLET PARK, , , ,0,0
2009-11,10/11/2009 17:00, , ,Y,-1, 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3900,LOUGHBOROUGH,4,CARONDOLET PARK, , , ,0,0
2009-11,10/11/2009 17:00,Y, , ,1,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET DEPARTMENT STORE,TARGET DEPARTMENT STORE,4255,HAMPTON,878653.4,1004650
2009-11,10/11/2009 23:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5437,ARLINGTON AVE,71, , ,5437,ARLINGTON,893771.1,1042278
2009-11,10/12/2009 18:00,Y, , ,1,266999,7,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5522,DELMAR BLVD,47, ,NUISANCE ABATEMENT PROPERTY,5522,DELMAR,883019.6,1026733
2009-11,10/12/2009 19:00,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,3345,OREGON AVE,30, , ,3345,OREGON,896981.2,1005432
2009-11,10/13/2009 18:00,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,2844,WYOMING ST,30, , ,2844,WYOMING,897097.1,1006476
2009-11,10/14/2009 10:00,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,3511,LACLEDE AVE,37, , ,3511,LACLEDE,896789.3,1019838
2009-11,10/14/2009 12:00,Y, , ,1,115400,7,STLG BY DECEIT/IDENTITY THEFT REPORT,5220,WASHINGTON PL,38, ,SINGLE FAMILY RESIDENCE,5220,WASHINGTON,885686.3,1025927
2009-11,10/14/2009 20:55,Y, , ,1,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET DEPARTMENT STORE,TARGET,4255,HAMPTON,878653.4,1004650
2009-11,10/14/2009 20:55,Y, , ,1,266999,7,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5812,ETZEL AVE,48,ETZEL PLACE APARTMENT COMPLEX,NUISANCE ABATEMENT PROPERTY,5812,ETZEL,881347.1,1030609
