Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
12-062680,2013-06,12/6/2012 12:00, , , ,-1, , 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5858,CATES,48, , ,5858,CATES,0,0
13-026724,2013-06,12/7/2012 14:33,Y, , ,1, ,111200,2,FRAUD-BAD CHECK/NO ACCOUNT,1253,EAST RD,40,GLASS BLOCKS, ,1253,EAST,885489.1,1016584
13-028821,2013-06,2/1/1993 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4215,SHREVE AVE,69, , ,4215,SHREVE,893896.6,1036427
13-029342,2013-06,2/1/1995 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4279,FARLIN AVE,68, , ,4279,FARLIN,897121.3,1033385
13-030850,2013-06,2/1/2007 11:10,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4000,HYDRAULIC AVE,16, , ,4000,HYDRAULIC,891313.4,1002224
13-029907,2013-06,2/1/2013 10:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5420,S 37TH ST,3, , ,5420,37TH,890307.9,997039.2
13-028807,2013-06,2/1/2013 12:00,Y, , ,1, ,117000,8,FAILURE TO RETURN BORROWED/RENTED VEHICL,4310,SAINT FERDINAND AV,57, , ,4310,SAINT FERDINAND,894222.5,1029182
13-027127,2013-06,2/12/2013 2:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2358,MCCAUSLAND AVE,10, , ,2358,MCCAUSLAND,874831.6,1012898
13-029316,2013-06,2/24/2013 9:38,Y, , ,1, , 44024,9,ASLT-AGGRV-HND/FST/FT-1ST-CHILD-DOMESTIC,3128,EVANS AVE,59, , ,3128,EVANS,899148.5,1024158
13-031050,2013-06,2/26/2012 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4374,LEE AVE,68, , ,4374,LEE,896541.4,1034353
13-019015,2013-06,2/27/2013 21:02,Y, , ,1, ,262100,1,PORNAGRAPHY-PROMOTING,4509,S GRAND BLVD,16, , ,4509,GRAND,892492.8,999285.6
13-029580,2013-06,2/5/2005 14:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1911,N 13TH ST,63, , ,1911,13TH,907908.6,1023792
13-030888,2013-06,2/9/2008 14:45,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3451,MONTANA ST,16, , ,3451,MONTANA,893565.1,1001538
13-027845,2013-06,3/1/2013 10:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2009,S JEFFERSON AVE,24, , ,2009,JEFFERSON,899615.9,1011711
13-027447,2013-06,3/1/2013 17:00,Y, , ,1, , 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4937,LOTUS AVE,55, , ,4937,LOTUS,889485.4,1031431
13-028834,2013-06,3/1/2013 9:37,Y, , ,1, ,142320,8,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5115,NORTHLAND AVE,55, , ,5115,NORTHLAND,889546.3,1032506
13-027300,2013-06,3/12/2013 8:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4349,LEE AVE,68, , ,4349,LEE,896905.9,1034409
13-026722,2013-06,3/19/2013 13:20,Y, , ,1, , 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",1415,MONTROSE AVE,31, , ,1415,MONTROSE,897897.9,1014759
13-025698,2013-06,3/20/2012 12:00,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",6448,ARSENAL ST,9, , ,6448,ARSENAL,877928.1,1010124
11-014319,2013-06,3/22/2011 15:35, , , ,-1, , 69702,4,LARCENY-ALL OTHER UNDER $500, ,14TH LOCUST,36,LUCAS PARK, , , ,0,0
13-013541,2013-06,3/23/2013 21:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1401,CLARK AVE,36, ,PARKING LOT AT CLARK AVENUE, , ,905209.3,1017077
13-025953,2013-06,3/24/2013 21:00,Y, , ,1, , 21000,8,RAPE -- FORCIBLE,3000,CLARENCE PL,56, , ,3000,CLARENCE,895100.1,1030856
13-026732,2013-06,3/28/2009 12:22,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,6300,VIRGINIA AVE,1, , ,3200,SAINT VINCENT,891100.6,992377.4
13-029889,2013-06,3/29/2013 8:30,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1114,MARKET ST,35,CARNAHAN COURTS BUILDING,SHERIFF S READY ROOM,1114,MARKET,906569.1,1017219
13-030525,2013-06,3/30/2013 0:01,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,8100,WADDELL AVE,1, , ,8100,WADDELL,884623.1,989671.2
13-023013,2013-06,4/1/2013 0:01, , , ,-1, , 42023,3,AGG.ASSAULT-KNIFE/CITIZEN CHILD 3RD DEGREE,4062,FLAD AVE,27, , ,4014,UNION,891400.1,1011803
13-030003,2013-06,4/1/2013 12:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",4263,CASTLEMAN AVE,27, ,RESIDENCE,4263,CASTLEMAN,889961.6,1013221
13-026886,2013-06,4/1/2013 8:24,Y, , ,1, , 69602,7,"LARCENY-ALL OTHER $500 - $24,999",5351,DELMAR BLVD,49, , ,5351,DELMAR,884221.6,1026993
13-029898,2013-06,4/1/2013 9:19,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,219,CASS AVE,64, , ,219,CASS,910262.1,1021899
13-032173,2013-06,4/11/2013 0:01,Y, , ,1, ,121000,7,EMBEZZLEMENT-VALUE OVER $150,6115,PERSHING AVE,46, , ,6115,PERSHING,878000.7,1025562
13-027545,2013-06,4/11/2013 12:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1635,WASHINGTON AVE,36, , ,1635,WASHINGTON,0,0
13-030868,2013-06,4/11/2013 23:40,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1460,MORRISON LN,33,PEABODY APTS, ,1460,MORRISON,904043.6,1013645
13-031021,2013-06,4/13/2013 12:00,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,1722,OLIVE ST,36, , ,1722,OLIVE,904339.9,1018779
13-017295,2013-06,4/14/2013 13:30, , , ,-1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4701,GOODFELLOW,70, , ,4701,GOODFELLOW,0,0
13-026491,2013-06,4/14/2013 9:40,Y, , ,1, , 95100,4,"STALKING (HARASSMENT ONLY, NO THREAT)",3015,GASCONADE ST,36, , ,3015,GASCONADE,895508.1,1000893
13-029550,2013-06,4/15/2013 12:00,Y, , ,1, ,111200,4,FRAUD-BAD CHECK/NO ACCOUNT,301,N TUCKER BLVD,36,US BANK, ,301,TUCKER,906554.1,1018453
13-030675,2013-06,4/15/2013 12:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,8581,PARK LN,73, , ,8581,PARK,892309.7,1049496
13-017746,2013-06,4/17/2013 18:03,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5966,HARNEY AVE,76, , ,5966,HARNEY,890629.2,1045969
13-017794,2013-06,4/17/2013 23:59, , , ,-1, ,265321,5,LEAVING SCENE OF ACCIDENT,3600,FLORISSANT,67, , , , ,0,0
13-018103,2013-06,4/18/2013 18:30,Y, , ,1, , 31112,9,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,3228,HENRIETTA ST,31, , ,3228,HENRIETTA,896390.5,1013610
13-026965,2013-06,4/2/2013 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4963,MIAMI ST,14, , ,4963,MIAMI,884707.5,1005866
13-026515,2013-06,4/2/2013 8:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,6065,EMMA AVE,76, ,RENTAL PROPERTY,6065,EMMA,889940.9,1046199
13-026345,2013-06,4/20/2013 12:00,Y, , ,1, , 71013,8,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4744,ASHLAND AVE,55, , ,4744,ASHLAND,892190.6,1033175
13-029060,2013-06,4/20/2013 8:00,Y, , ,1, , 65701,8,LARCENY-MTR VEH PARTS UNDER $500,4710,VERNON AVE,54, , ,3710,KINGSHIGHWAY,890188.7,1028055
13-027846,2013-06,4/21/2013 13:00,Y, , ,1, , 66601,9,"LARCENY-BICYCLES $500 - $24,999",4333,LACLEDE AVE,38, , ,4333,LACLEDE,890858.5,1021464
13-026889,2013-06,4/21/2013 2:05,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,455,N 14TH ST,36,CLUB LOLA, ,455,N. 14TH,905945.6,1018984
13-028483,2013-06,4/25/2013 12:00,Y, , ,1, ,101000,6,FORGERY,3737,N KINGSHIGHWAY BLV,70, , ,3737,KINGSHIGHWAY,891047.6,1035599
13-027570,2013-06,4/25/2013 15:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3500,VICTOR ST,25, , ,4300,VIRGINIA,894375.3,1010737
13-019304,2013-06,4/25/2013 20:20,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4629,NATURAL BRIDGE AVE,69,RED S BARBEQUE FISH AND CHICKEN, ,4629,NATURAL BRIDGE,893821.1,1033825
13-019300,2013-06,4/26/2013 13:01,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3442,POTOMAC ST,19, , ,3442,POTOMAC,894158.3,1004922
13-027398,2013-06,4/28/2013 14:00,Y, , ,1, , 21000,7,RAPE -- FORCIBLE,5100,MAPLE AVE,51, , ,5100,MAPLE,887165.1,1028862
13-029727,2013-06,4/29/2013 0:01,Y, , ,1, ,171200,6,SEX OFFNS-STATUATORY RAPE/FIRST,4800,ANDERSON AVE,69, , ,4800,ANDERSON,893986.8,1037016
13-027375,2013-06,4/29/2013 10:00,Y, , ,1, ,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,101,CHOUTEAU AVE,35,KIEPPER PIPE ORGANS LLC, ,101,CHOUTEAU,908906.1,1013216
13-020019,2013-06,4/29/2013 3:06,Y, , ,1, , 67701,9,LARCENY-FROM BUILDING UNDER $500,4171,LINDELL BLVD,38, ,SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
13-029416,2013-06,4/29/2013 8:39,Y, , ,1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4611,S. KINGSHIGHWAY,7, , ,4611,S. KINGSHIGHWAY,0,0
13-026861,2013-06,4/3/2013 6:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,UNKNOWN,0, , ,2834,NEBRASKA,0,0
13-029935,2013-06,4/30/2013 22:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1022,N 19TH ST,61,MURPHY PARK APTS, ,1022,N. 19TH,904485.6,1021140
13-027099,2013-06,4/30/2013 8:00,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,1916,LUCAS AVE,36, , ,1916,LUCAS,904100.4,1019957
13-031712,2013-06,4/30/2013 8:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,5025,RHODES AVE,6, , ,5025,RHODES,882106.1,999446.9
13-028333,2013-06,4/8/2013 15:54,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,4401,RIDGEWOOD AVE,5, , ,4401,RIDGEWOOD,885645.9,1003579
13-016219,2013-06,4/9/2013 10:55, , , ,-1, , 31212,4,ROBBERY-HIGHWAY       /KNIFE USED/ATTEMPT,1400,MARKET,36, , ,1200,MARKET,0,0
13-031040,2013-06,4/9/2013 22:38,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1015,S BROADWAY,34,RALLY S, ,1015,S. BROADWAY,907601.5,1013586
13-028850,2013-06,5/1/2013 12:20,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8929,RIVERVIEW DR,74, , ,8929,RIVERVIEW,0,0
13-027169,2013-06,5/1/2013 15:00,Y, , ,1, ,103000,1,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6601,MICHIGAN AVE,1, , ,6601,MICHIGAN,890873.2,991643.3
13-026882,2013-06,5/1/2013 22:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,N 9TH ST,62,CAMBRIDGE HEIGHTS APTS, ,1400,9TH,908778.3,1021692
13-028636,2013-06,5/1/2013 9:00,Y, , ,1, , 51322,7,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5122,WABADA AVE,52, , ,5122,WABADA,888267.1,1032261
13-026701,2013-06,5/10/2013 12:54,Y, , ,1, ,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4568,GRAVOIS AVE,5,AFFORDABLE AUTO CREDIT,AFFORDABLE AUTO CREDIT,4568,GRAVOIS,887894.7,1001699
13-031464,2013-06,5/10/2013 17:53,Y, , ,1, ,266999,9,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3231,LAFAYETTE AVE,31, , ,3231,LAFAYETTE,896369.2,1013474
13-021959,2013-06,5/10/2013 7:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6141,LAGOON DR,82, ,@FOREST PARK - PROBSTEIN GOLFCOURSE,6141,LAGOON,877458.8,1023756
13-029757,2013-06,5/10/2013 7:00,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3510,DODIER ST,59, , ,3510,DODIER,900351.6,1027884
13-027093,2013-06,5/10/2013 8:30,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3230,HARTFORD ST,25,@ROOSEVELT HIGH SCHOOL, ,3230,HARTFORD,895751.5,1007882
13-028131,2013-06,5/11/2013 14:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1043,ART HILL PL,42, , ,1043,ART HILL,879122.3,1018403
13-029876,2013-06,5/11/2013 14:13,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3801,KEOKUK ST,16, ,NUISANCE PROPERTY,3801,KEOKUK,891621.8,1002732
13-022261,2013-06,5/11/2013 21:00, , , ,-1, , 67701,9,LARCENY-FROM BUILDING UNDER $500,4140,MANCHESTER AVE,39,ATOMIC COWBOY, ,4100,FOREST PARK,891133.3,1017378
13-027338,2013-06,5/11/2013 3:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1426,HOGAN ST,61,OFALLON PLACE APTS, ,1426,HOGAN,905305.6,1022738
13-022351,2013-06,5/12/2013 11:00,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3714,CHIPPEWA ST,16, ,4-FAMILY BUILDING,3714,CHIPPEWA,892380.8,1003188
13-030691,2013-06,5/12/2013 13:35,Y, , ,1, ,112020,1,FRAUD-CREDIT DEVICE/UNDER $150,509,BATES ST,1,11-Jul,11-Jul,509,BATES,892681.9,994561.8
13-029559,2013-06,5/12/2013 9:30,Y, , ,1, ,266999,9,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3117,DELMAR BLVD,59, , ,3117,DELMAR,899307.5,1021736
13-028853,2013-06,5/13/2013 11:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1199,RIVERVIEW BLVD,74, , ,1199,RIVERVIEW,894567,1052209
13-028851,2013-06,5/13/2013 11:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8444,N BROADWAY,74, , ,8444,BROADWAY,0,0
13-022517,2013-06,5/13/2013 11:30, , , ,1, , 42014,6,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,8444,N BROADWAY,74, , ,8444,BROADWAY,897472.3,1049862
13-022517,2013-06,5/13/2013 11:30, , , ,-1, , 44014,6,ASSLT-AGGRV-HND/FST/FT-1ST-ADUL-DOMESTIC,8444,N BROADWAY,74, , ,8444,BROADWAY,897472.3,1049862
13-031448,2013-06,5/13/2013 12:45,Y, , ,1, ,266999,9,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4050,DELMAR BLVD,38, , ,4050,DELMAR,893884.4,1023760
13-026287,2013-06,5/13/2013 12:50,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6003,LUCILLE AVE,76, , ,6003,LUCILLE,890305.4,1045620
13-026934,2013-06,5/13/2013 13:30,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,3706,ROBERT AVE,4, , ,3706,ROBERT,886479.2,991724.7
13-027525,2013-06,5/13/2013 14:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",2914,KEOKUK ST,16, ,@ 2914-2916 KEOKUK (TWO FAMILY UNIT),2914,KEOKUK,896017.3,1001963
13-027527,2013-06,5/13/2013 14:30,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4443,MINNESOTA AVE,17, ,TWO FAMILY UNIT,4443,MINNESOTA,894867.9,998453.3
13-028011,2013-06,5/13/2013 15:10,Y, , ,1, ,101000,4,FORGERY,701,MARKET ST,35,REGIONS BANK, ,701,MARKET,908024.9,1017116
13-027164,2013-06,5/13/2013 15:55,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",0,BROWN AVE / UNION,70, , , , ,890155.2,1037963
13-024205,2013-06,5/13/2013 17:36,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,2609,SAINT VINCENT AVE,32, , ,2609,SAINT VINCENT,900174.4,1013858
13-026923,2013-06,5/13/2013 18:25,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
13-027940,2013-06,5/13/2013 19:00,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,650,CLARK AVE,35,BUSCH STADIUM, ,250,8TH,907623,1016269
13-025928,2013-06,5/14/2013 11:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4734,LOCKE AVE,8, , ,4734,LOCKE,879194.3,1002762
13-027512,2013-06,5/14/2013 11:30,Y, , ,1, , 67701,9,LARCENY-FROM BUILDING UNDER $500,232,N KINGSHIGHWAY BLV,38,TENDERLOIN ROOM, ,232,KINGSHIGHWAY,887583.9,1023730
13-028730,2013-06,5/14/2013 12:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3711,BAMBERGER AVE,15, , ,3711,BAMBERGER,891884.6,1003882
13-028906,2013-06,5/14/2013 12:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,8303,MINNESOTA AVE,2, , ,8303,MINNESOTA,887178.9,986941
13-022762,2013-06,5/14/2013 18:00,Y, , ,1, ,182400,7,DRUGS-POSSESSION/MARIJUANA,6000,RIDGE AVE,78, , ,6000,RIDGE,881443,1033527
13-022781,2013-06,5/14/2013 7:00, , , ,-1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2637,S 12TH ST,21, , ,2637,12TH,902166.4,1007899
13-031289,2013-06,5/15/2013 14:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",317,S 16TH ST,36,DEA, ,317,16TH,904661.3,1017350
13-028242,2013-06,5/15/2013 8:42,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4531,ALASKA AVE,16, , ,4531,ALASKA,893284.7,998488.9
13-027121,2013-06,5/16/2013 10:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1512,COCHRAN PL,61,OFALLON PLACE APTS, ,1512,COCHRAN,906256.9,1022439
13-026674,2013-06,5/16/2013 10:35,Y, , ,1, ,266400,6,PUBLIC ORDER-ANIMAL VIOLATION,4449,SAN FRANCISCO AVE,69, , ,4449,SAN FRANCISCO,895281.5,1033596
13-023152,2013-06,5/16/2013 11:38,Y, , ,1, , 43011,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,4014,UNION BLVD,70, ,@NPD,4014,UNION,890074.4,1037079
13-023180,2013-06,5/16/2013 12:42,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4140,S BROADWAY,16,WALGREENS, , , ,897819.1,1000267
13-028046,2013-06,5/16/2013 14:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3519,BAMBERGER AVE,15, , ,3519,BAMBERGER,892130.8,1005215
